well,od_600nm,time_s,temp_C,strain,medium,glucose_mM,replicate
C4,0.5827999711,42611.4,37.6,NCM3722,N-C- base,10.0,2
C4,0.5856000185,42907.4,37.1,NCM3722,N-C- base,10.0,2
C4,0.5945000052,43203.3,37.7,NCM3722,N-C- base,10.0,2
C4,0.6021000147,43499.2,37.2,NCM3722,N-C- base,10.0,2
C4,0.6075999737,43795.1,37.7,NCM3722,N-C- base,10.0,2
C4,0.039999999110000004,4142.5,37.3,NCM3722,N-C- base,10.0,2
C4,0.6143000126,44091.0,37.2,NCM3722,N-C- base,10.0,2
C4,0.6179999709,44386.9,37.5,NCM3722,N-C- base,10.0,2
C4,0.6205000281,44682.8,37.3,NCM3722,N-C- base,10.0,2
C4,0.6227999926,44978.8,37.5,NCM3722,N-C- base,10.0,2
C4,0.6234999895000001,45274.7,37.4,NCM3722,N-C- base,10.0,2
C4,0.6244000196,45570.6,37.0,NCM3722,N-C- base,10.0,2
C4,0.6236000061,45866.5,37.5,NCM3722,N-C- base,10.0,2
C4,0.6230999827,46162.4,37.0,NCM3722,N-C- base,10.0,2
C4,0.6237000227,46458.3,37.7,NCM3722,N-C- base,10.0,2
C4,0.6245999932,46754.2,37.1,NCM3722,N-C- base,10.0,2
C4,0.039999999110000004,4438.4,37.5,NCM3722,N-C- base,10.0,2
C4,0.6270999908,47050.2,37.7,NCM3722,N-C- base,10.0,2
C4,0.6298999786,47346.1,37.3,NCM3722,N-C- base,10.0,2
C4,0.6320000291,47642.0,37.1,NCM3722,N-C- base,10.0,2
C4,0.6330999732,47937.9,37.7,NCM3722,N-C- base,10.0,2
C4,0.6330000162,48233.8,37.1,NCM3722,N-C- base,10.0,2
C4,0.6323000193,48529.8,37.6,NCM3722,N-C- base,10.0,2
C4,0.633400023,48825.7,37.2,NCM3722,N-C- base,10.0,2
C4,0.6312000154999999,49121.6,37.6,NCM3722,N-C- base,10.0,2
C4,0.6306999922,49417.5,37.2,NCM3722,N-C- base,10.0,2
C4,0.6287000179,49713.4,37.6,NCM3722,N-C- base,10.0,2
C4,0.04019999877,4734.3,37.0,NCM3722,N-C- base,10.0,2
C4,0.6251000165999999,50009.3,37.3,NCM3722,N-C- base,10.0,2
C4,0.6197999716,50305.2,37.6,NCM3722,N-C- base,10.0,2
C4,0.614199996,50601.2,37.3,NCM3722,N-C- base,10.0,2
C4,0.611899972,50897.1,37.6,NCM3722,N-C- base,10.0,2
C4,0.6122999787,51193.0,37.2,NCM3722,N-C- base,10.0,2
C4,0.6097000241,51488.9,37.6,NCM3722,N-C- base,10.0,2
C4,0.6089000106,51784.8,37.1,NCM3722,N-C- base,10.0,2
C4,0.6076999903,52080.7,37.6,NCM3722,N-C- base,10.0,2
C4,0.6067000031,52376.7,37.0,NCM3722,N-C- base,10.0,2
C4,0.605700016,52672.6,37.6,NCM3722,N-C- base,10.0,2
C4,0.04030000046,5030.2,37.5,NCM3722,N-C- base,10.0,2
C4,0.6046000122999999,52968.5,37.0,NCM3722,N-C- base,10.0,2
C4,0.6029000282,53264.4,37.6,NCM3722,N-C- base,10.0,2
C4,0.6011000276,53560.3,37.0,NCM3722,N-C- base,10.0,2
C4,0.601000011,53856.2,37.4,NCM3722,N-C- base,10.0,2
C4,0.5993000269,54152.2,37.3,NCM3722,N-C- base,10.0,2
C4,0.5976999998,54448.2,37.3,NCM3722,N-C- base,10.0,2
C4,0.5964000225,54744.1,37.4,NCM3722,N-C- base,10.0,2
C4,0.5946999788,55040.0,37.1,NCM3722,N-C- base,10.0,2
C4,0.5936999917,55335.9,37.6,NCM3722,N-C- base,10.0,2
C4,0.5932000279,55631.8,37.3,NCM3722,N-C- base,10.0,2
C4,0.04320000112,5326.1,37.4,NCM3722,N-C- base,10.0,2
C4,0.5924999714,55927.8,37.5,NCM3722,N-C- base,10.0,2
C4,0.5914999843,56223.7,37.4,NCM3722,N-C- base,10.0,2
C4,0.5906999707,56519.6,37.2,NCM3722,N-C- base,10.0,2
C4,0.5893999934,56815.5,37.4,NCM3722,N-C- base,10.0,2
C4,0.5896999836,57111.4,37.4,NCM3722,N-C- base,10.0,2
C4,0.5889000297,57407.3,37.4,NCM3722,N-C- base,10.0,2
C4,0.5874999761999999,57703.3,37.3,NCM3722,N-C- base,10.0,2
C4,0.5885999799,57999.2,37.6,NCM3722,N-C- base,10.0,2
C4,0.5866000056,58295.1,37.0,NCM3722,N-C- base,10.0,2
C4,0.5856000185,58591.0,37.7,NCM3722,N-C- base,10.0,2
C4,0.05119999871,295.6,37.3,NCM3722,N-C- base,10.0,2
C4,0.04060000181,5622.0,37.1,NCM3722,N-C- base,10.0,2
C4,0.5850999951,58886.9,37.2,NCM3722,N-C- base,10.0,2
C4,0.5839999914,59182.8,37.4,NCM3722,N-C- base,10.0,2
C4,0.5821999907000001,59478.7,37.5,NCM3722,N-C- base,10.0,2
C4,0.5824000239,59774.7,37.0,NCM3722,N-C- base,10.0,2
C4,0.5802000165,60070.6,37.6,NCM3722,N-C- base,10.0,2
C4,0.5788000226,60366.5,37.1,NCM3722,N-C- base,10.0,2
C4,0.5777999759,60662.4,37.7,NCM3722,N-C- base,10.0,2
C4,0.5771999955,60958.3,37.3,NCM3722,N-C- base,10.0,2
C4,0.5745000243,61254.2,37.3,NCM3722,N-C- base,10.0,2
C4,0.5731999874,61550.2,37.6,NCM3722,N-C- base,10.0,2
C4,0.04030000046,5918.0,37.7,NCM3722,N-C- base,10.0,2
C4,0.5728999972,61846.1,37.0,NCM3722,N-C- base,10.0,2
C4,0.5717999935,62142.0,37.7,NCM3722,N-C- base,10.0,2
C4,0.5715000033,62437.9,37.1,NCM3722,N-C- base,10.0,2
C4,0.5692999959,62733.8,37.6,NCM3722,N-C- base,10.0,2
C4,0.5695000291,63029.7,37.3,NCM3722,N-C- base,10.0,2
C4,0.5680999756,63325.7,37.6,NCM3722,N-C- base,10.0,2
C4,0.04060000181,6213.9,37.2,NCM3722,N-C- base,10.0,2
C4,0.040500000120000004,6509.8,37.6,NCM3722,N-C- base,10.0,2
C4,0.04069999978,6805.7,37.2,NCM3722,N-C- base,10.0,2
C4,0.04100000113,7101.6,37.7,NCM3722,N-C- base,10.0,2
C4,0.0410999991,7397.5,37.2,NCM3722,N-C- base,10.0,2
C4,0.041200000789999996,7693.5,37.7,NCM3722,N-C- base,10.0,2
C4,0.041299998760000005,7989.4,37.1,NCM3722,N-C- base,10.0,2
C4,0.041900001469999996,8285.3,37.6,NCM3722,N-C- base,10.0,2
C4,0.03909999877,591.5,36.8,NCM3722,N-C- base,10.0,2
C4,0.04230000079,8581.2,37.1,NCM3722,N-C- base,10.0,2
C4,0.04219999909,8877.1,37.6,NCM3722,N-C- base,10.0,2
C4,0.04230000079,9173.0,37.0,NCM3722,N-C- base,10.0,2
C4,0.05559999868,9468.9,37.7,NCM3722,N-C- base,10.0,2
C4,0.04289999977,9764.9,37.2,NCM3722,N-C- base,10.0,2
C4,0.04329999909,10060.8,37.6,NCM3722,N-C- base,10.0,2
C4,0.0438000001,10356.7,37.3,NCM3722,N-C- base,10.0,2
C4,0.04419999942,10652.6,37.4,NCM3722,N-C- base,10.0,2
C4,0.044399999079999995,10948.5,37.2,NCM3722,N-C- base,10.0,2
C4,0.05099999905,11244.4,37.6,NCM3722,N-C- base,10.0,2
C4,0.047899998719999996,887.4,37.4,NCM3722,N-C- base,10.0,2
C4,0.04529999942,11540.3,37.3,NCM3722,N-C- base,10.0,2
C4,0.04569999874,11836.3,37.5,NCM3722,N-C- base,10.0,2
C4,0.046599999069999995,12132.2,37.2,NCM3722,N-C- base,10.0,2
C4,0.04720000178,12428.1,37.5,NCM3722,N-C- base,10.0,2
C4,0.04720000178,12724.0,37.5,NCM3722,N-C- base,10.0,2
C4,0.047699999060000005,13019.9,37.1,NCM3722,N-C- base,10.0,2
C4,0.04839999974,13315.8,37.6,NCM3722,N-C- base,10.0,2
C4,0.04890000075,13611.7,37.1,NCM3722,N-C- base,10.0,2
C4,0.04949999973,13907.7,37.7,NCM3722,N-C- base,10.0,2
C4,0.054099999370000006,14203.6,37.2,NCM3722,N-C- base,10.0,2
C4,0.04219999909,1183.3,37.4,NCM3722,N-C- base,10.0,2
C4,0.05119999871,14499.5,37.7,NCM3722,N-C- base,10.0,2
C4,0.05189999938,14795.4,37.2,NCM3722,N-C- base,10.0,2
C4,0.05279999971,15091.3,37.5,NCM3722,N-C- base,10.0,2
C4,0.05380000174,15387.2,37.3,NCM3722,N-C- base,10.0,2
C4,0.05469999835,15683.1,37.4,NCM3722,N-C- base,10.0,2
C4,0.05620000139,15979.1,37.3,NCM3722,N-C- base,10.0,2
C4,0.05730000137999999,16275.0,37.6,NCM3722,N-C- base,10.0,2
C4,0.058600001039999995,16570.9,37.5,NCM3722,N-C- base,10.0,2
C4,0.06019999832,16866.8,37.1,NCM3722,N-C- base,10.0,2
C4,0.061799999329999994,17162.7,37.6,NCM3722,N-C- base,10.0,2
C4,0.041200000789999996,1479.2,37.1,NCM3722,N-C- base,10.0,2
C4,0.06350000203,17458.6,37.1,NCM3722,N-C- base,10.0,2
C4,0.06580000371,17754.5,37.7,NCM3722,N-C- base,10.0,2
C4,0.08320000022999999,18050.4,37.3,NCM3722,N-C- base,10.0,2
C4,0.08470000326999999,18346.4,37.4,NCM3722,N-C- base,10.0,2
C4,0.08730000257000001,18642.3,37.6,NCM3722,N-C- base,10.0,2
C4,0.08869999647,18938.2,37.0,NCM3722,N-C- base,10.0,2
C4,0.07859999686000001,19234.1,37.6,NCM3722,N-C- base,10.0,2
C4,0.08470000326999999,19530.0,37.0,NCM3722,N-C- base,10.0,2
C4,0.08780000359,19825.9,37.6,NCM3722,N-C- base,10.0,2
C4,0.1008000001,20121.9,37.0,NCM3722,N-C- base,10.0,2
C4,0.04039999843,1775.1,36.9,NCM3722,N-C- base,10.0,2
C4,0.1045000032,20417.8,37.7,NCM3722,N-C- base,10.0,2
C4,0.09300000221,20713.7,37.2,NCM3722,N-C- base,10.0,2
C4,0.11180000009999999,21009.6,37.6,NCM3722,N-C- base,10.0,2
C4,0.1000000015,21305.5,37.0,NCM3722,N-C- base,10.0,2
C4,0.1185000017,21601.4,37.5,NCM3722,N-C- base,10.0,2
C4,0.1206,21897.3,36.9,NCM3722,N-C- base,10.0,2
C4,0.1279000044,22193.3,37.6,NCM3722,N-C- base,10.0,2
C4,0.13470000029999998,22489.2,37.2,NCM3722,N-C- base,10.0,2
C4,0.12839999789999998,22785.1,37.6,NCM3722,N-C- base,10.0,2
C4,0.1307999939,23081.0,37.1,NCM3722,N-C- base,10.0,2
C4,0.050599999730000005,2071.1,36.9,NCM3722,N-C- base,10.0,2
C4,0.1379999965,23376.9,37.5,NCM3722,N-C- base,10.0,2
C4,0.1435000002,23672.8,37.1,NCM3722,N-C- base,10.0,2
C4,0.16699999570000001,23968.8,37.7,NCM3722,N-C- base,10.0,2
C4,0.1744000018,24264.7,37.3,NCM3722,N-C- base,10.0,2
C4,0.1655000001,24560.6,37.6,NCM3722,N-C- base,10.0,2
C4,0.1919,24856.5,37.5,NCM3722,N-C- base,10.0,2
C4,0.18520000579999998,25152.4,37.0,NCM3722,N-C- base,10.0,2
C4,0.20250000059999998,25448.3,37.7,NCM3722,N-C- base,10.0,2
C4,0.2067999989,25744.2,37.2,NCM3722,N-C- base,10.0,2
C4,0.22079999739999998,26040.2,37.6,NCM3722,N-C- base,10.0,2
C4,0.043000001460000006,2367.0,36.9,NCM3722,N-C- base,10.0,2
C4,0.23610000309999998,26336.1,37.3,NCM3722,N-C- base,10.0,2
C4,0.24240000550000002,26632.0,37.0,NCM3722,N-C- base,10.0,2
C4,0.2533999979,26927.9,37.5,NCM3722,N-C- base,10.0,2
C4,0.2667999864,27223.8,37.0,NCM3722,N-C- base,10.0,2
C4,0.2808000147,27519.7,37.5,NCM3722,N-C- base,10.0,2
C4,0.2949000001,27815.7,37.0,NCM3722,N-C- base,10.0,2
C4,0.3088000119,28111.6,37.6,NCM3722,N-C- base,10.0,2
C4,0.32400000100000004,28407.5,37.1,NCM3722,N-C- base,10.0,2
C4,0.34110000729999995,28703.4,37.6,NCM3722,N-C- base,10.0,2
C4,0.3596999943,28999.3,37.2,NCM3722,N-C- base,10.0,2
C5,0.03840000182,0.0,24.1,NCM3722,N-C- base,10.0,3
C5,0.03889999911,2662.9,37.1,NCM3722,N-C- base,10.0,3
C5,0.3732999861,29295.2,37.7,NCM3722,N-C- base,10.0,3
C5,0.38830000159999994,29591.1,37.1,NCM3722,N-C- base,10.0,3
C5,0.40189999340000004,29887.1,37.7,NCM3722,N-C- base,10.0,3
C5,0.4162999988,30183.0,37.2,NCM3722,N-C- base,10.0,3
C5,0.4293000102,30478.9,37.6,NCM3722,N-C- base,10.0,3
C5,0.44200000170000003,30774.8,37.2,NCM3722,N-C- base,10.0,3
C5,0.4553000033,31070.7,37.3,NCM3722,N-C- base,10.0,3
C5,0.46759998799999997,31366.6,37.4,NCM3722,N-C- base,10.0,3
C5,0.47969999909999994,31662.6,37.5,NCM3722,N-C- base,10.0,3
C5,0.49090000990000004,31958.5,37.4,NCM3722,N-C- base,10.0,3
C5,0.03920000046,2958.8,37.3,NCM3722,N-C- base,10.0,3
C5,0.4900999963,32254.4,37.2,NCM3722,N-C- base,10.0,3
C5,0.5194000006,32550.3,37.5,NCM3722,N-C- base,10.0,3
C5,0.5180000067,32846.2,37.0,NCM3722,N-C- base,10.0,3
C5,0.521600008,33142.1,37.6,NCM3722,N-C- base,10.0,3
C5,0.5253000259,33438.0,37.1,NCM3722,N-C- base,10.0,3
C5,0.5313000083,33734.0,37.6,NCM3722,N-C- base,10.0,3
C5,0.5346999764,34029.9,37.1,NCM3722,N-C- base,10.0,3
C5,0.5367000103,34325.8,37.7,NCM3722,N-C- base,10.0,3
C5,0.5386000276,34621.7,37.2,NCM3722,N-C- base,10.0,3
C5,0.5400000215,34917.6,37.6,NCM3722,N-C- base,10.0,3
C5,0.03909999877,3254.7,37.6,NCM3722,N-C- base,10.0,3
C5,0.5411999822,35213.5,37.3,NCM3722,N-C- base,10.0,3
C5,0.540899992,35509.5,37.5,NCM3722,N-C- base,10.0,3
C5,0.5429000258,35805.4,37.2,NCM3722,N-C- base,10.0,3
C5,0.5422999859000001,36101.3,37.5,NCM3722,N-C- base,10.0,3
C5,0.5418999791,36397.2,37.4,NCM3722,N-C- base,10.0,3
C5,0.5426999927,36693.1,37.3,NCM3722,N-C- base,10.0,3
C5,0.543200016,36989.0,37.4,NCM3722,N-C- base,10.0,3
C5,0.5447999835,37284.9,37.1,NCM3722,N-C- base,10.0,3
C5,0.5475999713,37580.9,37.4,NCM3722,N-C- base,10.0,3
C5,0.5503000021,37876.8,37.0,NCM3722,N-C- base,10.0,3
C5,0.039299998430000004,3550.6,37.6,NCM3722,N-C- base,10.0,3
C5,0.554799974,38172.7,37.7,NCM3722,N-C- base,10.0,3
C5,0.5703999996,38468.6,37.1,NCM3722,N-C- base,10.0,3
C5,0.567900002,38764.5,37.7,NCM3722,N-C- base,10.0,3
C5,0.5676000118,39060.4,37.3,NCM3722,N-C- base,10.0,3
C5,0.5677000284,39356.3,37.6,NCM3722,N-C- base,10.0,3
C5,0.5670999885,39652.3,37.2,NCM3722,N-C- base,10.0,3
C5,0.5677999854,39948.2,37.5,NCM3722,N-C- base,10.0,3
C5,0.5683000088,40244.1,37.2,NCM3722,N-C- base,10.0,3
C5,0.5692999959,40540.0,37.7,NCM3722,N-C- base,10.0,3
C5,0.5708000064000001,40836.0,37.3,NCM3722,N-C- base,10.0,3
C5,0.039000000800000004,3846.6,36.9,NCM3722,N-C- base,10.0,3
C5,0.5727000237,41131.9,37.3,NCM3722,N-C- base,10.0,3
C5,0.5734000206000001,41427.8,37.5,NCM3722,N-C- base,10.0,3
C5,0.5749999881,41723.7,37.3,NCM3722,N-C- base,10.0,3
C5,0.5770999789,42019.6,37.5,NCM3722,N-C- base,10.0,3
C5,0.5781999825999999,42315.5,37.0,NCM3722,N-C- base,10.0,3
C5,0.5795000196,42611.4,37.6,NCM3722,N-C- base,10.0,3
C5,0.5812000036,42907.4,37.1,NCM3722,N-C- base,10.0,3
C5,0.5820999742,43203.3,37.7,NCM3722,N-C- base,10.0,3
C5,0.5899999738,43499.2,37.2,NCM3722,N-C- base,10.0,3
C5,0.5976999998,43795.1,37.7,NCM3722,N-C- base,10.0,3
C5,0.03940000013,4142.5,37.3,NCM3722,N-C- base,10.0,3
C5,0.6047999859000001,44091.0,37.2,NCM3722,N-C- base,10.0,3
C5,0.6100999713,44386.9,37.5,NCM3722,N-C- base,10.0,3
C5,0.614199996,44682.8,37.3,NCM3722,N-C- base,10.0,3
C5,0.6168000102000001,44978.8,37.5,NCM3722,N-C- base,10.0,3
C5,0.6201999784000001,45274.7,37.4,NCM3722,N-C- base,10.0,3
C5,0.6208999753,45570.6,37.0,NCM3722,N-C- base,10.0,3
C5,0.6205999851,45866.5,37.5,NCM3722,N-C- base,10.0,3
C5,0.6201000214,46162.4,37.0,NCM3722,N-C- base,10.0,3
C5,0.6208000183,46458.3,37.7,NCM3722,N-C- base,10.0,3
C5,0.6197000146,46754.2,37.1,NCM3722,N-C- base,10.0,3
C5,0.03920000046,4438.4,37.5,NCM3722,N-C- base,10.0,3
C5,0.6187000275,47050.2,37.7,NCM3722,N-C- base,10.0,3
C5,0.6182000041,47346.1,37.3,NCM3722,N-C- base,10.0,3
C5,0.6169999838,47642.0,37.1,NCM3722,N-C- base,10.0,3
C5,0.617200017,47937.9,37.7,NCM3722,N-C- base,10.0,3
C5,0.61650002,48233.8,37.1,NCM3722,N-C- base,10.0,3
C5,0.6152999996999999,48529.8,37.6,NCM3722,N-C- base,10.0,3
C5,0.6166999935999999,48825.7,37.2,NCM3722,N-C- base,10.0,3
C5,0.6137999892,49121.6,37.6,NCM3722,N-C- base,10.0,3
C5,0.6136000156,49417.5,37.2,NCM3722,N-C- base,10.0,3
C5,0.6123999953,49713.4,37.6,NCM3722,N-C- base,10.0,3
C5,0.03920000046,4734.3,37.0,NCM3722,N-C- base,10.0,3
C5,0.6136000156,50009.3,37.3,NCM3722,N-C- base,10.0,3
C5,0.611800015,50305.2,37.6,NCM3722,N-C- base,10.0,3
C5,0.611199975,50601.2,37.3,NCM3722,N-C- base,10.0,3
C5,0.6108999848,50897.1,37.6,NCM3722,N-C- base,10.0,3
C5,0.6098999977,51193.0,37.2,NCM3722,N-C- base,10.0,3
C5,0.6096000075,51488.9,37.6,NCM3722,N-C- base,10.0,3
C5,0.6094999909000001,51784.8,37.1,NCM3722,N-C- base,10.0,3
C5,0.6076999903,52080.7,37.6,NCM3722,N-C- base,10.0,3
C5,0.6071000099,52376.7,37.0,NCM3722,N-C- base,10.0,3
C5,0.6054999828000001,52672.6,37.6,NCM3722,N-C- base,10.0,3
C5,0.03940000013,5030.2,37.5,NCM3722,N-C- base,10.0,3
C5,0.6050000191,52968.5,37.0,NCM3722,N-C- base,10.0,3
C5,0.6037999988,53264.4,37.6,NCM3722,N-C- base,10.0,3
C5,0.6019999981,53560.3,37.0,NCM3722,N-C- base,10.0,3
C5,0.600300014,53856.2,37.4,NCM3722,N-C- base,10.0,3
C5,0.5992000103,54152.2,37.3,NCM3722,N-C- base,10.0,3
C5,0.59799999,54448.2,37.3,NCM3722,N-C- base,10.0,3
C5,0.5967000127000001,54744.1,37.4,NCM3722,N-C- base,10.0,3
C5,0.5953999758,55040.0,37.1,NCM3722,N-C- base,10.0,3
C5,0.5939000249,55335.9,37.6,NCM3722,N-C- base,10.0,3
C5,0.5935999751,55631.8,37.3,NCM3722,N-C- base,10.0,3
C5,0.03959999979,5326.1,37.4,NCM3722,N-C- base,10.0,3
C5,0.591899991,55927.8,37.5,NCM3722,N-C- base,10.0,3
C5,0.5911999941,56223.7,37.4,NCM3722,N-C- base,10.0,3
C5,0.5899999738,56519.6,37.2,NCM3722,N-C- base,10.0,3
C5,0.5891000032,56815.5,37.4,NCM3722,N-C- base,10.0,3
C5,0.5888000131000001,57111.4,37.4,NCM3722,N-C- base,10.0,3
C5,0.5884000063,57407.3,37.4,NCM3722,N-C- base,10.0,3
C5,0.5870000124,57703.3,37.3,NCM3722,N-C- base,10.0,3
C5,0.5874000192000001,57999.2,37.6,NCM3722,N-C- base,10.0,3
C5,0.5867999792,58295.1,37.0,NCM3722,N-C- base,10.0,3
C5,0.5856000185,58591.0,37.7,NCM3722,N-C- base,10.0,3
C5,0.03799999878,295.6,37.3,NCM3722,N-C- base,10.0,3
C5,0.03959999979,5622.0,37.1,NCM3722,N-C- base,10.0,3
C5,0.5845000147999999,58886.9,37.2,NCM3722,N-C- base,10.0,3
C5,0.5837000012,59182.8,37.4,NCM3722,N-C- base,10.0,3
C5,0.5830000043,59478.7,37.5,NCM3722,N-C- base,10.0,3
C5,0.581700027,59774.7,37.0,NCM3722,N-C- base,10.0,3
C5,0.5805000067,60070.6,37.6,NCM3722,N-C- base,10.0,3
C5,0.5792000293999999,60366.5,37.1,NCM3722,N-C- base,10.0,3
C5,0.5781999825999999,60662.4,37.7,NCM3722,N-C- base,10.0,3
C5,0.5774000287,60958.3,37.3,NCM3722,N-C- base,10.0,3
C5,0.5752999783,61254.2,37.3,NCM3722,N-C- base,10.0,3
C5,0.5727000237,61550.2,37.6,NCM3722,N-C- base,10.0,3
C5,0.039900001139999995,5918.0,37.7,NCM3722,N-C- base,10.0,3
C5,0.5720000267,61846.1,37.0,NCM3722,N-C- base,10.0,3
C5,0.5710999966,62142.0,37.7,NCM3722,N-C- base,10.0,3
C5,0.57099998,62437.9,37.1,NCM3722,N-C- base,10.0,3
C5,0.5695999861,62733.8,37.6,NCM3722,N-C- base,10.0,3
C5,0.5684999824,63029.7,37.3,NCM3722,N-C- base,10.0,3
C5,0.5680999756,63325.7,37.6,NCM3722,N-C- base,10.0,3
C5,0.04030000046,6213.9,37.2,NCM3722,N-C- base,10.0,3
C5,0.040500000120000004,6509.8,37.6,NCM3722,N-C- base,10.0,3
C5,0.04080000147,6805.7,37.2,NCM3722,N-C- base,10.0,3
C5,0.04069999978,7101.6,37.7,NCM3722,N-C- base,10.0,3
C5,0.040899999439999994,7397.5,37.2,NCM3722,N-C- base,10.0,3
C5,0.04100000113,7693.5,37.7,NCM3722,N-C- base,10.0,3
C5,0.041200000789999996,7989.4,37.1,NCM3722,N-C- base,10.0,3
C5,0.04160000011000001,8285.3,37.6,NCM3722,N-C- base,10.0,3
C5,0.038300000130000005,591.5,36.8,NCM3722,N-C- base,10.0,3
C5,0.04160000011000001,8581.2,37.1,NCM3722,N-C- base,10.0,3
C5,0.041900001469999996,8877.1,37.6,NCM3722,N-C- base,10.0,3
C5,0.04210000113,9173.0,37.0,NCM3722,N-C- base,10.0,3
C5,0.04259999841,9468.9,37.7,NCM3722,N-C- base,10.0,3
C5,0.042800001799999994,9764.9,37.2,NCM3722,N-C- base,10.0,3
C5,0.043400000779999996,10060.8,37.6,NCM3722,N-C- base,10.0,3
C5,0.04369999841,10356.7,37.3,NCM3722,N-C- base,10.0,3
C5,0.04399999976,10652.6,37.4,NCM3722,N-C- base,10.0,3
C5,0.04430000111000001,10948.5,37.2,NCM3722,N-C- base,10.0,3
C5,0.04459999874,11244.4,37.6,NCM3722,N-C- base,10.0,3
C5,0.038499999789999996,887.4,37.4,NCM3722,N-C- base,10.0,3
C5,0.045099999759999995,11540.3,37.3,NCM3722,N-C- base,10.0,3
C5,0.04580000043000001,11836.3,37.5,NCM3722,N-C- base,10.0,3
C5,0.04619999975,12132.2,37.2,NCM3722,N-C- base,10.0,3
C5,0.046599999069999995,12428.1,37.5,NCM3722,N-C- base,10.0,3
C5,0.04690000042,12724.0,37.5,NCM3722,N-C- base,10.0,3
C5,0.04780000076,13019.9,37.1,NCM3722,N-C- base,10.0,3
C5,0.048200000080000006,13315.8,37.6,NCM3722,N-C- base,10.0,3
C5,0.04890000075,13611.7,37.1,NCM3722,N-C- base,10.0,3
C5,0.04960000142,13907.7,37.7,NCM3722,N-C- base,10.0,3
C5,0.05009999871,14203.6,37.2,NCM3722,N-C- base,10.0,3
C5,0.03869999945,1183.3,37.4,NCM3722,N-C- base,10.0,3
C5,0.05099999905,14499.5,37.7,NCM3722,N-C- base,10.0,3
C5,0.052000001069999996,14795.4,37.2,NCM3722,N-C- base,10.0,3
C5,0.05310000107,15091.3,37.5,NCM3722,N-C- base,10.0,3
C5,0.0540000014,15387.2,37.3,NCM3722,N-C- base,10.0,3
C5,0.054999999699999996,15683.1,37.4,NCM3722,N-C- base,10.0,3
C5,0.05640000105,15979.1,37.3,NCM3722,N-C- base,10.0,3
C5,0.05750000103999999,16275.0,37.6,NCM3722,N-C- base,10.0,3
C5,0.05889999866,16570.9,37.5,NCM3722,N-C- base,10.0,3
C5,0.060800001029999995,16866.8,37.1,NCM3722,N-C- base,10.0,3
C5,0.062199998650000005,17162.7,37.6,NCM3722,N-C- base,10.0,3
C5,0.03869999945,1479.2,37.1,NCM3722,N-C- base,10.0,3
C5,0.06360000372,17458.6,37.1,NCM3722,N-C- base,10.0,3
C5,0.065200001,17754.5,37.7,NCM3722,N-C- base,10.0,3
C5,0.06710000336000001,18050.4,37.3,NCM3722,N-C- base,10.0,3
C5,0.06899999827,18346.4,37.4,NCM3722,N-C- base,10.0,3
C5,0.07119999826000001,18642.3,37.6,NCM3722,N-C- base,10.0,3
C5,0.07360000163,18938.2,37.0,NCM3722,N-C- base,10.0,3
C5,0.07639999687999999,19234.1,37.6,NCM3722,N-C- base,10.0,3
C5,0.07949999719999999,19530.0,37.0,NCM3722,N-C- base,10.0,3
C5,0.08250000328,19825.9,37.6,NCM3722,N-C- base,10.0,3
C5,0.08619999886,20121.9,37.0,NCM3722,N-C- base,10.0,3
C5,0.03869999945,1775.1,36.9,NCM3722,N-C- base,10.0,3
C5,0.08879999815999999,20417.8,37.7,NCM3722,N-C- base,10.0,3
C5,0.09300000221,20713.7,37.2,NCM3722,N-C- base,10.0,3
C5,0.09579999745,21009.6,37.6,NCM3722,N-C- base,10.0,3
C5,0.1000000015,21305.5,37.0,NCM3722,N-C- base,10.0,3
C5,0.1045999974,21601.4,37.5,NCM3722,N-C- base,10.0,3
C5,0.1097000018,21897.3,36.9,NCM3722,N-C- base,10.0,3
C5,0.1141000018,22193.3,37.6,NCM3722,N-C- base,10.0,3
C5,0.1199000031,22489.2,37.2,NCM3722,N-C- base,10.0,3
C5,0.1269000024,22785.1,37.6,NCM3722,N-C- base,10.0,3
C5,0.1316999942,23081.0,37.1,NCM3722,N-C- base,10.0,3
C5,0.03880000114,2071.1,36.9,NCM3722,N-C- base,10.0,3
C5,0.139200002,23376.9,37.5,NCM3722,N-C- base,10.0,3
C5,0.1440999955,23672.8,37.1,NCM3722,N-C- base,10.0,3
C5,0.1524000019,23968.8,37.7,NCM3722,N-C- base,10.0,3
C5,0.15899999439999998,24264.7,37.3,NCM3722,N-C- base,10.0,3
C5,0.1659999937,24560.6,37.6,NCM3722,N-C- base,10.0,3
C5,0.175699994,24856.5,37.5,NCM3722,N-C- base,10.0,3
C5,0.1846999973,25152.4,37.0,NCM3722,N-C- base,10.0,3
C5,0.1952999979,25448.3,37.7,NCM3722,N-C- base,10.0,3
C5,0.20669999719999999,25744.2,37.2,NCM3722,N-C- base,10.0,3
C5,0.2196000069,26040.2,37.6,NCM3722,N-C- base,10.0,3
C5,0.03869999945,2367.0,36.9,NCM3722,N-C- base,10.0,3
C5,0.233099997,26336.1,37.3,NCM3722,N-C- base,10.0,3
C5,0.2454999983,26632.0,37.0,NCM3722,N-C- base,10.0,3
C5,0.25409999489999996,26927.9,37.5,NCM3722,N-C- base,10.0,3
C5,0.2680000067,27223.8,37.0,NCM3722,N-C- base,10.0,3
