well,od_600nm,time_s,temp_C,instrument,strain,gluc_conc_mM,replicate
B2,0.0773999989,42685.5,37.4,infinite,blank,0,0
B2,0.07710000128,43088.2,36.9,infinite,blank,0,0
B2,0.07710000128,43490.9,37.4,infinite,blank,0,0
B2,0.07689999789,4026.6,37.6,infinite,blank,0,0
B2,0.0773999989,43893.6,37.6,infinite,blank,0,0
B2,0.07729999721,44296.3,37.0,infinite,blank,0,0
B2,0.07720000297,44699.0,37.6,infinite,blank,0,0
B2,0.07720000297,45101.7,37.2,infinite,blank,0,0
B2,0.07710000128,45504.4,37.2,infinite,blank,0,0
B2,0.07729999721,45907.1,37.6,infinite,blank,0,0
B2,0.07720000297,46309.8,37.0,infinite,blank,0,0
B2,0.07720000297,46712.5,37.4,infinite,blank,0,0
B2,0.07710000128,47115.2,37.5,infinite,blank,0,0
B2,0.07710000128,47517.9,37.1,infinite,blank,0,0
B2,0.07699999957999999,4429.3,37.6,infinite,blank,0,0
B2,0.07710000128,47920.6,37.3,infinite,blank,0,0
B2,0.07710000128,48323.3,37.6,infinite,blank,0,0
B2,0.07710000128,48726.0,36.9,infinite,blank,0,0
B2,0.07720000297,49128.7,37.6,infinite,blank,0,0
B2,0.07720000297,49531.4,37.0,infinite,blank,0,0
B2,0.07710000128,49934.1,37.3,infinite,blank,0,0
B2,0.07710000128,50336.8,37.4,infinite,blank,0,0
B2,0.07699999957999999,50739.5,37.1,infinite,blank,0,0
B2,0.07699999957999999,51142.2,37.4,infinite,blank,0,0
B2,0.07699999957999999,51544.9,37.1,infinite,blank,0,0
B2,0.07699999957999999,4832.0,37.6,infinite,blank,0,0
B2,0.07699999957999999,51947.6,37.2,infinite,blank,0,0
B2,0.07729999721,52350.3,37.6,infinite,blank,0,0
B2,0.07720000297,52753.0,37.0,infinite,blank,0,0
B2,0.07699999957999999,53155.7,37.5,infinite,blank,0,0
B2,0.07699999957999999,53558.4,37.4,infinite,blank,0,0
B2,0.07699999957999999,53961.1,36.9,infinite,blank,0,0
B2,0.07710000128,54363.8,37.6,infinite,blank,0,0
B2,0.07710000128,54766.5,37.1,infinite,blank,0,0
B2,0.07710000128,55169.2,37.3,infinite,blank,0,0
B2,0.07710000128,55571.9,37.6,infinite,blank,0,0
B2,0.07689999789,5234.7,37.1,infinite,blank,0,0
B2,0.07720000297,55974.6,37.1,infinite,blank,0,0
B2,0.07729999721,56377.3,37.6,infinite,blank,0,0
B2,0.07720000297,56779.9,37.0,infinite,blank,0,0
B2,0.07720000297,57182.6,37.6,infinite,blank,0,0
B2,0.07720000297,57585.3,37.1,infinite,blank,0,0
B2,0.07720000297,57988.0,37.4,infinite,blank,0,0
B2,0.07720000297,58390.7,37.5,infinite,blank,0,0
B2,0.07720000297,58793.4,37.1,infinite,blank,0,0
B2,0.07710000128,59196.1,37.6,infinite,blank,0,0
B2,0.07710000128,59598.8,37.1,infinite,blank,0,0
B2,0.07710000128,5637.4,37.0,infinite,blank,0,0
B2,0.07720000297,60001.5,37.6,infinite,blank,0,0
B2,0.07729999721,60404.2,37.2,infinite,blank,0,0
B2,0.07729999721,60806.9,37.5,infinite,blank,0,0
B2,0.07720000297,61209.6,37.2,infinite,blank,0,0
B2,0.0773999989,61612.3,37.6,infinite,blank,0,0
B2,0.07710000128,62015.0,36.9,infinite,blank,0,0
B2,0.07720000297,62417.7,37.6,infinite,blank,0,0
B2,0.07720000297,62820.4,37.0,infinite,blank,0,0
B2,0.07729999721,63223.1,37.4,infinite,blank,0,0
B2,0.07720000297,63625.8,37.0,infinite,blank,0,0
B2,0.07710000128,6040.1,37.2,infinite,blank,0,0
B2,0.07699999957999999,64028.5,37.6,infinite,blank,0,0
B2,0.07720000297,64431.2,37.1,infinite,blank,0,0
B2,0.07720000297,64833.9,37.4,infinite,blank,0,0
B2,0.07720000297,65236.6,37.0,infinite,blank,0,0
B2,0.07710000128,65639.3,37.6,infinite,blank,0,0
B2,0.07699999957999999,66042.0,36.9,infinite,blank,0,0
B2,0.07710000128,66444.7,37.7,infinite,blank,0,0
B2,0.07710000128,66847.4,37.1,infinite,blank,0,0
B2,0.07710000128,67250.1,37.6,infinite,blank,0,0
B2,0.07699999957999999,67652.8,37.0,infinite,blank,0,0
B2,0.07699999957999999,6442.8,37.4,infinite,blank,0,0
B2,0.07699999957999999,68055.5,37.6,infinite,blank,0,0
B2,0.07710000128,68458.2,37.0,infinite,blank,0,0
B2,0.07710000128,68860.9,37.4,infinite,blank,0,0
B2,0.07720000297,69263.6,37.0,infinite,blank,0,0
B2,0.07699999957999999,69666.3,37.6,infinite,blank,0,0
B2,0.07710000128,70069.0,36.9,infinite,blank,0,0
B2,0.07710000128,70471.7,37.6,infinite,blank,0,0
B2,0.07710000128,70874.3,37.1,infinite,blank,0,0
B2,0.07710000128,71277.1,37.6,infinite,blank,0,0
B2,0.07710000128,71679.7,36.9,infinite,blank,0,0
B2,0.07689999789,6845.5,37.5,infinite,blank,0,0
B2,0.07699999957999999,72082.5,37.6,infinite,blank,0,0
B2,0.07699999957999999,72485.1,37.0,infinite,blank,0,0
B2,0.07710000128,72887.8,37.6,infinite,blank,0,0
B2,0.07699999957999999,73290.5,37.0,infinite,blank,0,0
B2,0.07710000128,73693.2,37.6,infinite,blank,0,0
B2,0.07710000128,74095.9,37.0,infinite,blank,0,0
B2,0.07699999957999999,74498.6,37.4,infinite,blank,0,0
B2,0.07720000297,74901.3,37.7,infinite,blank,0,0
B2,0.07710000128,75304.0,37.0,infinite,blank,0,0
B2,0.07729999721,75706.7,37.5,infinite,blank,0,0
B2,0.07710000128,7248.2,37.5,infinite,blank,0,0
B2,0.07729999721,76109.4,37.4,infinite,blank,0,0
B2,0.07720000297,76512.1,37.1,infinite,blank,0,0
B2,0.07710000128,76914.8,37.6,infinite,blank,0,0
B2,0.07699999957999999,77317.5,37.1,infinite,blank,0,0
B2,0.07760000229,77720.2,37.4,infinite,blank,0,0
B2,0.07729999721,78122.9,37.5,infinite,blank,0,0
B2,0.07729999721,78525.6,37.2,infinite,blank,0,0
B2,0.07710000128,78928.3,37.6,infinite,blank,0,0
B2,0.07720000297,79331.0,37.3,infinite,blank,0,0
B2,0.07720000297,79733.7,37.2,infinite,blank,0,0
B2,0.07720000297,402.4,37.2,infinite,blank,0,0
B2,0.07710000128,7650.9,37.2,infinite,blank,0,0
B2,0.07729999721,80136.4,37.6,infinite,blank,0,0
B2,0.07699999957999999,80539.1,37.0,infinite,blank,0,0
B2,0.07720000297,80941.8,37.3,infinite,blank,0,0
B2,0.07699999957999999,81344.5,37.6,infinite,blank,0,0
B2,0.0773999989,81747.2,37.1,infinite,blank,0,0
B2,0.07699999957999999,82149.9,37.4,infinite,blank,0,0
B2,0.07710000128,82552.6,37.4,infinite,blank,0,0
B2,0.07710000128,82955.3,37.5,infinite,blank,0,0
B2,0.07720000297,83358.0,37.0,infinite,blank,0,0
B2,0.07699999957999999,83760.7,37.4,infinite,blank,0,0
B2,0.07710000128,8053.6,37.0,infinite,blank,0,0
B2,0.07710000128,84163.3,37.5,infinite,blank,0,0
B2,0.07720000297,84566.0,36.9,infinite,blank,0,0
B2,0.07729999721,84968.7,37.6,infinite,blank,0,0
B2,0.07699999957999999,85371.4,37.1,infinite,blank,0,0
B2,0.07710000128,85774.1,37.2,infinite,blank,0,0
B2,0.07710000128,86176.8,37.4,infinite,blank,0,0
B2,0.07720000297,86579.5,37.2,infinite,blank,0,0
B2,0.07720000297,86982.2,37.3,infinite,blank,0,0
B2,0.07710000128,87384.9,37.6,infinite,blank,0,0
B2,0.07720000297,87787.6,37.6,infinite,blank,0,0
B2,0.07710000128,8456.3,37.4,infinite,blank,0,0
B2,0.07720000297,88190.3,37.1,infinite,blank,0,0
B2,0.07710000128,88593.0,37.4,infinite,blank,0,0
B2,0.07720000297,88995.7,37.6,infinite,blank,0,0
B2,0.0773999989,89398.4,37.2,infinite,blank,0,0
B2,0.07710000128,89801.1,37.1,infinite,blank,0,0
B2,0.07710000128,90203.8,37.6,infinite,blank,0,0
B2,0.07710000128,8859.0,37.6,infinite,blank,0,0
B2,0.07710000128,9261.7,37.2,infinite,blank,0,0
B2,0.07729999721,9664.3,37.3,infinite,blank,0,0
B2,0.07720000297,10067.0,37.6,infinite,blank,0,0
B2,0.07699999957999999,10469.7,37.3,infinite,blank,0,0
B2,0.07710000128,10872.4,37.4,infinite,blank,0,0
B2,0.07720000297,11275.1,37.6,infinite,blank,0,0
B2,0.07710000128,805.1,37.4,infinite,blank,0,0
B2,0.07729999721,11677.8,37.6,infinite,blank,0,0
B2,0.07710000128,12080.5,36.9,infinite,blank,0,0
B2,0.07710000128,12483.2,37.6,infinite,blank,0,0
B2,0.07720000297,12885.9,37.1,infinite,blank,0,0
B2,0.07710000128,13288.6,37.1,infinite,blank,0,0
B2,0.07710000128,13691.3,37.5,infinite,blank,0,0
B2,0.07720000297,14094.0,37.1,infinite,blank,0,0
B2,0.07710000128,14496.7,37.2,infinite,blank,0,0
B2,0.07699999957999999,14899.4,37.7,infinite,blank,0,0
B2,0.07710000128,15302.1,37.3,infinite,blank,0,0
B2,0.07689999789,1207.7,36.8,infinite,blank,0,0
B2,0.07699999957999999,15704.8,37.2,infinite,blank,0,0
B2,0.07699999957999999,16107.5,37.5,infinite,blank,0,0
B2,0.07710000128,16510.2,37.1,infinite,blank,0,0
B2,0.07689999789,16912.9,37.3,infinite,blank,0,0
B2,0.07689999789,17315.6,37.7,infinite,blank,0,0
B2,0.07720000297,17718.3,36.9,infinite,blank,0,0
B2,0.07710000128,18121.0,37.5,infinite,blank,0,0
B2,0.07699999957999999,18523.7,37.5,infinite,blank,0,0
B2,0.07710000128,18926.4,36.9,infinite,blank,0,0
B2,0.07699999957999999,19329.1,37.3,infinite,blank,0,0
B2,0.07699999957999999,1610.4,37.4,infinite,blank,0,0
B2,0.07710000128,19731.8,37.5,infinite,blank,0,0
B2,0.07710000128,20134.5,37.1,infinite,blank,0,0
B2,0.07699999957999999,20537.2,37.6,infinite,blank,0,0
B2,0.07699999957999999,20939.9,37.5,infinite,blank,0,0
B2,0.07720000297,21342.6,37.0,infinite,blank,0,0
B2,0.07689999789,21745.2,37.4,infinite,blank,0,0
B2,0.07720000297,22147.9,37.4,infinite,blank,0,0
B2,0.07710000128,22550.6,37.3,infinite,blank,0,0
B2,0.07710000128,22953.3,37.1,infinite,blank,0,0
B2,0.07720000297,23356.0,37.3,infinite,blank,0,0
B2,0.07699999957999999,2013.1,36.9,infinite,blank,0,0
B2,0.07710000128,23758.7,37.6,infinite,blank,0,0
B2,0.07710000128,24161.4,37.4,infinite,blank,0,0
B2,0.07710000128,24564.1,37.0,infinite,blank,0,0
B2,0.07699999957999999,24966.8,37.1,infinite,blank,0,0
B2,0.07720000297,25369.5,37.3,infinite,blank,0,0
B2,0.07720000297,25772.2,37.5,infinite,blank,0,0
B2,0.07720000297,26174.9,37.5,infinite,blank,0,0
B2,0.07720000297,26577.6,37.3,infinite,blank,0,0
B2,0.07710000128,26980.3,36.9,infinite,blank,0,0
B2,0.07720000297,27383.0,37.4,infinite,blank,0,0
B2,0.07710000128,2415.8,36.9,infinite,blank,0,0
B2,0.07720000297,27785.7,37.6,infinite,blank,0,0
B2,0.07720000297,28188.4,37.3,infinite,blank,0,0
B2,0.07729999721,28591.1,36.9,infinite,blank,0,0
B2,0.07729999721,28993.8,37.3,infinite,blank,0,0
B2,0.07720000297,29396.5,37.5,infinite,blank,0,0
B2,0.07720000297,29799.2,37.4,infinite,blank,0,0
B2,0.0773999989,30201.9,37.2,infinite,blank,0,0
B2,0.07720000297,30604.6,37.0,infinite,blank,0,0
B2,0.07729999721,31007.3,37.4,infinite,blank,0,0
B2,0.07720000297,31410.0,37.6,infinite,blank,0,0
B2,0.07699999957999999,2818.5,37.2,infinite,blank,0,0
B2,0.07710000128,31812.7,36.9,infinite,blank,0,0
B2,0.07710000128,32215.4,37.1,infinite,blank,0,0
B2,0.07720000297,32618.1,37.4,infinite,blank,0,0
B2,0.07760000229,33020.8,37.6,infinite,blank,0,0
B2,0.07699999957999999,33423.5,37.3,infinite,blank,0,0
B2,0.07710000128,33826.2,37.2,infinite,blank,0,0
B2,0.07729999721,34228.9,37.6,infinite,blank,0,0
B2,0.07710000128,34631.6,37.3,infinite,blank,0,0
B2,0.07720000297,35034.3,37.2,infinite,blank,0,0
B2,0.07710000128,35437.0,37.6,infinite,blank,0,0
B2,0.07710000128,3221.2,37.6,infinite,blank,0,0
B2,0.07710000128,35839.7,36.9,infinite,blank,0,0
B2,0.07699999957999999,36242.4,37.4,infinite,blank,0,0
B2,0.07699999957999999,36645.0,37.6,infinite,blank,0,0
B2,0.07699999957999999,37047.7,37.0,infinite,blank,0,0
B2,0.07710000128,37450.5,37.4,infinite,blank,0,0
B2,0.07699999957999999,37853.1,37.5,infinite,blank,0,0
B2,0.07720000297,38255.8,37.3,infinite,blank,0,0
B2,0.07720000297,38658.5,37.1,infinite,blank,0,0
B2,0.07710000128,39061.2,37.6,infinite,blank,0,0
B2,0.07720000297,39463.9,37.5,infinite,blank,0,0
B3,0.07710000128,0.0,36.5,infinite,blank,0,0
B3,0.07840000092999999,3623.9,37.4,infinite,blank,0,0
B3,0.07779999822,39866.6,36.9,infinite,blank,0,0
B3,0.07760000229,40269.3,37.5,infinite,blank,0,0
B3,0.07850000262,40672.0,37.1,infinite,blank,0,0
B3,0.08030000329,41074.7,37.4,infinite,blank,0,0
B3,0.08030000329,41477.4,37.6,infinite,blank,0,0
B3,0.07859999686000001,41880.1,37.1,infinite,blank,0,0
B3,0.07800000161000001,42282.8,37.4,infinite,blank,0,0
B3,0.07840000092999999,42685.5,37.4,infinite,blank,0,0
B3,0.07789999992,43088.2,36.9,infinite,blank,0,0
B3,0.07800000161000001,43490.9,37.4,infinite,blank,0,0
B3,0.07819999754,4026.6,37.6,infinite,blank,0,0
B3,0.07800000161000001,43893.6,37.6,infinite,blank,0,0
B3,0.07880000025,44296.3,37.0,infinite,blank,0,0
B3,0.07940000296000001,44699.0,37.6,infinite,blank,0,0
B3,0.07859999686000001,45101.7,37.2,infinite,blank,0,0
B3,0.07829999924,45504.4,37.2,infinite,blank,0,0
B3,0.07819999754,45907.1,37.6,infinite,blank,0,0
B3,0.0781000033,46309.8,37.0,infinite,blank,0,0
B3,0.07840000092999999,46712.5,37.4,infinite,blank,0,0
B3,0.07959999889,47115.2,37.5,infinite,blank,0,0
B3,0.07989999652,47517.9,37.1,infinite,blank,0,0
B3,0.07869999856000001,4429.3,37.6,infinite,blank,0,0
B3,0.07880000025,47920.6,37.3,infinite,blank,0,0
B3,0.07779999822,48323.3,37.6,infinite,blank,0,0
B3,0.07789999992,48726.0,36.9,infinite,blank,0,0
B3,0.07769999653,49128.7,37.6,infinite,blank,0,0
B3,0.07819999754,49531.4,37.0,infinite,blank,0,0
B3,0.07970000058,49934.1,37.3,infinite,blank,0,0
B3,0.08070000261,50336.8,37.4,infinite,blank,0,0
B3,0.0800999999,50739.5,37.1,infinite,blank,0,0
B3,0.07900000364,51142.2,37.4,infinite,blank,0,0
B3,0.07819999754,51544.9,37.1,infinite,blank,0,0
B3,0.07829999924,4832.0,37.6,infinite,blank,0,0
B3,0.07859999686000001,51947.6,37.2,infinite,blank,0,0
B3,0.07789999992,52350.3,37.6,infinite,blank,0,0
B3,0.07829999924,52753.0,37.0,infinite,blank,0,0
B3,0.07869999856000001,53155.7,37.5,infinite,blank,0,0
B3,0.07970000058,53558.4,37.4,infinite,blank,0,0
B3,0.08060000092,53961.1,36.9,infinite,blank,0,0
B3,0.07959999889,54363.8,37.6,infinite,blank,0,0
B3,0.07859999686000001,54766.5,37.1,infinite,blank,0,0
B3,0.0775000006,55169.2,37.3,infinite,blank,0,0
B3,0.07819999754,55571.9,37.6,infinite,blank,0,0
B3,0.07769999653,5234.7,37.1,infinite,blank,0,0
B3,0.07769999653,55974.6,37.1,infinite,blank,0,0
B3,0.07789999992,56377.3,37.6,infinite,blank,0,0
B3,0.07769999653,56779.9,37.0,infinite,blank,0,0
B3,0.07909999788,57182.6,37.6,infinite,blank,0,0
B3,0.08030000329,57585.3,37.1,infinite,blank,0,0
B3,0.07949999719999999,57988.0,37.4,infinite,blank,0,0
B3,0.07819999754,58390.7,37.5,infinite,blank,0,0
B3,0.07800000161000001,58793.4,37.1,infinite,blank,0,0
B3,0.07779999822,59196.1,37.6,infinite,blank,0,0
B3,0.07840000092999999,59598.8,37.1,infinite,blank,0,0
B3,0.07869999856000001,5637.4,37.0,infinite,blank,0,0
B3,0.07869999856000001,60001.5,37.6,infinite,blank,0,0
B3,0.08039999752999999,60404.2,37.2,infinite,blank,0,0
B3,0.07980000227999999,60806.9,37.5,infinite,blank,0,0
B3,0.07850000262,61209.6,37.2,infinite,blank,0,0
B3,0.07789999992,61612.3,37.6,infinite,blank,0,0
B3,0.07840000092999999,62015.0,36.9,infinite,blank,0,0
B3,0.07779999822,62417.7,37.6,infinite,blank,0,0
B3,0.0781000033,62820.4,37.0,infinite,blank,0,0
B3,0.07949999719999999,63223.1,37.4,infinite,blank,0,0
B3,0.07970000058,63625.8,37.0,infinite,blank,0,0
B3,0.07959999889,6040.1,37.2,infinite,blank,0,0
B3,0.07840000092999999,64028.5,37.6,infinite,blank,0,0
B3,0.0781000033,64431.2,37.1,infinite,blank,0,0
B3,0.07819999754,64833.9,37.4,infinite,blank,0,0
B3,0.07819999754,65236.6,37.0,infinite,blank,0,0
B3,0.07779999822,65639.3,37.6,infinite,blank,0,0
B3,0.07829999924,66042.0,36.9,infinite,blank,0,0
B3,0.07980000227999999,66444.7,37.7,infinite,blank,0,0
B3,0.07980000227999999,66847.4,37.1,infinite,blank,0,0
B3,0.07890000194,67250.1,37.6,infinite,blank,0,0
B3,0.07869999856000001,67652.8,37.0,infinite,blank,0,0
B3,0.08120000362,6442.8,37.4,infinite,blank,0,0
B3,0.07819999754,68055.5,37.6,infinite,blank,0,0
B3,0.0775000006,68458.2,37.0,infinite,blank,0,0
B3,0.07769999653,68860.9,37.4,infinite,blank,0,0
B3,0.07729999721,69263.6,37.0,infinite,blank,0,0
B3,0.07869999856000001,69666.3,37.6,infinite,blank,0,0
B3,0.08049999923,70069.0,36.9,infinite,blank,0,0
B3,0.07989999652,70471.7,37.6,infinite,blank,0,0
B3,0.07850000262,70874.3,37.1,infinite,blank,0,0
B3,0.07829999924,71277.1,37.6,infinite,blank,0,0
B3,0.07800000161000001,71679.7,36.9,infinite,blank,0,0
B3,0.08060000092,6845.5,37.5,infinite,blank,0,0
B3,0.0773999989,72082.5,37.6,infinite,blank,0,0
B3,0.0773999989,72485.1,37.0,infinite,blank,0,0
B3,0.07829999924,72887.8,37.6,infinite,blank,0,0
B3,0.07890000194,73290.5,37.0,infinite,blank,0,0
B3,0.08039999752999999,73693.2,37.6,infinite,blank,0,0
B3,0.0802000016,74095.9,37.0,infinite,blank,0,0
B3,0.07930000126,74498.6,37.4,infinite,blank,0,0
B3,0.07850000262,74901.3,37.7,infinite,blank,0,0
B3,0.07779999822,75304.0,37.0,infinite,blank,0,0
B3,0.07829999924,75706.7,37.5,infinite,blank,0,0
B3,0.07909999788,7248.2,37.5,infinite,blank,0,0
B3,0.07789999992,76109.4,37.4,infinite,blank,0,0
B3,0.07779999822,76512.1,37.1,infinite,blank,0,0
B3,0.07760000229,76914.8,37.6,infinite,blank,0,0
B3,0.0781000033,77317.5,37.1,infinite,blank,0,0
B3,0.07959999889,77720.2,37.4,infinite,blank,0,0
B3,0.08030000329,78122.9,37.5,infinite,blank,0,0
B3,0.07970000058,78525.6,37.2,infinite,blank,0,0
B3,0.0781000033,78928.3,37.6,infinite,blank,0,0
B3,0.07840000092999999,79331.0,37.3,infinite,blank,0,0
B3,0.07789999992,79733.7,37.2,infinite,blank,0,0
B3,0.07760000229,402.4,37.2,infinite,blank,0,0
B3,0.07900000364,7650.9,37.2,infinite,blank,0,0
B3,0.0781000033,80136.4,37.6,infinite,blank,0,0
B3,0.07760000229,80539.1,37.0,infinite,blank,0,0
B3,0.07840000092999999,80941.8,37.3,infinite,blank,0,0
B3,0.07800000161000001,81344.5,37.6,infinite,blank,0,0
B3,0.08039999752999999,81747.2,37.1,infinite,blank,0,0
B3,0.07989999652,82149.9,37.4,infinite,blank,0,0
B3,0.07930000126,82552.6,37.4,infinite,blank,0,0
B3,0.07829999924,82955.3,37.5,infinite,blank,0,0
B3,0.0781000033,83358.0,37.0,infinite,blank,0,0
B3,0.0775000006,83760.7,37.4,infinite,blank,0,0
B3,0.07840000092999999,8053.6,37.0,infinite,blank,0,0
B3,0.0775000006,84163.3,37.5,infinite,blank,0,0
B3,0.07769999653,84566.0,36.9,infinite,blank,0,0
B3,0.07829999924,84968.7,37.6,infinite,blank,0,0
B3,0.07959999889,85371.4,37.1,infinite,blank,0,0
B3,0.08089999855,85774.1,37.2,infinite,blank,0,0
B3,0.07959999889,86176.8,37.4,infinite,blank,0,0
B3,0.07840000092999999,86579.5,37.2,infinite,blank,0,0
B3,0.07769999653,86982.2,37.3,infinite,blank,0,0
B3,0.07769999653,87384.9,37.6,infinite,blank,0,0
B3,0.07789999992,87787.6,37.6,infinite,blank,0,0
B3,0.07859999686000001,8456.3,37.4,infinite,blank,0,0
B3,0.07840000092999999,88190.3,37.1,infinite,blank,0,0
B3,0.07760000229,88593.0,37.4,infinite,blank,0,0
B3,0.07909999788,88995.7,37.6,infinite,blank,0,0
B3,0.08049999923,89398.4,37.2,infinite,blank,0,0
B3,0.07980000227999999,89801.1,37.1,infinite,blank,0,0
B3,0.07880000025,90203.8,37.6,infinite,blank,0,0
B3,0.07850000262,8859.0,37.6,infinite,blank,0,0
B3,0.07850000262,9261.7,37.2,infinite,blank,0,0
B3,0.0800999999,9664.3,37.3,infinite,blank,0,0
B3,0.08129999787,10067.0,37.6,infinite,blank,0,0
B3,0.07959999889,10469.7,37.3,infinite,blank,0,0
B3,0.07890000194,10872.4,37.4,infinite,blank,0,0
B3,0.07829999924,11275.1,37.6,infinite,blank,0,0
B3,0.07779999822,805.1,37.4,infinite,blank,0,0
B3,0.07859999686000001,11677.8,37.6,infinite,blank,0,0
B3,0.07880000025,12080.5,36.9,infinite,blank,0,0
B3,0.07850000262,12483.2,37.6,infinite,blank,0,0
B3,0.08039999752999999,12885.9,37.1,infinite,blank,0,0
B3,0.07970000058,13288.6,37.1,infinite,blank,0,0
B3,0.07869999856000001,13691.3,37.5,infinite,blank,0,0
B3,0.07890000194,14094.0,37.1,infinite,blank,0,0
B3,0.07829999924,14496.7,37.2,infinite,blank,0,0
B3,0.07999999821,14899.4,37.7,infinite,blank,0,0
B3,0.08079999685,15302.1,37.3,infinite,blank,0,0
B3,0.0775000006,1207.7,36.8,infinite,blank,0,0
B3,0.07890000194,15704.8,37.2,infinite,blank,0,0
B3,0.07829999924,16107.5,37.5,infinite,blank,0,0
B3,0.07890000194,16510.2,37.1,infinite,blank,0,0
B3,0.07840000092999999,16912.9,37.3,infinite,blank,0,0
B3,0.08030000329,17315.6,37.7,infinite,blank,0,0
B3,0.08060000092,17718.3,36.9,infinite,blank,0,0
B3,0.07869999856000001,18121.0,37.5,infinite,blank,0,0
B3,0.07779999822,18523.7,37.5,infinite,blank,0,0
B3,0.07760000229,18926.4,36.9,infinite,blank,0,0
B3,0.07859999686000001,19329.1,37.3,infinite,blank,0,0
B3,0.07779999822,1610.4,37.4,infinite,blank,0,0
B3,0.07779999822,19731.8,37.5,infinite,blank,0,0
B3,0.08049999923,20134.5,37.1,infinite,blank,0,0
B3,0.07970000058,20537.2,37.6,infinite,blank,0,0
B3,0.07789999992,20939.9,37.5,infinite,blank,0,0
B3,0.07819999754,21342.6,37.0,infinite,blank,0,0
B3,0.07819999754,21745.2,37.4,infinite,blank,0,0
B3,0.07980000227999999,22147.9,37.4,infinite,blank,0,0
B3,0.0802000016,22550.6,37.3,infinite,blank,0,0
B3,0.07829999924,22953.3,37.1,infinite,blank,0,0
B3,0.07720000297,23356.0,37.3,infinite,blank,0,0
B3,0.07840000092999999,2013.1,36.9,infinite,blank,0,0
B3,0.07829999924,23758.7,37.6,infinite,blank,0,0
B3,0.07909999788,24161.4,37.4,infinite,blank,0,0
B3,0.08039999752999999,24564.1,37.0,infinite,blank,0,0
B3,0.07930000126,24966.8,37.1,infinite,blank,0,0
B3,0.07769999653,25369.5,37.3,infinite,blank,0,0
B3,0.0781000033,25772.2,37.5,infinite,blank,0,0
B3,0.0781000033,26174.9,37.5,infinite,blank,0,0
B3,0.08100000024000001,26577.6,37.3,infinite,blank,0,0
B3,0.07930000126,26980.3,36.9,infinite,blank,0,0
B3,0.07779999822,27383.0,37.4,infinite,blank,0,0
B3,0.08160000294,2415.8,36.9,infinite,blank,0,0
B3,0.07779999822,27785.7,37.6,infinite,blank,0,0
B3,0.07840000092999999,28188.4,37.3,infinite,blank,0,0
B3,0.0800999999,28591.1,36.9,infinite,blank,0,0
B3,0.0800999999,28993.8,37.3,infinite,blank,0,0
B3,0.07800000161000001,29396.5,37.5,infinite,blank,0,0
B3,0.07859999686000001,29799.2,37.4,infinite,blank,0,0
B3,0.07840000092999999,30201.9,37.2,infinite,blank,0,0
B3,0.07850000262,30604.6,37.0,infinite,blank,0,0
B3,0.08039999752999999,31007.3,37.4,infinite,blank,0,0
B3,0.07900000364,31410.0,37.6,infinite,blank,0,0
B3,0.0800999999,2818.5,37.2,infinite,blank,0,0
B3,0.0781000033,31812.7,36.9,infinite,blank,0,0
B3,0.07760000229,32215.4,37.1,infinite,blank,0,0
B3,0.07819999754,32618.1,37.4,infinite,blank,0,0
B3,0.07949999719999999,33020.8,37.6,infinite,blank,0,0
B3,0.0802000016,33423.5,37.3,infinite,blank,0,0
B3,0.07769999653,33826.2,37.2,infinite,blank,0,0
B3,0.07819999754,34228.9,37.6,infinite,blank,0,0
B3,0.07789999992,34631.6,37.3,infinite,blank,0,0
B3,0.07800000161000001,35034.3,37.2,infinite,blank,0,0
B3,0.07800000161000001,35437.0,37.6,infinite,blank,0,0
B3,0.07840000092999999,3221.2,37.6,infinite,blank,0,0
