well,od_600nm,time_s,temp_C,instrument,medium,sample,replicate
G3,0.081,19440.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,19800.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,20160.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,20520.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,20880.0,36.9,Biotek Epoch2,water,blank,0
G3,0.081,21240.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,21600.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,21960.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,22320.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,22680.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,23040.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,23400.0,36.9,Biotek Epoch2,water,blank,0
G3,0.081,23760.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,24120.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,24480.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,24840.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,25200.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,25560.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,25920.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,26280.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,26640.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,27000.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,27360.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,27720.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,28080.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,28440.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,28800.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,29160.000000000004,37.0,Biotek Epoch2,water,blank,0
G3,0.081,29520.000000000004,37.0,Biotek Epoch2,water,blank,0
G3,0.081,29880.000000000004,37.0,Biotek Epoch2,water,blank,0
G3,0.081,30240.000000000004,37.0,Biotek Epoch2,water,blank,0
G3,0.081,30600.000000000004,36.9,Biotek Epoch2,water,blank,0
G3,0.081,30960.000000000004,37.0,Biotek Epoch2,water,blank,0
G3,0.081,31320.000000000004,37.0,Biotek Epoch2,water,blank,0
G3,0.081,31680.000000000004,37.0,Biotek Epoch2,water,blank,0
G3,0.081,32040.000000000004,37.0,Biotek Epoch2,water,blank,0
G3,0.081,32400.000000000004,37.0,Biotek Epoch2,water,blank,0
G3,0.081,32760.0,36.9,Biotek Epoch2,water,blank,0
G3,0.081,33120.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,33480.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,33840.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,34200.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,34560.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,34920.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,35280.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,35640.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,36000.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,36360.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,36720.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,37080.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,37440.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,37800.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,38160.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,38520.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,38880.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,39240.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,39600.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,39960.0,36.9,Biotek Epoch2,water,blank,0
G3,0.081,40320.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,40680.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,41040.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,41400.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,41760.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,42120.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,42480.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,42840.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,43200.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,43560.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,43920.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,44280.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,44640.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,45000.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,45360.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,45720.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,46080.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,46440.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,46800.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,47160.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,47520.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,47880.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,48240.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,48600.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,48960.0,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,49320.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,49680.0,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,50040.0,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,50400.0,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,50760.0,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,51120.0,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,51480.0,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,51840.0,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,52200.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,52560.0,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,52920.0,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,53280.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,53640.0,37.0,Biotek Epoch2,water,blank,0
G3,0.081,54000.0,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,54360.0,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,54720.0,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,55080.0,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,55440.0,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,55800.0,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,56160.0,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,56520.0,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,56880.0,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,57240.0,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,57600.0,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,57960.0,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,58320.00000000001,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,58680.00000000001,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,59040.00000000001,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,59400.00000000001,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,59760.00000000001,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,60120.00000000001,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,60480.00000000001,37.0,Biotek Epoch2,water,blank,0
G3,0.083,60840.00000000001,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,61200.00000000001,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,61560.00000000001,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,61920.00000000001,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,62280.00000000001,37.0,Biotek Epoch2,water,blank,0
G3,0.083,62640.00000000001,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,63000.00000000001,37.0,Biotek Epoch2,water,blank,0
G3,0.083,63360.00000000001,36.9,Biotek Epoch2,water,blank,0
G3,0.083,63720.00000000001,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,64080.00000000001,37.0,Biotek Epoch2,water,blank,0
G3,0.083,64440.00000000001,37.0,Biotek Epoch2,water,blank,0
G3,0.083,64800.00000000001,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,65160.00000000001,37.0,Biotek Epoch2,water,blank,0
G3,0.083,65520.0,37.0,Biotek Epoch2,water,blank,0
G3,0.083,65880.0,37.0,Biotek Epoch2,water,blank,0
G3,0.083,66240.0,37.0,Biotek Epoch2,water,blank,0
G3,0.083,66600.0,37.0,Biotek Epoch2,water,blank,0
G3,0.083,66960.0,37.0,Biotek Epoch2,water,blank,0
G3,0.083,67320.0,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,67680.0,37.0,Biotek Epoch2,water,blank,0
G3,0.083,68040.0,37.0,Biotek Epoch2,water,blank,0
G3,0.08199999999999999,68400.0,37.0,Biotek Epoch2,water,blank,0
G3,0.083,68760.0,37.0,Biotek Epoch2,water,blank,0
G3,0.083,69120.0,37.0,Biotek Epoch2,water,blank,0
G3,0.083,69480.0,37.0,Biotek Epoch2,water,blank,0
G3,0.083,69840.0,37.0,Biotek Epoch2,water,blank,0
G3,0.083,70200.0,37.0,Biotek Epoch2,water,blank,0
G3,0.083,70560.0,37.0,Biotek Epoch2,water,blank,0
G3,0.083,70920.0,37.0,Biotek Epoch2,water,blank,0
G4,0.08,0.0,37.0,Biotek Epoch2,water,blank,0
G4,0.087,360.0,37.0,Biotek Epoch2,water,blank,0
G4,0.08,720.0,37.0,Biotek Epoch2,water,blank,0
G4,0.08,1080.0,36.9,Biotek Epoch2,water,blank,0
G4,0.079,1440.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,1800.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,2160.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,2520.0,36.9,Biotek Epoch2,water,blank,0
G4,0.078,2880.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,3240.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,3600.0000000000005,36.9,Biotek Epoch2,water,blank,0
G4,0.078,3960.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,4320.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,4680.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,5040.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,5400.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,5760.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,6120.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,6480.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,6840.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,7200.000000000001,37.0,Biotek Epoch2,water,blank,0
G4,0.078,7560.000000000001,37.0,Biotek Epoch2,water,blank,0
G4,0.078,7920.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,8280.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,8640.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,9000.0,36.9,Biotek Epoch2,water,blank,0
G4,0.078,9360.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,9720.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,10080.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,10440.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,10800.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,11160.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,11520.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,11880.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,12240.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,12600.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,12960.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,13320.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,13680.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,14040.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,14400.000000000002,37.0,Biotek Epoch2,water,blank,0
G4,0.078,14760.000000000002,37.0,Biotek Epoch2,water,blank,0
G4,0.078,15120.000000000002,37.0,Biotek Epoch2,water,blank,0
G4,0.078,15480.000000000002,37.0,Biotek Epoch2,water,blank,0
G4,0.078,15840.000000000002,37.0,Biotek Epoch2,water,blank,0
G4,0.078,16200.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,16560.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,16920.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,17280.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,17640.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,18000.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,18360.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,18720.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,19080.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,19440.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,19800.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,20160.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,20520.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,20880.0,36.9,Biotek Epoch2,water,blank,0
G4,0.078,21240.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,21600.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,21960.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,22320.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,22680.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,23040.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,23400.0,36.9,Biotek Epoch2,water,blank,0
G4,0.079,23760.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,24120.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,24480.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,24840.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,25200.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,25560.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,25920.0,37.0,Biotek Epoch2,water,blank,0
G4,0.078,26280.0,37.0,Biotek Epoch2,water,blank,0
G4,0.081,26640.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,27000.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,27360.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,27720.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,28080.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,28440.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,28800.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,29160.000000000004,37.0,Biotek Epoch2,water,blank,0
G4,0.079,29520.000000000004,37.0,Biotek Epoch2,water,blank,0
G4,0.079,29880.000000000004,37.0,Biotek Epoch2,water,blank,0
G4,0.079,30240.000000000004,37.0,Biotek Epoch2,water,blank,0
G4,0.079,30600.000000000004,36.9,Biotek Epoch2,water,blank,0
G4,0.079,30960.000000000004,37.0,Biotek Epoch2,water,blank,0
G4,0.079,31320.000000000004,37.0,Biotek Epoch2,water,blank,0
G4,0.083,31680.000000000004,37.0,Biotek Epoch2,water,blank,0
G4,0.079,32040.000000000004,37.0,Biotek Epoch2,water,blank,0
G4,0.079,32400.000000000004,37.0,Biotek Epoch2,water,blank,0
G4,0.079,32760.0,36.9,Biotek Epoch2,water,blank,0
G4,0.08199999999999999,33120.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,33480.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,33840.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,34200.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,34560.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,34920.0,37.0,Biotek Epoch2,water,blank,0
G4,0.08,35280.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,35640.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,36000.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,36360.0,37.0,Biotek Epoch2,water,blank,0
G4,0.08199999999999999,36720.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,37080.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,37440.0,37.0,Biotek Epoch2,water,blank,0
G4,0.08,37800.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,38160.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,38520.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,38880.0,37.0,Biotek Epoch2,water,blank,0
G4,0.08199999999999999,39240.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,39600.0,37.0,Biotek Epoch2,water,blank,0
G4,0.092,39960.0,36.9,Biotek Epoch2,water,blank,0
G4,0.087,40320.0,37.0,Biotek Epoch2,water,blank,0
G4,0.087,40680.0,37.0,Biotek Epoch2,water,blank,0
G4,0.081,41040.0,37.0,Biotek Epoch2,water,blank,0
G4,0.094,41400.0,37.0,Biotek Epoch2,water,blank,0
G4,0.079,41760.0,37.0,Biotek Epoch2,water,blank,0
G4,0.08,42120.0,37.0,Biotek Epoch2,water,blank,0
G4,0.10300000000000001,42480.0,37.0,Biotek Epoch2,water,blank,0
G4,0.10099999999999999,42840.0,37.0,Biotek Epoch2,water,blank,0
G4,0.091,43200.0,37.0,Biotek Epoch2,water,blank,0
G4,0.08199999999999999,43560.0,37.0,Biotek Epoch2,water,blank,0
G4,0.10400000000000001,43920.0,37.0,Biotek Epoch2,water,blank,0
G4,0.09,44280.0,37.0,Biotek Epoch2,water,blank,0
G4,0.10099999999999999,44640.0,37.0,Biotek Epoch2,water,blank,0
G4,0.10300000000000001,45000.0,37.0,Biotek Epoch2,water,blank,0
G4,0.085,45360.0,37.0,Biotek Epoch2,water,blank,0
G4,0.084,45720.0,37.0,Biotek Epoch2,water,blank,0
G4,0.08900000000000001,46080.0,37.0,Biotek Epoch2,water,blank,0
G4,0.1,46440.0,37.0,Biotek Epoch2,water,blank,0
G4,0.113,46800.0,37.0,Biotek Epoch2,water,blank,0
G4,0.08,47160.0,37.0,Biotek Epoch2,water,blank,0
G4,0.08,47520.0,37.0,Biotek Epoch2,water,blank,0
G4,0.11199999999999999,47880.0,37.0,Biotek Epoch2,water,blank,0
G4,0.10400000000000001,48240.0,37.0,Biotek Epoch2,water,blank,0
G4,0.107,48600.0,37.0,Biotek Epoch2,water,blank,0
G4,0.094,48960.0,37.0,Biotek Epoch2,water,blank,0
G4,0.111,49320.0,37.0,Biotek Epoch2,water,blank,0
G4,0.09699999999999999,49680.0,37.0,Biotek Epoch2,water,blank,0
G4,0.106,50040.0,37.0,Biotek Epoch2,water,blank,0
G4,0.11199999999999999,50400.0,37.0,Biotek Epoch2,water,blank,0
G4,0.115,50760.0,37.0,Biotek Epoch2,water,blank,0
G4,0.08900000000000001,51120.0,37.0,Biotek Epoch2,water,blank,0
G4,0.098,51480.0,37.0,Biotek Epoch2,water,blank,0
G4,0.08199999999999999,51840.0,37.0,Biotek Epoch2,water,blank,0
G4,0.083,52200.0,37.0,Biotek Epoch2,water,blank,0
G4,0.105,52560.0,37.0,Biotek Epoch2,water,blank,0
G4,0.081,52920.0,37.0,Biotek Epoch2,water,blank,0
G4,0.08900000000000001,53280.0,37.0,Biotek Epoch2,water,blank,0
G4,0.081,53640.0,37.0,Biotek Epoch2,water,blank,0
G4,0.084,54000.0,37.0,Biotek Epoch2,water,blank,0
G4,0.11900000000000001,54360.0,37.0,Biotek Epoch2,water,blank,0
G4,0.11900000000000001,54720.0,37.0,Biotek Epoch2,water,blank,0
G4,0.102,55080.0,37.0,Biotek Epoch2,water,blank,0
G4,0.085,55440.0,37.0,Biotek Epoch2,water,blank,0
G4,0.111,55800.0,37.0,Biotek Epoch2,water,blank,0
G4,0.08199999999999999,56160.0,37.0,Biotek Epoch2,water,blank,0
G4,0.081,56520.0,37.0,Biotek Epoch2,water,blank,0
G4,0.081,56880.0,37.0,Biotek Epoch2,water,blank,0
G4,0.081,57240.0,37.0,Biotek Epoch2,water,blank,0
G4,0.08199999999999999,57600.0,37.0,Biotek Epoch2,water,blank,0
G4,0.09300000000000001,57960.0,37.0,Biotek Epoch2,water,blank,0
G4,0.081,58320.00000000001,37.0,Biotek Epoch2,water,blank,0
G4,0.10400000000000001,58680.00000000001,37.0,Biotek Epoch2,water,blank,0
G4,0.11599999999999999,59040.00000000001,37.0,Biotek Epoch2,water,blank,0
G4,0.081,59400.00000000001,37.0,Biotek Epoch2,water,blank,0
G4,0.083,59760.00000000001,37.0,Biotek Epoch2,water,blank,0
G4,0.11800000000000001,60120.00000000001,37.0,Biotek Epoch2,water,blank,0
G4,0.09,60480.00000000001,37.0,Biotek Epoch2,water,blank,0
G4,0.085,60840.00000000001,37.0,Biotek Epoch2,water,blank,0
G4,0.102,61200.00000000001,37.0,Biotek Epoch2,water,blank,0
G4,0.099,61560.00000000001,37.0,Biotek Epoch2,water,blank,0
G4,0.106,61920.00000000001,37.0,Biotek Epoch2,water,blank,0
G4,0.086,62280.00000000001,37.0,Biotek Epoch2,water,blank,0
G4,0.121,62640.00000000001,37.0,Biotek Epoch2,water,blank,0
G4,0.087,63000.00000000001,37.0,Biotek Epoch2,water,blank,0
G4,0.128,63360.00000000001,36.9,Biotek Epoch2,water,blank,0
G4,0.09,63720.00000000001,37.0,Biotek Epoch2,water,blank,0
G4,0.114,64080.00000000001,37.0,Biotek Epoch2,water,blank,0
G4,0.113,64440.00000000001,37.0,Biotek Epoch2,water,blank,0
G4,0.127,64800.00000000001,37.0,Biotek Epoch2,water,blank,0
G4,0.124,65160.00000000001,37.0,Biotek Epoch2,water,blank,0
G4,0.102,65520.0,37.0,Biotek Epoch2,water,blank,0
G4,0.113,65880.0,37.0,Biotek Epoch2,water,blank,0
G4,0.08199999999999999,66240.0,37.0,Biotek Epoch2,water,blank,0
G4,0.11699999999999999,66600.0,37.0,Biotek Epoch2,water,blank,0
G4,0.121,66960.0,37.0,Biotek Epoch2,water,blank,0
G4,0.091,67320.0,37.0,Biotek Epoch2,water,blank,0
G4,0.10400000000000001,67680.0,37.0,Biotek Epoch2,water,blank,0
G4,0.086,68040.0,37.0,Biotek Epoch2,water,blank,0
G4,0.127,68400.0,37.0,Biotek Epoch2,water,blank,0
G4,0.09699999999999999,68760.0,37.0,Biotek Epoch2,water,blank,0
G4,0.11199999999999999,69120.0,37.0,Biotek Epoch2,water,blank,0
G4,0.09,69480.0,37.0,Biotek Epoch2,water,blank,0
G4,0.083,69840.0,37.0,Biotek Epoch2,water,blank,0
G4,0.125,70200.0,37.0,Biotek Epoch2,water,blank,0
G4,0.113,70560.0,37.0,Biotek Epoch2,water,blank,0
G4,0.085,70920.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,0.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,360.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,720.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,1080.0,36.9,Biotek Epoch2,water,blank,0
G5,0.078,1440.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,1800.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,2160.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,2520.0,36.9,Biotek Epoch2,water,blank,0
G5,0.078,2880.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,3240.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,3600.0000000000005,36.9,Biotek Epoch2,water,blank,0
G5,0.078,3960.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,4320.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,4680.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,5040.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,5400.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,5760.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,6120.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,6480.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,6840.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,7200.000000000001,37.0,Biotek Epoch2,water,blank,0
G5,0.078,7560.000000000001,37.0,Biotek Epoch2,water,blank,0
G5,0.078,7920.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,8280.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,8640.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,9000.0,36.9,Biotek Epoch2,water,blank,0
G5,0.078,9360.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,9720.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,10080.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,10440.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,10800.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,11160.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,11520.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,11880.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,12240.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,12600.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,12960.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,13320.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,13680.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,14040.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,14400.000000000002,37.0,Biotek Epoch2,water,blank,0
G5,0.078,14760.000000000002,37.0,Biotek Epoch2,water,blank,0
G5,0.078,15120.000000000002,37.0,Biotek Epoch2,water,blank,0
G5,0.078,15480.000000000002,37.0,Biotek Epoch2,water,blank,0
G5,0.078,15840.000000000002,37.0,Biotek Epoch2,water,blank,0
G5,0.078,16200.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,16560.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,16920.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,17280.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,17640.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,18000.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,18360.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,18720.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,19080.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,19440.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,19800.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,20160.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,20520.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,20880.0,36.9,Biotek Epoch2,water,blank,0
G5,0.078,21240.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,21600.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,21960.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,22320.0,37.0,Biotek Epoch2,water,blank,0
G5,0.078,22680.0,37.0,Biotek Epoch2,water,blank,0
