slope,intercept,sigma,buffer_base,compound,area_param
0.00737896,-0.000707884,0.0042399,DM,acetate,rel_area_phosphate
0.00710465,0.00276524,0.0072483,DM,acetate,rel_area_phosphate
0.00738475,-0.000475333,0.00403521,DM,acetate,rel_area_phosphate
0.00744737,-0.00121513,0.00469107,DM,acetate,rel_area_phosphate
0.00748069,-0.00336011,0.00501544,DM,acetate,rel_area_phosphate
0.00741875,-0.00355534,0.00415166,DM,acetate,rel_area_phosphate
0.00732025,0.000248526,0.00383371,DM,acetate,rel_area_phosphate
0.00742309,-0.00218253,0.0040499,DM,acetate,rel_area_phosphate
0.00726553,0.000241985,0.00451381,DM,acetate,rel_area_phosphate
0.00740296,-0.00240758,0.00493213,DM,acetate,rel_area_phosphate
0.00744637,-0.0021761,0.00380973,DM,acetate,rel_area_phosphate
0.0073026,-0.000612562,0.0042877,DM,acetate,rel_area_phosphate
0.00743179,-0.00323119,0.00436271,DM,acetate,rel_area_phosphate
0.00717505,-8.97145e-05,0.00461856,DM,acetate,rel_area_phosphate
0.00725844,0.000368711,0.00507685,DM,acetate,rel_area_phosphate
0.00740996,-0.00227639,0.00309917,DM,acetate,rel_area_phosphate
0.00738816,-0.0013824,0.00283982,DM,acetate,rel_area_phosphate
0.00725053,-0.000631913,0.00790051,DM,acetate,rel_area_phosphate
0.00717288,0.00138395,0.00329434,DM,acetate,rel_area_phosphate
0.00740778,-0.00123599,0.00544018,DM,acetate,rel_area_phosphate
0.00732304,-0.000721191,0.0038926,DM,acetate,rel_area_phosphate
0.0073202,0.00135165,0.00584429,DM,acetate,rel_area_phosphate
0.00757543,-0.00220212,0.00420683,DM,acetate,rel_area_phosphate
0.00717462,-0.00294809,0.00644249,DM,acetate,rel_area_phosphate
0.00725754,-0.00347905,0.00582059,DM,acetate,rel_area_phosphate
0.00708912,-0.00135076,0.00575648,DM,acetate,rel_area_phosphate
0.0075564,-0.000936496,0.00361046,DM,acetate,rel_area_phosphate
0.00737642,7.59789e-05,0.00397425,DM,acetate,rel_area_phosphate
0.00728535,0.000334375,0.00371283,DM,acetate,rel_area_phosphate
0.00746481,-0.00178501,0.00422745,DM,acetate,rel_area_phosphate
0.00731523,-0.00130537,0.00433873,DM,acetate,rel_area_phosphate
0.00736258,-7.28729e-05,0.0041711,DM,acetate,rel_area_phosphate
0.0070893,0.00142687,0.0034876,DM,acetate,rel_area_phosphate
0.00708679,0.00101103,0.00331423,DM,acetate,rel_area_phosphate
0.00769431,-0.00680757,0.00536685,DM,acetate,rel_area_phosphate
0.00739413,-0.00223979,0.0056822,DM,acetate,rel_area_phosphate
0.00728614,-0.000372962,0.00319009,DM,acetate,rel_area_phosphate
0.00725442,-0.00224621,0.00507414,DM,acetate,rel_area_phosphate
0.00708682,0.0013004,0.00581298,DM,acetate,rel_area_phosphate
0.00728036,-0.00143222,0.00378886,DM,acetate,rel_area_phosphate
0.00731696,-0.000283256,0.00468143,DM,acetate,rel_area_phosphate
0.00742137,-0.00182421,0.00404876,DM,acetate,rel_area_phosphate
0.0072602,-0.000193661,0.00338774,DM,acetate,rel_area_phosphate
0.00746284,-0.00201542,0.00442149,DM,acetate,rel_area_phosphate
0.00733158,-0.00384548,0.00366226,DM,acetate,rel_area_phosphate
0.0073247,0.000335607,0.00387535,DM,acetate,rel_area_phosphate
0.00743315,-0.00196168,0.00544781,DM,acetate,rel_area_phosphate
0.00696021,0.00294279,0.00489029,DM,acetate,rel_area_phosphate
0.00733052,-0.00294048,0.00575203,DM,acetate,rel_area_phosphate
0.00728779,-0.00189047,0.00514002,DM,acetate,rel_area_phosphate
0.00737732,-0.00313047,0.00490534,DM,acetate,rel_area_phosphate
0.00749999,-0.00564851,0.0057228,DM,acetate,rel_area_phosphate
0.00742729,-0.00413507,0.00756994,DM,acetate,rel_area_phosphate
0.00740526,-0.0026033,0.00781337,DM,acetate,rel_area_phosphate
0.00732783,-0.00201832,0.00547205,DM,acetate,rel_area_phosphate
0.00739618,-0.00150692,0.003124,DM,acetate,rel_area_phosphate
0.00728186,-0.000260791,0.00443995,DM,acetate,rel_area_phosphate
0.00706444,0.00392474,0.00555547,DM,acetate,rel_area_phosphate
0.00742986,-0.00317904,0.00456789,DM,acetate,rel_area_phosphate
0.00739451,0.000834166,0.00524975,DM,acetate,rel_area_phosphate
0.00747942,-0.000588663,0.00492179,DM,acetate,rel_area_phosphate
0.00727535,-0.00151814,0.00288174,DM,acetate,rel_area_phosphate
0.00741898,-5.91024e-05,0.00463998,DM,acetate,rel_area_phosphate
0.00763825,-0.0028991,0.00391261,DM,acetate,rel_area_phosphate
0.00757223,-0.00576613,0.0090372,DM,acetate,rel_area_phosphate
0.00738431,-0.000831017,0.00360549,DM,acetate,rel_area_phosphate
0.00738257,-0.002692,0.00356894,DM,acetate,rel_area_phosphate
0.00729805,0.000716297,0.00342076,DM,acetate,rel_area_phosphate
0.00735844,-0.00106333,0.00509787,DM,acetate,rel_area_phosphate
0.0074282,-0.00377484,0.00434774,DM,acetate,rel_area_phosphate
0.00731018,-0.00144671,0.00372664,DM,acetate,rel_area_phosphate
0.00741957,-0.00131297,0.00419878,DM,acetate,rel_area_phosphate
0.00738703,-0.000724469,0.00270584,DM,acetate,rel_area_phosphate
0.00725894,0.000487556,0.00480757,DM,acetate,rel_area_phosphate
0.00718779,-0.000839746,0.00419495,DM,acetate,rel_area_phosphate
0.00755543,-0.00271672,0.00482791,DM,acetate,rel_area_phosphate
0.00724559,0.000268851,0.00459514,DM,acetate,rel_area_phosphate
0.00734009,-0.0010401,0.00524554,DM,acetate,rel_area_phosphate
0.00732056,6.74308e-05,0.00310072,DM,acetate,rel_area_phosphate
0.00749788,-0.000925936,0.00299353,DM,acetate,rel_area_phosphate
0.00737221,-0.00263527,0.00359819,DM,acetate,rel_area_phosphate
0.00736962,0.000133829,0.00393414,DM,acetate,rel_area_phosphate
0.00752681,-0.00395276,0.0035653,DM,acetate,rel_area_phosphate
0.00715044,0.00204288,0.00505743,DM,acetate,rel_area_phosphate
0.00720401,0.000618832,0.00546024,DM,acetate,rel_area_phosphate
0.00747172,-0.00353039,0.00346419,DM,acetate,rel_area_phosphate
0.00740515,-0.0012693,0.00413422,DM,acetate,rel_area_phosphate
0.0076252,-0.00258888,0.00575253,DM,acetate,rel_area_phosphate
0.00752545,-0.0014965,0.00445367,DM,acetate,rel_area_phosphate
0.00738414,-0.00174762,0.00482181,DM,acetate,rel_area_phosphate
0.00752754,-0.00482742,0.00492085,DM,acetate,rel_area_phosphate
0.00720964,0.00236932,0.00292672,DM,acetate,rel_area_phosphate
0.00745219,-0.000571268,0.00343194,DM,acetate,rel_area_phosphate
0.00726368,-0.00240445,0.00465518,DM,acetate,rel_area_phosphate
0.00742788,-0.00441404,0.00398092,DM,acetate,rel_area_phosphate
0.00726241,0.00282486,0.00442408,DM,acetate,rel_area_phosphate
0.00717844,0.00281518,0.00706327,DM,acetate,rel_area_phosphate
0.00720955,0.00187843,0.00657578,DM,acetate,rel_area_phosphate
0.00732315,0.00159834,0.00489751,DM,acetate,rel_area_phosphate
0.00737235,-0.00296681,0.00361035,DM,acetate,rel_area_phosphate
0.00750945,-0.00284946,0.00600727,DM,acetate,rel_area_phosphate
0.00749788,-0.00415179,0.00676393,DM,acetate,rel_area_phosphate
0.00740065,-0.00202523,0.00321238,DM,acetate,rel_area_phosphate
0.00728502,0.000325427,0.00386918,DM,acetate,rel_area_phosphate
0.00764662,-0.00322801,0.00605991,DM,acetate,rel_area_phosphate
0.00752067,-0.00217867,0.00735406,DM,acetate,rel_area_phosphate
0.00748363,-0.00218577,0.00703298,DM,acetate,rel_area_phosphate
0.00743349,-0.00228527,0.0064226,DM,acetate,rel_area_phosphate
0.00715308,0.000434956,0.00426862,DM,acetate,rel_area_phosphate
0.00756399,-0.00368444,0.00570014,DM,acetate,rel_area_phosphate
0.00737372,-0.00155325,0.00452772,DM,acetate,rel_area_phosphate
0.00719471,0.000974676,0.00382223,DM,acetate,rel_area_phosphate
0.00739141,0.000316193,0.00595026,DM,acetate,rel_area_phosphate
0.00738035,-0.00300472,0.00380386,DM,acetate,rel_area_phosphate
0.00733099,0.000776281,0.00422502,DM,acetate,rel_area_phosphate
0.0073648,-0.00251854,0.00387982,DM,acetate,rel_area_phosphate
0.00732329,4.67247e-05,0.00427422,DM,acetate,rel_area_phosphate
0.00710026,0.00315395,0.00467147,DM,acetate,rel_area_phosphate
0.0073913,-0.00210447,0.00447017,DM,acetate,rel_area_phosphate
0.00730903,0.000314399,0.0046294,DM,acetate,rel_area_phosphate
0.00736453,3.20701e-05,0.00410298,DM,acetate,rel_area_phosphate
0.00754739,-0.00255189,0.00474887,DM,acetate,rel_area_phosphate
0.0076149,-0.0034399,0.00404795,DM,acetate,rel_area_phosphate
0.00737055,-0.00383327,0.00766168,DM,acetate,rel_area_phosphate
0.00748095,-0.00509961,0.00867386,DM,acetate,rel_area_phosphate
0.00747438,-0.00504734,0.00940931,DM,acetate,rel_area_phosphate
0.0074126,-0.00318995,0.00723103,DM,acetate,rel_area_phosphate
0.00727202,-0.0002202,0.00300525,DM,acetate,rel_area_phosphate
0.00751636,-0.00346586,0.00382445,DM,acetate,rel_area_phosphate
0.00713766,0.000279161,0.00556114,DM,acetate,rel_area_phosphate
0.0072161,-0.000963924,0.00387114,DM,acetate,rel_area_phosphate
0.00751008,-0.00201786,0.00433812,DM,acetate,rel_area_phosphate
0.00753634,-0.00254445,0.00448665,DM,acetate,rel_area_phosphate
0.00763162,-0.00306026,0.00554564,DM,acetate,rel_area_phosphate
0.00763734,-0.00474826,0.00481138,DM,acetate,rel_area_phosphate
0.0075755,-0.00329216,0.00721754,DM,acetate,rel_area_phosphate
0.00760598,-0.00376116,0.00586083,DM,acetate,rel_area_phosphate
0.0074292,-0.00215228,0.0049406,DM,acetate,rel_area_phosphate
0.00730862,-0.00041518,0.00284635,DM,acetate,rel_area_phosphate
0.00738087,-0.00155474,0.00306384,DM,acetate,rel_area_phosphate
0.00730682,-0.0011477,0.00764577,DM,acetate,rel_area_phosphate
0.00734279,-0.000735903,0.00308751,DM,acetate,rel_area_phosphate
0.00736965,-0.00114912,0.00317436,DM,acetate,rel_area_phosphate
0.00732867,0.000571038,0.00307007,DM,acetate,rel_area_phosphate
0.00740397,-0.00237455,0.004877,DM,acetate,rel_area_phosphate
0.0071188,-0.000291188,0.00567997,DM,acetate,rel_area_phosphate
0.00728282,-0.00201458,0.00324579,DM,acetate,rel_area_phosphate
0.00727577,0.00107318,0.00371281,DM,acetate,rel_area_phosphate
0.0072871,-0.000164214,0.00571027,DM,acetate,rel_area_phosphate
0.00717829,0.00227584,0.0059671,DM,acetate,rel_area_phosphate
0.00711046,-0.00317084,0.00889968,DM,acetate,rel_area_phosphate
0.00734234,-0.00422964,0.00704796,DM,acetate,rel_area_phosphate
0.00742363,-0.000369802,0.00324073,DM,acetate,rel_area_phosphate
0.00735219,-0.00104534,0.0044509,DM,acetate,rel_area_phosphate
0.0072929,-0.000629904,0.00348838,DM,acetate,rel_area_phosphate
0.00739466,-0.0009824,0.00384099,DM,acetate,rel_area_phosphate
0.00732512,-0.00204551,0.00455272,DM,acetate,rel_area_phosphate
0.00716243,-0.000847261,0.0043309,DM,acetate,rel_area_phosphate
0.00725404,-0.000895535,0.00343897,DM,acetate,rel_area_phosphate
0.0073298,-0.000242339,0.00293529,DM,acetate,rel_area_phosphate
0.00724979,0.00160195,0.00606311,DM,acetate,rel_area_phosphate
0.00725165,0.00141018,0.00476388,DM,acetate,rel_area_phosphate
0.00724397,-0.000153503,0.00415005,DM,acetate,rel_area_phosphate
0.00733168,0.000528028,0.00315912,DM,acetate,rel_area_phosphate
0.00727581,-0.000275158,0.00289691,DM,acetate,rel_area_phosphate
0.00741906,-0.00145337,0.00452401,DM,acetate,rel_area_phosphate
0.00736967,-0.00170146,0.00444558,DM,acetate,rel_area_phosphate
0.00757559,-0.00365235,0.00464568,DM,acetate,rel_area_phosphate
0.00715083,0.000366322,0.00377873,DM,acetate,rel_area_phosphate
0.00732148,0.000134218,0.00431846,DM,acetate,rel_area_phosphate
0.00738442,-0.000865281,0.00621027,DM,acetate,rel_area_phosphate
0.00730015,-0.000338875,0.00351158,DM,acetate,rel_area_phosphate
0.00745894,-0.00144765,0.00430182,DM,acetate,rel_area_phosphate
0.0072903,6.08489e-05,0.00395972,DM,acetate,rel_area_phosphate
0.00716701,0.000495203,0.0044615,DM,acetate,rel_area_phosphate
0.00717638,0.00162234,0.00401166,DM,acetate,rel_area_phosphate
0.00715395,0.00378525,0.00385534,DM,acetate,rel_area_phosphate
0.00754744,-0.00543485,0.00808789,DM,acetate,rel_area_phosphate
0.00739737,-0.00111465,0.00313685,DM,acetate,rel_area_phosphate
0.00740463,-0.00261434,0.00425941,DM,acetate,rel_area_phosphate
0.00725741,0.00217355,0.00527276,DM,acetate,rel_area_phosphate
0.00728896,0.000245541,0.0044901,DM,acetate,rel_area_phosphate
0.0074932,-0.00178351,0.00507201,DM,acetate,rel_area_phosphate
0.00721583,0.000573531,0.00336165,DM,acetate,rel_area_phosphate
0.00738091,-0.000290335,0.00292413,DM,acetate,rel_area_phosphate
0.00749965,-0.00368208,0.00448879,DM,acetate,rel_area_phosphate
0.00752229,-0.00475129,0.00534691,DM,acetate,rel_area_phosphate
0.00713855,-0.000272414,0.00452882,DM,acetate,rel_area_phosphate
0.007268,0.00050738,0.00341452,DM,acetate,rel_area_phosphate
0.00750355,-0.00356326,0.00268498,DM,acetate,rel_area_phosphate
0.00713782,0.00109038,0.00458371,DM,acetate,rel_area_phosphate
0.00738115,3.92332e-05,0.0047825,DM,acetate,rel_area_phosphate
0.00735402,-0.00194093,0.00468219,DM,acetate,rel_area_phosphate
0.00730786,0.000211019,0.003231,DM,acetate,rel_area_phosphate
0.00731404,-0.000925274,0.00345952,DM,acetate,rel_area_phosphate
0.00733902,-0.00158375,0.0047864,DM,acetate,rel_area_phosphate
0.0075318,-0.00361845,0.00480308,DM,acetate,rel_area_phosphate
0.00720749,0.000999857,0.00409035,DM,acetate,rel_area_phosphate
0.00716478,-5.79343e-05,0.00387386,DM,acetate,rel_area_phosphate
0.00720031,-0.000485249,0.00381155,DM,acetate,rel_area_phosphate
0.00725745,-0.00215136,0.00484796,DM,acetate,rel_area_phosphate
0.00725625,0.0028194,0.00501439,DM,acetate,rel_area_phosphate
0.00736151,0.000158094,0.006043,DM,acetate,rel_area_phosphate
0.00744135,-0.00467821,0.00499055,DM,acetate,rel_area_phosphate
0.00753384,-0.0055785,0.00628138,DM,acetate,rel_area_phosphate
0.00733942,-0.00190992,0.00514418,DM,acetate,rel_area_phosphate
0.00706622,0.000815621,0.00771065,DM,acetate,rel_area_phosphate
0.0073371,0.00241992,0.00357491,DM,acetate,rel_area_phosphate
0.00730253,0.00158286,0.00412674,DM,acetate,rel_area_phosphate
0.00742569,-0.00149312,0.00400937,DM,acetate,rel_area_phosphate
0.00734008,-0.000897718,0.00291856,DM,acetate,rel_area_phosphate
0.00738675,-0.0017996,0.00499613,DM,acetate,rel_area_phosphate
0.00732539,-0.000992402,0.00438651,DM,acetate,rel_area_phosphate
0.00717444,0.00123464,0.00420649,DM,acetate,rel_area_phosphate
0.00740034,-0.00143184,0.00433518,DM,acetate,rel_area_phosphate
0.00744562,-0.00156893,0.00481381,DM,acetate,rel_area_phosphate
0.00710267,0.00244347,0.00445632,DM,acetate,rel_area_phosphate
0.00746506,-0.00391717,0.00433486,DM,acetate,rel_area_phosphate
0.00749769,-0.00268908,0.0043233,DM,acetate,rel_area_phosphate
0.00734773,-0.000937495,0.00392199,DM,acetate,rel_area_phosphate
0.00732091,-0.00082665,0.00324592,DM,acetate,rel_area_phosphate
0.00744582,-0.00137655,0.00282059,DM,acetate,rel_area_phosphate
0.00746754,-0.00196936,0.00306762,DM,acetate,rel_area_phosphate
0.0073671,-0.000729095,0.00258518,DM,acetate,rel_area_phosphate
0.00729568,-0.000557902,0.00379216,DM,acetate,rel_area_phosphate
0.00721439,0.000395822,0.00427928,DM,acetate,rel_area_phosphate
0.00737906,4.45277e-05,0.00378242,DM,acetate,rel_area_phosphate
0.00744964,-0.00122384,0.00614247,DM,acetate,rel_area_phosphate
0.0072735,0.000201717,0.00348155,DM,acetate,rel_area_phosphate
0.00736283,-0.00216588,0.00657126,DM,acetate,rel_area_phosphate
0.00741054,-0.00148636,0.00546561,DM,acetate,rel_area_phosphate
0.00726878,0.00263695,0.00577823,DM,acetate,rel_area_phosphate
0.00733567,-0.000881323,0.003809,DM,acetate,rel_area_phosphate
0.00739015,-0.00222637,0.00399287,DM,acetate,rel_area_phosphate
0.00732135,0.000210628,0.00317819,DM,acetate,rel_area_phosphate
0.00726314,-0.0016762,0.00463413,DM,acetate,rel_area_phosphate
0.00726168,-0.000596069,0.00370563,DM,acetate,rel_area_phosphate
0.00728759,0.000633376,0.00341563,DM,acetate,rel_area_phosphate
0.00742442,-0.00281302,0.00476082,DM,acetate,rel_area_phosphate
0.00771667,-0.00620534,0.00610952,DM,acetate,rel_area_phosphate
0.00759163,-0.00419275,0.00519472,DM,acetate,rel_area_phosphate
0.00729184,-0.00276536,0.00546845,DM,acetate,rel_area_phosphate
0.00737558,-0.001454,0.00510954,DM,acetate,rel_area_phosphate
0.00717262,0.00175759,0.00466923,DM,acetate,rel_area_phosphate
0.00713152,0.00216638,0.00468018,DM,acetate,rel_area_phosphate
0.00728011,0.000466138,0.00519869,DM,acetate,rel_area_phosphate
0.00737375,0.000559091,0.00457328,DM,acetate,rel_area_phosphate
0.00737207,0.000406648,0.00337655,DM,acetate,rel_area_phosphate
0.00729821,-0.00282648,0.00538726,DM,acetate,rel_area_phosphate
0.00734371,-0.00200529,0.00516702,DM,acetate,rel_area_phosphate
0.00714377,0.000185985,0.00394511,DM,acetate,rel_area_phosphate
0.00755506,-0.00189221,0.00452904,DM,acetate,rel_area_phosphate
0.00759221,-0.00305952,0.00474645,DM,acetate,rel_area_phosphate
0.00755747,-0.00182645,0.00521622,DM,acetate,rel_area_phosphate
0.00760821,-0.00114626,0.00494433,DM,acetate,rel_area_phosphate
0.00745825,0.000344502,0.00506302,DM,acetate,rel_area_phosphate
0.00731235,-0.00258003,0.00370794,DM,acetate,rel_area_phosphate
0.00728543,-0.00140675,0.00420592,DM,acetate,rel_area_phosphate
0.00729153,-0.00141656,0.00418554,DM,acetate,rel_area_phosphate
0.00748114,-0.001218,0.00547524,DM,acetate,rel_area_phosphate
0.00723969,-0.00160278,0.00551236,DM,acetate,rel_area_phosphate
0.00748104,-0.00134624,0.00345392,DM,acetate,rel_area_phosphate
0.00717968,-0.000450265,0.00530525,DM,acetate,rel_area_phosphate
0.00721688,0.000358407,0.00470941,DM,acetate,rel_area_phosphate
0.00721503,0.000457338,0.00475528,DM,acetate,rel_area_phosphate
0.00727333,-7.91801e-05,0.00415804,DM,acetate,rel_area_phosphate
0.00733901,0.00105875,0.00347469,DM,acetate,rel_area_phosphate
0.00727481,-0.0012712,0.00417934,DM,acetate,rel_area_phosphate
0.00727384,0.00135324,0.00537452,DM,acetate,rel_area_phosphate
0.00745501,-0.00277347,0.00370578,DM,acetate,rel_area_phosphate
0.00727556,0.000835687,0.0036956,DM,acetate,rel_area_phosphate
0.00730966,0.000232246,0.00460319,DM,acetate,rel_area_phosphate
0.0073959,0.000914147,0.00472985,DM,acetate,rel_area_phosphate
0.00723043,-0.00176992,0.00623783,DM,acetate,rel_area_phosphate
0.00706478,0.00459076,0.00545004,DM,acetate,rel_area_phosphate
0.00732851,-0.00138588,0.00636675,DM,acetate,rel_area_phosphate
0.0073405,-0.000760937,0.00619017,DM,acetate,rel_area_phosphate
0.00769141,-0.00487724,0.00493241,DM,acetate,rel_area_phosphate
0.00758697,-0.00434277,0.00473349,DM,acetate,rel_area_phosphate
0.00755028,-0.00342194,0.00492285,DM,acetate,rel_area_phosphate
0.0075651,-0.00426526,0.00484858,DM,acetate,rel_area_phosphate
0.00717171,0.00174151,0.00376595,DM,acetate,rel_area_phosphate
0.00722934,0.000328089,0.00431437,DM,acetate,rel_area_phosphate
0.00732647,-0.000809905,0.00520156,DM,acetate,rel_area_phosphate
0.00746158,-0.00193324,0.0054161,DM,acetate,rel_area_phosphate
0.00732923,-0.000324599,0.00290827,DM,acetate,rel_area_phosphate
0.00764593,-0.00428629,0.00310254,DM,acetate,rel_area_phosphate
0.00717163,-0.000134304,0.00415992,DM,acetate,rel_area_phosphate
0.00744352,3.87275e-05,0.0049623,DM,acetate,rel_area_phosphate
0.00744736,-0.00312296,0.00609579,DM,acetate,rel_area_phosphate
0.00718567,0.0010303,0.00374961,DM,acetate,rel_area_phosphate
0.00752388,-0.0029034,0.00354984,DM,acetate,rel_area_phosphate
0.00750026,-0.00254982,0.00351819,DM,acetate,rel_area_phosphate
0.00739767,-0.00131211,0.00315949,DM,acetate,rel_area_phosphate
0.00733101,-0.000218963,0.00289589,DM,acetate,rel_area_phosphate
0.00733731,-0.00110761,0.00492037,DM,acetate,rel_area_phosphate
0.00738159,-0.00207241,0.00346173,DM,acetate,rel_area_phosphate
0.00730049,-0.000360848,0.00342946,DM,acetate,rel_area_phosphate
0.00738415,-0.00117834,0.00371649,DM,acetate,rel_area_phosphate
0.00745773,-0.0011034,0.00437777,DM,acetate,rel_area_phosphate
0.00721318,-0.000329041,0.00373092,DM,acetate,rel_area_phosphate
0.00747397,-0.00364826,0.00515393,DM,acetate,rel_area_phosphate
0.00760019,-0.00556058,0.00409847,DM,acetate,rel_area_phosphate
0.00732007,0.000465331,0.00391345,DM,acetate,rel_area_phosphate
0.00747754,-0.00322189,0.0041293,DM,acetate,rel_area_phosphate
0.00718942,0.00100337,0.00412671,DM,acetate,rel_area_phosphate
0.00731956,0.000208172,0.00491483,DM,acetate,rel_area_phosphate
0.00734871,-0.00186479,0.00331078,DM,acetate,rel_area_phosphate
0.00738866,-0.00131061,0.00395483,DM,acetate,rel_area_phosphate
0.00739233,-0.0035929,0.00476578,DM,acetate,rel_area_phosphate
0.00718812,0.00262423,0.00352957,DM,acetate,rel_area_phosphate
0.00726744,0.00116538,0.00317687,DM,acetate,rel_area_phosphate
0.00723661,0.000335147,0.00638049,DM,acetate,rel_area_phosphate
0.00742122,-0.00118606,0.00595183,DM,acetate,rel_area_phosphate
0.00751259,-0.00113686,0.00586475,DM,acetate,rel_area_phosphate
0.00731816,-0.00282756,0.00465523,DM,acetate,rel_area_phosphate
0.00741835,-0.00137046,0.00482953,DM,acetate,rel_area_phosphate
0.00722686,0.000226602,0.00464332,DM,acetate,rel_area_phosphate
0.00730952,-0.000287648,0.00393689,DM,acetate,rel_area_phosphate
