well,od_600nm,time_s,temp_C,instrument,sample,replicate
G04,0.154,17640.0,36.9,BMG Omega,blank,0
G04,0.154,18000.0,37.1,BMG Omega,blank,0
G04,0.15,18360.0,37.0,BMG Omega,blank,0
G04,0.168,18720.0,36.6,BMG Omega,blank,0
G04,0.161,19080.0,37.5,BMG Omega,blank,0
G04,0.168,19440.0,37.3,BMG Omega,blank,0
G04,0.155,19800.0,37.4,BMG Omega,blank,0
G04,0.161,20160.0,37.4,BMG Omega,blank,0
G04,0.17600000000000002,20520.0,37.5,BMG Omega,blank,0
G04,0.185,20880.0,37.5,BMG Omega,blank,0
G04,0.19699999999999998,1800.0,37.4,BMG Omega,blank,0
G04,0.157,21240.0,37.5,BMG Omega,blank,0
G04,0.195,21600.0,37.5,BMG Omega,blank,0
G04,0.207,21960.0,37.4,BMG Omega,blank,0
G04,0.21600000000000003,22320.0,37.4,BMG Omega,blank,0
G04,0.204,22680.0,37.5,BMG Omega,blank,0
G04,0.20800000000000002,23040.0,36.9,BMG Omega,blank,0
G04,0.182,23400.0,37.5,BMG Omega,blank,0
G04,0.17800000000000002,23760.0,37.5,BMG Omega,blank,0
G04,0.18100000000000002,24120.0,37.5,BMG Omega,blank,0
G04,0.213,24480.0,37.2,BMG Omega,blank,0
G04,0.16,2160.0,36.9,BMG Omega,blank,0
G04,0.21100000000000002,24840.0,37.0,BMG Omega,blank,0
G04,0.18100000000000002,25200.0,36.9,BMG Omega,blank,0
G04,0.198,25560.0,37.1,BMG Omega,blank,0
G04,0.18899999999999997,25920.0,37.2,BMG Omega,blank,0
G04,0.19399999999999998,26280.0,37.5,BMG Omega,blank,0
G04,0.184,26640.0,37.5,BMG Omega,blank,0
G04,0.20800000000000002,27000.0,37.5,BMG Omega,blank,0
G04,0.17800000000000002,27360.0,37.6,BMG Omega,blank,0
G04,0.207,27720.0,37.5,BMG Omega,blank,0
G04,0.20800000000000002,28080.0,37.0,BMG Omega,blank,0
G04,0.14400000000000002,2520.0,37.3,BMG Omega,blank,0
G04,0.17600000000000002,28440.0,36.6,BMG Omega,blank,0
G04,0.184,28800.0,37.0,BMG Omega,blank,0
G04,0.16399999999999998,29160.0,37.2,BMG Omega,blank,0
G04,0.183,29520.0,37.4,BMG Omega,blank,0
G04,0.187,29880.0,37.6,BMG Omega,blank,0
G04,0.157,30240.0,37.5,BMG Omega,blank,0
G04,0.191,30600.0,37.5,BMG Omega,blank,0
G04,0.159,30960.0,37.5,BMG Omega,blank,0
G04,0.15,31320.0,37.5,BMG Omega,blank,0
G04,0.182,31680.0,37.5,BMG Omega,blank,0
G04,0.156,2880.0,37.2,BMG Omega,blank,0
G04,0.18100000000000002,32040.0,36.7,BMG Omega,blank,0
G04,0.17,32400.0,37.0,BMG Omega,blank,0
G04,0.17600000000000002,32760.0,37.0,BMG Omega,blank,0
G04,0.204,33120.0,36.6,BMG Omega,blank,0
G04,0.2,33480.0,37.0,BMG Omega,blank,0
G04,0.214,33840.0,37.5,BMG Omega,blank,0
G04,0.209,34200.0,37.3,BMG Omega,blank,0
G04,0.21,34560.0,37.3,BMG Omega,blank,0
G04,0.19399999999999998,34920.0,37.3,BMG Omega,blank,0
G04,0.18,35280.0,37.2,BMG Omega,blank,0
G05, 0.209,         0,      37.2,BMG Omega,blank,0
G05,0.2,3240.0,37.4,BMG Omega,blank,0
G05,0.21100000000000002,35640.0,37.0,BMG Omega,blank,0
G05,0.19399999999999998,36000.0,37.4,BMG Omega,blank,0
G05,0.204,36360.0,37.1,BMG Omega,blank,0
G05,0.203,36720.0,36.7,BMG Omega,blank,0
G05,0.18100000000000002,37080.0,36.7,BMG Omega,blank,0
G05,0.17600000000000002,37440.0,36.7,BMG Omega,blank,0
G05,0.179,37800.0,37.5,BMG Omega,blank,0
G05,0.184,38160.0,37.5,BMG Omega,blank,0
G05,0.195,38520.0,37.5,BMG Omega,blank,0
G05,0.198,38880.0,37.5,BMG Omega,blank,0
G05,0.20199999999999999,3600.0,37.5,BMG Omega,blank,0
G05,0.19899999999999998,39240.0,37.2,BMG Omega,blank,0
G05,0.196,39600.0,37.2,BMG Omega,blank,0
G05,0.205,39960.0,37.3,BMG Omega,blank,0
G05,0.196,40320.0,37.4,BMG Omega,blank,0
G05,0.196,40680.0,37.4,BMG Omega,blank,0
G05,0.221,41040.0,37.2,BMG Omega,blank,0
G05,0.215,41400.0,37.2,BMG Omega,blank,0
G05,0.212,41760.0,37.2,BMG Omega,blank,0
G05,0.19699999999999998,42120.0,37.0,BMG Omega,blank,0
G05,0.207,42480.0,37.0,BMG Omega,blank,0
G05,0.20600000000000002,3960.0,37.0,BMG Omega,blank,0
G05,0.175,42840.0,37.0,BMG Omega,blank,0
G05,0.209,43200.0,37.0,BMG Omega,blank,0
G05,0.18,43560.0,36.9,BMG Omega,blank,0
G05,0.19899999999999998,43920.0,37.4,BMG Omega,blank,0
G05,0.193,44280.0,37.5,BMG Omega,blank,0
G05,0.19399999999999998,44640.0,37.4,BMG Omega,blank,0
G05,0.2,45000.0,37.0,BMG Omega,blank,0
G05,0.192,45360.0,37.4,BMG Omega,blank,0
G05,0.18,45720.0,36.9,BMG Omega,blank,0
G05,0.20800000000000002,46080.0,37.2,BMG Omega,blank,0
G05,0.16699999999999998,4320.0,37.6,BMG Omega,blank,0
G05,0.193,46440.0,37.4,BMG Omega,blank,0
G05,0.201,46800.0,37.1,BMG Omega,blank,0
G05,0.18,47160.0,37.2,BMG Omega,blank,0
G05,0.18,47520.0,37.5,BMG Omega,blank,0
G05,0.17600000000000002,47880.0,37.4,BMG Omega,blank,0
G05,0.182,48240.0,37.5,BMG Omega,blank,0
G05,0.17800000000000002,48600.0,36.8,BMG Omega,blank,0
G05,0.2,48960.0,37.2,BMG Omega,blank,0
G05,0.2,49320.0,37.2,BMG Omega,blank,0
G05,0.221,49680.0,37.0,BMG Omega,blank,0
G05,0.18,4680.0,37.3,BMG Omega,blank,0
G05,0.215,50040.0,37.0,BMG Omega,blank,0
G05,0.201,50400.0,37.3,BMG Omega,blank,0
G05,0.205,50760.0,37.2,BMG Omega,blank,0
G05,0.215,51120.0,37.1,BMG Omega,blank,0
G05,0.218,51480.0,37.0,BMG Omega,blank,0
G05,0.21600000000000003,51840.0,36.6,BMG Omega,blank,0
G05,0.213,52200.0,36.8,BMG Omega,blank,0
G05,0.22,52560.0,37.4,BMG Omega,blank,0
G05,0.204,52920.0,37.1,BMG Omega,blank,0
G05,0.18100000000000002,53280.0,37.4,BMG Omega,blank,0
G05,0.17800000000000002,5040.0,37.0,BMG Omega,blank,0
G05,0.192,53640.0,36.8,BMG Omega,blank,0
G05,0.184,54000.0,37.4,BMG Omega,blank,0
G05,0.182,54360.0,36.8,BMG Omega,blank,0
G05,0.187,54720.0,37.1,BMG Omega,blank,0
G05,0.19399999999999998,55080.0,37.4,BMG Omega,blank,0
G05,0.17600000000000002,55440.0,37.0,BMG Omega,blank,0
G05,0.184,55800.0,37.4,BMG Omega,blank,0
G05,0.184,56160.0,37.0,BMG Omega,blank,0
G05,0.201,56520.0,37.4,BMG Omega,blank,0
G05,0.19699999999999998,56880.0,37.3,BMG Omega,blank,0
G05,0.2,5400.0,36.8,BMG Omega,blank,0
G05,0.182,57240.0,37.4,BMG Omega,blank,0
G05,0.21100000000000002,57600.0,36.8,BMG Omega,blank,0
G05,0.20600000000000002,57960.0,37.2,BMG Omega,blank,0
G05,0.205,58320.0,37.3,BMG Omega,blank,0
G05,0.17800000000000002,58680.0,36.8,BMG Omega,blank,0
G05,0.18600000000000003,59040.0,37.2,BMG Omega,blank,0
G05,0.19,59400.0,37.1,BMG Omega,blank,0
G05,0.19,59760.0,37.4,BMG Omega,blank,0
G05,0.17800000000000002,5760.0,37.1,BMG Omega,blank,0
G05,0.17600000000000002,6120.0,37.6,BMG Omega,blank,0
G05,0.16899999999999998,6480.0,37.5,BMG Omega,blank,0
G05,0.20600000000000002,360.0,37.1,BMG Omega,blank,0
G05,0.159,6840.0,37.5,BMG Omega,blank,0
G05,0.174,7200.0,37.6,BMG Omega,blank,0
G05,0.175,7560.0,37.6,BMG Omega,blank,0
G05,0.174,7920.0,36.9,BMG Omega,blank,0
G05,0.179,8280.0,36.8,BMG Omega,blank,0
G05,0.184,8640.0,36.6,BMG Omega,blank,0
G05,0.185,9000.0,37.0,BMG Omega,blank,0
G05,0.166,9360.0,37.2,BMG Omega,blank,0
G05,0.156,9720.0,37.4,BMG Omega,blank,0
G05,0.155,10080.0,37.5,BMG Omega,blank,0
G05,0.201,720.0,36.8,BMG Omega,blank,0
G05,0.16399999999999998,10440.0,37.6,BMG Omega,blank,0
G05,0.146,10800.0,36.9,BMG Omega,blank,0
G05,0.175,11160.0,37.0,BMG Omega,blank,0
G05,0.18,11520.0,37.3,BMG Omega,blank,0
G05,0.163,11880.0,37.5,BMG Omega,blank,0
G05,0.17,12240.0,36.9,BMG Omega,blank,0
G05,0.172,12600.0,37.2,BMG Omega,blank,0
G05,0.18,12960.0,37.4,BMG Omega,blank,0
G05,0.198,13320.0,37.5,BMG Omega,blank,0
G05,0.152,13680.0,36.9,BMG Omega,blank,0
G05,0.223,1080.0,36.9,BMG Omega,blank,0
G05,0.168,14040.0,37.2,BMG Omega,blank,0
G05,0.17,14400.0,37.3,BMG Omega,blank,0
G05,0.16899999999999998,14760.0,37.4,BMG Omega,blank,0
G05,0.17600000000000002,15120.0,37.5,BMG Omega,blank,0
G05,0.16899999999999998,15480.0,37.5,BMG Omega,blank,0
G05,0.171,15840.0,37.1,BMG Omega,blank,0
G05,0.17300000000000001,16200.0,37.4,BMG Omega,blank,0
G05,0.19399999999999998,16560.0,37.5,BMG Omega,blank,0
G05,0.174,16920.0,37.3,BMG Omega,blank,0
G05,0.17600000000000002,17280.0,37.5,BMG Omega,blank,0
G05,0.213,1440.0,37.4,BMG Omega,blank,0
G05,0.17,17640.0,36.9,BMG Omega,blank,0
G05,0.172,18000.0,37.1,BMG Omega,blank,0
G05,0.17800000000000002,18360.0,37.0,BMG Omega,blank,0
G05,0.182,18720.0,36.6,BMG Omega,blank,0
G05,0.191,19080.0,37.5,BMG Omega,blank,0
G05,0.185,19440.0,37.3,BMG Omega,blank,0
G05,0.175,19800.0,37.4,BMG Omega,blank,0
G05,0.192,20160.0,37.4,BMG Omega,blank,0
G05,0.19699999999999998,20520.0,37.5,BMG Omega,blank,0
G05,0.207,20880.0,37.5,BMG Omega,blank,0
G05,0.20800000000000002,1800.0,37.4,BMG Omega,blank,0
G05,0.188,21240.0,37.5,BMG Omega,blank,0
G05,0.213,21600.0,37.5,BMG Omega,blank,0
G05,0.21600000000000003,21960.0,37.4,BMG Omega,blank,0
G05,0.223,22320.0,37.4,BMG Omega,blank,0
G05,0.21600000000000003,22680.0,37.5,BMG Omega,blank,0
G05,0.214,23040.0,36.9,BMG Omega,blank,0
G05,0.201,23400.0,37.5,BMG Omega,blank,0
G05,0.19399999999999998,23760.0,37.5,BMG Omega,blank,0
G05,0.198,24120.0,37.5,BMG Omega,blank,0
G05,0.22,24480.0,37.2,BMG Omega,blank,0
G05,0.19399999999999998,2160.0,36.9,BMG Omega,blank,0
G05,0.22,24840.0,37.0,BMG Omega,blank,0
G05,0.198,25200.0,36.9,BMG Omega,blank,0
G05,0.20600000000000002,25560.0,37.1,BMG Omega,blank,0
G05,0.19899999999999998,25920.0,37.2,BMG Omega,blank,0
G05,0.204,26280.0,37.5,BMG Omega,blank,0
G05,0.204,26640.0,37.5,BMG Omega,blank,0
G05,0.21899999999999997,27000.0,37.5,BMG Omega,blank,0
G05,0.19399999999999998,27360.0,37.6,BMG Omega,blank,0
G05,0.215,27720.0,37.5,BMG Omega,blank,0
G05,0.21600000000000003,28080.0,37.0,BMG Omega,blank,0
G05,0.179,2520.0,37.3,BMG Omega,blank,0
G05,0.20199999999999999,28440.0,36.6,BMG Omega,blank,0
G05,0.19399999999999998,28800.0,37.0,BMG Omega,blank,0
G05,0.177,29160.0,37.2,BMG Omega,blank,0
G05,0.19699999999999998,29520.0,37.4,BMG Omega,blank,0
G05,0.201,29880.0,37.6,BMG Omega,blank,0
G05,0.172,30240.0,37.5,BMG Omega,blank,0
G05,0.19899999999999998,30600.0,37.5,BMG Omega,blank,0
G05,0.18,30960.0,37.5,BMG Omega,blank,0
G05,0.168,31320.0,37.5,BMG Omega,blank,0
G05,0.192,31680.0,37.5,BMG Omega,blank,0
G05,0.171,2880.0,37.2,BMG Omega,blank,0
G05,0.19699999999999998,32040.0,36.7,BMG Omega,blank,0
G05,0.19,32400.0,37.0,BMG Omega,blank,0
G05,0.198,32760.0,37.0,BMG Omega,blank,0
G05,0.19399999999999998,33120.0,36.6,BMG Omega,blank,0
G05,0.212,33480.0,37.0,BMG Omega,blank,0
G05,0.222,33840.0,37.5,BMG Omega,blank,0
G05,0.228,34200.0,37.3,BMG Omega,blank,0
G05,0.222,34560.0,37.3,BMG Omega,blank,0
G05,0.209,34920.0,37.3,BMG Omega,blank,0
G05,0.201,35280.0,37.2,BMG Omega,blank,0
G06, 0.220,         0,      37.2,BMG Omega,blank,0
G06,0.204,3240.0,37.4,BMG Omega,blank,0
G06,0.20199999999999999,35640.0,37.0,BMG Omega,blank,0
G06,0.198,36000.0,37.4,BMG Omega,blank,0
G06,0.203,36360.0,37.1,BMG Omega,blank,0
G06,0.20199999999999999,36720.0,36.7,BMG Omega,blank,0
G06,0.192,37080.0,36.7,BMG Omega,blank,0
G06,0.185,37440.0,36.7,BMG Omega,blank,0
G06,0.191,37800.0,37.5,BMG Omega,blank,0
G06,0.196,38160.0,37.5,BMG Omega,blank,0
G06,0.20600000000000002,38520.0,37.5,BMG Omega,blank,0
G06,0.20600000000000002,38880.0,37.5,BMG Omega,blank,0
G06,0.209,3600.0,37.5,BMG Omega,blank,0
G06,0.21,39240.0,37.2,BMG Omega,blank,0
G06,0.207,39600.0,37.2,BMG Omega,blank,0
G06,0.20800000000000002,39960.0,37.3,BMG Omega,blank,0
G06,0.207,40320.0,37.4,BMG Omega,blank,0
G06,0.203,40680.0,37.4,BMG Omega,blank,0
G06,0.223,41040.0,37.2,BMG Omega,blank,0
G06,0.22,41400.0,37.2,BMG Omega,blank,0
G06,0.21,41760.0,37.2,BMG Omega,blank,0
G06,0.204,42120.0,37.0,BMG Omega,blank,0
G06,0.213,42480.0,37.0,BMG Omega,blank,0
G06,0.203,3960.0,37.0,BMG Omega,blank,0
G06,0.198,42840.0,37.0,BMG Omega,blank,0
G06,0.214,43200.0,37.0,BMG Omega,blank,0
G06,0.183,43560.0,36.9,BMG Omega,blank,0
G06,0.207,43920.0,37.4,BMG Omega,blank,0
G06,0.205,44280.0,37.5,BMG Omega,blank,0
G06,0.209,44640.0,37.4,BMG Omega,blank,0
G06,0.209,45000.0,37.0,BMG Omega,blank,0
G06,0.204,45360.0,37.4,BMG Omega,blank,0
G06,0.192,45720.0,36.9,BMG Omega,blank,0
G06,0.215,46080.0,37.2,BMG Omega,blank,0
G06,0.195,4320.0,37.6,BMG Omega,blank,0
G06,0.204,46440.0,37.4,BMG Omega,blank,0
G06,0.20800000000000002,46800.0,37.1,BMG Omega,blank,0
G06,0.195,47160.0,37.2,BMG Omega,blank,0
G06,0.19899999999999998,47520.0,37.5,BMG Omega,blank,0
G06,0.19699999999999998,47880.0,37.4,BMG Omega,blank,0
G06,0.19699999999999998,48240.0,37.5,BMG Omega,blank,0
G06,0.193,48600.0,36.8,BMG Omega,blank,0
G06,0.204,48960.0,37.2,BMG Omega,blank,0
G06,0.204,49320.0,37.2,BMG Omega,blank,0
G06,0.22,49680.0,37.0,BMG Omega,blank,0
G06,0.18100000000000002,4680.0,37.3,BMG Omega,blank,0
G06,0.217,50040.0,37.0,BMG Omega,blank,0
G06,0.201,50400.0,37.3,BMG Omega,blank,0
G06,0.20600000000000002,50760.0,37.2,BMG Omega,blank,0
G06,0.213,51120.0,37.1,BMG Omega,blank,0
G06,0.222,51480.0,37.0,BMG Omega,blank,0
G06,0.21100000000000002,51840.0,36.6,BMG Omega,blank,0
G06,0.21600000000000003,52200.0,36.8,BMG Omega,blank,0
G06,0.222,52560.0,37.4,BMG Omega,blank,0
G06,0.207,52920.0,37.1,BMG Omega,blank,0
G06,0.196,53280.0,37.4,BMG Omega,blank,0
G06,0.18,5040.0,37.0,BMG Omega,blank,0
G06,0.205,53640.0,36.8,BMG Omega,blank,0
G06,0.193,54000.0,37.4,BMG Omega,blank,0
G06,0.19699999999999998,54360.0,36.8,BMG Omega,blank,0
G06,0.193,54720.0,37.1,BMG Omega,blank,0
G06,0.196,55080.0,37.4,BMG Omega,blank,0
G06,0.217,55440.0,37.0,BMG Omega,blank,0
G06,0.187,55800.0,37.4,BMG Omega,blank,0
G06,0.193,56160.0,37.0,BMG Omega,blank,0
G06,0.201,56520.0,37.4,BMG Omega,blank,0
G06,0.195,56880.0,37.3,BMG Omega,blank,0
G06,0.187,5400.0,36.8,BMG Omega,blank,0
G06,0.20800000000000002,57240.0,37.4,BMG Omega,blank,0
G06,0.201,57600.0,36.8,BMG Omega,blank,0
G06,0.20199999999999999,57960.0,37.2,BMG Omega,blank,0
G06,0.201,58320.0,37.3,BMG Omega,blank,0
G06,0.16899999999999998,58680.0,36.8,BMG Omega,blank,0
G06,0.19899999999999998,59040.0,37.2,BMG Omega,blank,0
G06,0.18899999999999997,59400.0,37.1,BMG Omega,blank,0
G06,0.192,59760.0,37.4,BMG Omega,blank,0
G06,0.18899999999999997,5760.0,37.1,BMG Omega,blank,0
G06,0.19399999999999998,6120.0,37.6,BMG Omega,blank,0
G06,0.191,6480.0,37.5,BMG Omega,blank,0
G06,0.2,360.0,37.1,BMG Omega,blank,0
G06,0.184,6840.0,37.5,BMG Omega,blank,0
G06,0.191,7200.0,37.6,BMG Omega,blank,0
G06,0.196,7560.0,37.6,BMG Omega,blank,0
G06,0.192,7920.0,36.9,BMG Omega,blank,0
G06,0.191,8280.0,36.8,BMG Omega,blank,0
G06,0.193,8640.0,36.6,BMG Omega,blank,0
G06,0.19399999999999998,9000.0,37.0,BMG Omega,blank,0
G06,0.20800000000000002,9360.0,37.2,BMG Omega,blank,0
G06,0.193,9720.0,37.4,BMG Omega,blank,0
G06,0.18100000000000002,10080.0,37.5,BMG Omega,blank,0
G06,0.20600000000000002,720.0,36.8,BMG Omega,blank,0
G06,0.193,10440.0,37.6,BMG Omega,blank,0
G06,0.184,10800.0,36.9,BMG Omega,blank,0
G06,0.20199999999999999,11160.0,37.0,BMG Omega,blank,0
G06,0.19699999999999998,11520.0,37.3,BMG Omega,blank,0
G06,0.195,11880.0,37.5,BMG Omega,blank,0
G06,0.198,12240.0,36.9,BMG Omega,blank,0
G06,0.193,12600.0,37.2,BMG Omega,blank,0
G06,0.19899999999999998,12960.0,37.4,BMG Omega,blank,0
G06,0.204,13320.0,37.5,BMG Omega,blank,0
G06,0.184,13680.0,36.9,BMG Omega,blank,0
G06,0.22,1080.0,36.9,BMG Omega,blank,0
G06,0.188,14040.0,37.2,BMG Omega,blank,0
G06,0.19399999999999998,14400.0,37.3,BMG Omega,blank,0
G06,0.185,14760.0,37.4,BMG Omega,blank,0
G06,0.187,15120.0,37.5,BMG Omega,blank,0
G06,0.187,15480.0,37.5,BMG Omega,blank,0
G06,0.184,15840.0,37.1,BMG Omega,blank,0
G06,0.18899999999999997,16200.0,37.4,BMG Omega,blank,0
G06,0.201,16560.0,37.5,BMG Omega,blank,0
G06,0.19699999999999998,16920.0,37.3,BMG Omega,blank,0
G06,0.192,17280.0,37.5,BMG Omega,blank,0
G06,0.212,1440.0,37.4,BMG Omega,blank,0
G06,0.19399999999999998,17640.0,36.9,BMG Omega,blank,0
G06,0.19399999999999998,18000.0,37.1,BMG Omega,blank,0
G06,0.192,18360.0,37.0,BMG Omega,blank,0
G06,0.192,18720.0,36.6,BMG Omega,blank,0
G06,0.193,19080.0,37.5,BMG Omega,blank,0
G06,0.19699999999999998,19440.0,37.3,BMG Omega,blank,0
G06,0.193,19800.0,37.4,BMG Omega,blank,0
G06,0.201,20160.0,37.4,BMG Omega,blank,0
G06,0.20199999999999999,20520.0,37.5,BMG Omega,blank,0
G06,0.20800000000000002,20880.0,37.5,BMG Omega,blank,0
G06,0.205,1800.0,37.4,BMG Omega,blank,0
G06,0.198,21240.0,37.5,BMG Omega,blank,0
G06,0.212,21600.0,37.5,BMG Omega,blank,0
G06,0.212,21960.0,37.4,BMG Omega,blank,0
G06,0.222,22320.0,37.4,BMG Omega,blank,0
G06,0.21600000000000003,22680.0,37.5,BMG Omega,blank,0
G06,0.217,23040.0,36.9,BMG Omega,blank,0
G06,0.195,23400.0,37.5,BMG Omega,blank,0
G06,0.2,23760.0,37.5,BMG Omega,blank,0
G06,0.19899999999999998,24120.0,37.5,BMG Omega,blank,0
G06,0.22,24480.0,37.2,BMG Omega,blank,0
G06,0.201,2160.0,36.9,BMG Omega,blank,0
G06,0.222,24840.0,37.0,BMG Omega,blank,0
G06,0.19899999999999998,25200.0,36.9,BMG Omega,blank,0
G06,0.21,25560.0,37.1,BMG Omega,blank,0
G06,0.203,25920.0,37.2,BMG Omega,blank,0
G06,0.209,26280.0,37.5,BMG Omega,blank,0
G06,0.209,26640.0,37.5,BMG Omega,blank,0
G06,0.248,27000.0,37.5,BMG Omega,blank,0
G06,0.19699999999999998,27360.0,37.6,BMG Omega,blank,0
G06,0.212,27720.0,37.5,BMG Omega,blank,0
G06,0.21899999999999997,28080.0,37.0,BMG Omega,blank,0
G06,0.19899999999999998,2520.0,37.3,BMG Omega,blank,0
G06,0.2,28440.0,36.6,BMG Omega,blank,0
G06,0.2,28800.0,37.0,BMG Omega,blank,0
G06,0.18899999999999997,29160.0,37.2,BMG Omega,blank,0
G06,0.203,29520.0,37.4,BMG Omega,blank,0
G06,0.207,29880.0,37.6,BMG Omega,blank,0
G06,0.18899999999999997,30240.0,37.5,BMG Omega,blank,0
G06,0.201,30600.0,37.5,BMG Omega,blank,0
G06,0.195,30960.0,37.5,BMG Omega,blank,0
G06,0.179,31320.0,37.5,BMG Omega,blank,0
G06,0.196,31680.0,37.5,BMG Omega,blank,0
G06,0.196,2880.0,37.2,BMG Omega,blank,0
G06,0.203,32040.0,36.7,BMG Omega,blank,0
G06,0.214,32400.0,37.0,BMG Omega,blank,0
G06,0.201,32760.0,37.0,BMG Omega,blank,0
G06,0.205,33120.0,36.6,BMG Omega,blank,0
G06,0.215,33480.0,37.0,BMG Omega,blank,0
G06,0.223,33840.0,37.5,BMG Omega,blank,0
G06,0.222,34200.0,37.3,BMG Omega,blank,0
G06,0.226,34560.0,37.3,BMG Omega,blank,0
G06,0.209,34920.0,37.3,BMG Omega,blank,0
G06,0.204,35280.0,37.2,BMG Omega,blank,0
G07, 0.214,         0,      37.2,BMG Omega,blank,0
G07,0.21100000000000002,3240.0,37.4,BMG Omega,blank,0
G07,0.201,35640.0,37.0,BMG Omega,blank,0
G07,0.20199999999999999,36000.0,37.4,BMG Omega,blank,0
G07,0.212,36360.0,37.1,BMG Omega,blank,0
G07,0.207,36720.0,36.7,BMG Omega,blank,0
G07,0.19399999999999998,37080.0,36.7,BMG Omega,blank,0
G07,0.184,37440.0,36.7,BMG Omega,blank,0
G07,0.193,37800.0,37.5,BMG Omega,blank,0
G07,0.192,38160.0,37.5,BMG Omega,blank,0
G07,0.21,38520.0,37.5,BMG Omega,blank,0
G07,0.21,38880.0,37.5,BMG Omega,blank,0
G07,0.21,3600.0,37.5,BMG Omega,blank,0
G07,0.203,39240.0,37.2,BMG Omega,blank,0
G07,0.20800000000000002,39600.0,37.2,BMG Omega,blank,0
G07,0.203,39960.0,37.3,BMG Omega,blank,0
G07,0.20800000000000002,40320.0,37.4,BMG Omega,blank,0
G07,0.20800000000000002,40680.0,37.4,BMG Omega,blank,0
G07,0.223,41040.0,37.2,BMG Omega,blank,0
G07,0.221,41400.0,37.2,BMG Omega,blank,0
G07,0.215,41760.0,37.2,BMG Omega,blank,0
G07,0.212,42120.0,37.0,BMG Omega,blank,0
G07,0.217,42480.0,37.0,BMG Omega,blank,0
G07,0.20600000000000002,3960.0,37.0,BMG Omega,blank,0
G07,0.204,42840.0,37.0,BMG Omega,blank,0
G07,0.21899999999999997,43200.0,37.0,BMG Omega,blank,0
G07,0.188,43560.0,36.9,BMG Omega,blank,0
G07,0.215,43920.0,37.4,BMG Omega,blank,0
G07,0.213,44280.0,37.5,BMG Omega,blank,0
G07,0.228,44640.0,37.4,BMG Omega,blank,0
G07,0.218,45000.0,37.0,BMG Omega,blank,0
G07,0.213,45360.0,37.4,BMG Omega,blank,0
G07,0.196,45720.0,36.9,BMG Omega,blank,0
G07,0.217,46080.0,37.2,BMG Omega,blank,0
G07,0.2,4320.0,37.6,BMG Omega,blank,0
G07,0.207,46440.0,37.4,BMG Omega,blank,0
G07,0.212,46800.0,37.1,BMG Omega,blank,0
G07,0.195,47160.0,37.2,BMG Omega,blank,0
G07,0.196,47520.0,37.5,BMG Omega,blank,0
G07,0.20199999999999999,47880.0,37.4,BMG Omega,blank,0
G07,0.19399999999999998,48240.0,37.5,BMG Omega,blank,0
G07,0.196,48600.0,36.8,BMG Omega,blank,0
G07,0.209,48960.0,37.2,BMG Omega,blank,0
G07,0.20199999999999999,49320.0,37.2,BMG Omega,blank,0
G07,0.22399999999999998,49680.0,37.0,BMG Omega,blank,0
G07,0.21100000000000002,4680.0,37.3,BMG Omega,blank,0
G07,0.22,50040.0,37.0,BMG Omega,blank,0
G07,0.213,50400.0,37.3,BMG Omega,blank,0
G07,0.214,50760.0,37.2,BMG Omega,blank,0
G07,0.22399999999999998,51120.0,37.1,BMG Omega,blank,0
G07,0.22399999999999998,51480.0,37.0,BMG Omega,blank,0
G07,0.21899999999999997,51840.0,36.6,BMG Omega,blank,0
G07,0.21600000000000003,52200.0,36.8,BMG Omega,blank,0
G07,0.225,52560.0,37.4,BMG Omega,blank,0
G07,0.21100000000000002,52920.0,37.1,BMG Omega,blank,0
G07,0.20199999999999999,53280.0,37.4,BMG Omega,blank,0
G07,0.218,5040.0,37.0,BMG Omega,blank,0
G07,0.20199999999999999,53640.0,36.8,BMG Omega,blank,0
G07,0.203,54000.0,37.4,BMG Omega,blank,0
G07,0.201,54360.0,36.8,BMG Omega,blank,0
G07,0.20600000000000002,54720.0,37.1,BMG Omega,blank,0
G07,0.212,55080.0,37.4,BMG Omega,blank,0
G07,0.19899999999999998,55440.0,37.0,BMG Omega,blank,0
G07,0.19899999999999998,55800.0,37.4,BMG Omega,blank,0
G07,0.201,56160.0,37.0,BMG Omega,blank,0
G07,0.212,56520.0,37.4,BMG Omega,blank,0
G07,0.21,56880.0,37.3,BMG Omega,blank,0
G07,0.20199999999999999,5400.0,36.8,BMG Omega,blank,0
G07,0.2,57240.0,37.4,BMG Omega,blank,0
G07,0.209,57600.0,36.8,BMG Omega,blank,0
G07,0.213,57960.0,37.2,BMG Omega,blank,0
G07,0.21100000000000002,58320.0,37.3,BMG Omega,blank,0
G07,0.204,58680.0,36.8,BMG Omega,blank,0
G07,0.21100000000000002,59040.0,37.2,BMG Omega,blank,0
G07,0.19699999999999998,59400.0,37.1,BMG Omega,blank,0
G07,0.20199999999999999,59760.0,37.4,BMG Omega,blank,0
G07,0.20800000000000002,5760.0,37.1,BMG Omega,blank,0
G07,0.205,6120.0,37.6,BMG Omega,blank,0
G07,0.204,6480.0,37.5,BMG Omega,blank,0
G07,0.203,360.0,37.1,BMG Omega,blank,0
G07,0.19899999999999998,6840.0,37.5,BMG Omega,blank,0
G07,0.203,7200.0,37.6,BMG Omega,blank,0
G07,0.196,7560.0,37.6,BMG Omega,blank,0
G07,0.20199999999999999,7920.0,36.9,BMG Omega,blank,0
