well,od_600nm,time_s,temp_C,strain,medium,replicate
D8,0.3639000058,45033.3,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3643000126,45308.0,39.0,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3639000058,45582.6,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3607000113,45857.1,39.0,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.36079999799999996,46131.7,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.09409999847000002,4393.1,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3646999896,46406.3,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3689999878,46680.9,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3745999932,46955.5,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.37520000340000004,47230.1,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3811999857,47504.6,39.0,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.37749999759999997,47779.2,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3659999967,48053.8,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.36359998579999997,48328.4,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3632999957,48603.0,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3610999882,48877.6,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.09560000151,4667.7,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3605999947,49152.1,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3596999943,49426.7,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3555999994,49701.3,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3555999994,49975.9,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3573000133,50250.5,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.36559998990000003,50525.1,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3731999993,50799.7,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3632999957,51074.2,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3612999916,51348.8,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.35190001130000004,51623.4,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.09650000185,4942.3,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3740000129,51898.0,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.355399996,52172.6,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3341999948,52447.2,39.0,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3334999979,52721.8,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3325999975,52996.4,39.0,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3321999907,53271.0,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3307999969,53545.6,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.32989999649999996,53820.1,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3282999992,54094.7,39.0,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3276000023,54369.3,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.08510000259,274.2,36.4,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.09799999743999999,5216.8,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.328700006,54643.9,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3330999911,54918.5,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3262000084,55193.1,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3253000081,55467.7,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.32350000739999996,55742.3,39.8,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3244999945,56016.9,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3224000037,56291.5,39.8,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3219000101,56566.0,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3253000081,56840.6,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3195999861,57115.2,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.09969999641,5491.4,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.3195999861,57389.8,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1011999995,5766.0,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1018000022,6040.6,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1040000021,6315.2,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.10599999869999999,6589.8,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1076000035,6864.4,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1098999977,7139.0,39.0,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1124000028,7413.6,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.11429999769999999,7688.2,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.08569999784,548.8,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1169999987,7962.7,39.0,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1196999997,8237.3,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1226999983,8511.9,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1254000068,8786.5,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1289999932,9061.1,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1324000061,9335.7,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1366000026,9610.2,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.14020000400000002,9884.8,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.14169999960000002,10159.4,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.14239999650000001,10434.0,39.8,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.08590000123,823.4,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1439999938,10708.6,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.144600004,10983.2,39.8,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.144600004,11257.8,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1441999972,11532.4,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1441999972,11807.0,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1435000002,12081.5,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.14319999519999999,12356.1,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1421999931,12630.7,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.141900003,12905.3,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.141200006,13179.9,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.08649999648,1098.0,38.9,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1403000057,13454.5,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1389999986,13729.1,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1388999969,14003.7,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1380999982,14278.3,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1381999999,14552.8,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1391000003,14827.4,39.3,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1386999935,15102.0,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1388999969,15376.6,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1381999999,15651.2,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1383000016,15925.8,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.08690000325,1372.6,39.0,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1383000016,16200.4,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1383000016,16475.0,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1387999952,16749.6,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1397999972,17024.2,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1394000053,17298.8,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1397999972,17573.3,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1409000009,17847.9,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1424999982,18122.5,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1435000002,18397.1,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1433999985,18671.7,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.08730000257000001,1647.2,39.3,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.143900007,18946.3,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1444000006,19220.9,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1454000026,19495.5,39.3,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1469999999,19770.1,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.14869999890000002,20044.7,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1493999958,20319.2,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1509000063,20593.8,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1525000036,20868.4,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1538999975,21143.0,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1555999964,21417.6,39.8,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.08739999682,1921.7,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1587000042,21692.2,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1601999998,21966.8,39.8,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1629000008,22241.4,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1659000069,22516.0,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.16910000149999999,22790.6,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1721999943,23065.2,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1748999953,23339.7,39.3,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.178399995,23614.3,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.181099996,23889.2,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1846999973,24163.8,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.08829999715,2196.3,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1879999936,24438.3,39.0,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1911000013,24712.9,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.1940000057,24987.5,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.19779999550000002,25262.1,39.8,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.2020999938,25536.7,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.2062000036,25811.3,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.2114000022,26085.9,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.2161000073,26360.5,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.2205000073,26635.1,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,2
D8,0.2248000056,26909.7,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,2
D9,0.08410000056,0.0,22.3,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.08869999647,2470.9,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.2356999964,27184.3,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.24130000170000002,27458.8,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.24609999359999998,27733.4,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.2520000041,28008.0,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.2585999966,28282.6,39.0,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.2651999891,28557.2,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.2723999918,28831.8,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.2788000107,29106.5,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.2822999954,29381.1,39.0,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.2867999971,29655.7,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.08950000256000001,2745.5,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.2917000055,29930.3,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.29539999370000003,30204.9,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.2991999984,30479.5,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3039999902,30754.1,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3075000048,31028.6,39.3,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.31169998649999997,31303.2,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3154999912,31577.8,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3188000023,31852.4,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3224999905,32127.0,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3262000084,32401.6,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.09009999782,3020.1,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.32989999649999996,32676.2,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.33360001440000003,32950.8,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3375999928,33225.4,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3400999904,33500.0,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.34389999509999997,33774.6,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3470999897,34049.1,39.3,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.35060000420000004,34323.7,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3535999954,34598.3,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.35640001299999996,34872.9,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3585000038,35147.5,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.09089999646,3294.7,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3614000082,35422.1,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3643000126,35696.7,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.36640000340000006,35971.6,39.3,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.36779999729999996,36246.2,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3689999878,36520.7,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.37119999530000003,36795.3,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3720000088,37070.1,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3736999929,37344.7,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.37450000640000003,37619.3,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.37580001350000003,37893.9,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.09160000086000002,3569.3,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.37720000740000004,38168.5,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3770999908,38443.1,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.37850001450000004,38717.6,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3788999915,38992.2,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.37860000130000004,39266.8,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3792999983,39541.4,39.3,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3790000081,39816.0,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.38229998950000005,40090.6,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3797999918,40365.2,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.38130000229999994,40639.8,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.09250000118999999,3843.9,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3806000054,40914.4,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3806999922,41189.0,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3801999986,41463.5,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.37729999420000004,41738.1,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.37830001119999995,42012.7,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3765000105,42287.3,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.37610000369999996,42561.9,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.37479999659999996,42836.5,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.37380000950000003,43111.1,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3731999993,43385.7,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.09350000322,4118.5,39.0,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3729000092,43660.3,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.37139999869999996,43934.8,39.8,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3697000146,44209.4,39.3,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.36860001090000005,44484.0,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3684000075,44758.7,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3673999906,45033.3,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3666000068,45308.0,39.0,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.36210000509999996,45582.6,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.36300000549999994,45857.1,39.0,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3580000103,46131.7,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.09440000355,4393.1,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.36439999939999995,46406.3,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3680000007,46680.9,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3666000068,46955.5,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.36770001049999995,47230.1,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3684999943,47504.6,39.0,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3679000139,47779.2,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.36590000990000004,48053.8,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3673999906,48328.4,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3671000004,48603.0,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3623000085,48877.6,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.09579999745,4667.7,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3614000082,49152.1,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3610999882,49426.7,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3619999886,49701.3,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.364199996,49975.9,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.36579999329999996,50250.5,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.358099997,50525.1,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.364199996,50799.7,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.36559998990000003,51074.2,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.36689999700000003,51348.8,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.35890001060000004,51623.4,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.09679999948,4942.3,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3673999906,51898.0,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3688000143,52172.6,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.34959998729999997,52447.2,39.0,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.34509998560000005,52721.8,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3467999995,52996.4,39.0,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3461999893,53271.0,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.34799999,53545.6,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3440000117,53820.1,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3391000032,54094.7,39.0,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.33669999240000004,54369.3,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.08519999683,274.2,36.4,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.09839999676000001,5216.8,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.33809998630000004,54643.9,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3470999897,54918.5,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.34520000219999997,55193.1,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.34779998659999994,55467.7,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3427999914,55742.3,39.8,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3413000107,56016.9,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3427000046,56291.5,39.8,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.342900008,56566.0,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.345299989,56840.6,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3388000131,57115.2,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.09969999641,5491.4,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.3350999951,57389.8,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1014000028,5766.0,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.10260000080000001,6040.6,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1045000032,6315.2,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1066000015,6589.8,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1084999964,6864.4,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.11039999869999999,7139.0,39.0,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1128000021,7413.6,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.11519999800000001,7688.2,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.08540000021,548.8,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1177000031,7962.7,39.0,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1203999966,8237.3,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.12330000099999999,8511.9,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1261000037,8786.5,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1297000051,9061.1,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1330000013,9335.7,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1372999996,9610.2,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.13959999380000002,9884.8,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1406999975,10159.4,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.141900003,10434.0,39.8,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.08600000292000001,823.4,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1428000033,10708.6,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1430999935,10983.2,39.8,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1430000067,11257.8,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1428000033,11532.4,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1430000067,11807.0,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1430999935,12081.5,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1424999982,12356.1,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1422999948,12630.7,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.14169999960000002,12905.3,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1409000009,13179.9,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.08630000054999999,1098.0,38.9,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.14020000400000002,13454.5,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.139200002,13729.1,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1391000003,14003.7,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1380999982,14278.3,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1377999932,14552.8,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1380999982,14827.4,39.3,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1379999965,15102.0,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1378999949,15376.6,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
