well,od_600nm,time_s,temp_C,instrument,media,strain,replicate
D4,0.4681,29659.494,37.1,spark,acetate,NCM3722,19
D4,0.4752,30054.944,37.1,spark,acetate,NCM3722,19
D4,0.4821,30450.46,37.1,spark,acetate,NCM3722,19
D4,0.4888,30845.939,37.0,spark,acetate,NCM3722,19
D4,0.1044,2768.437,37.1,spark,acetate,NCM3722,19
D4,0.4949,31241.424,37.0,spark,acetate,NCM3722,19
D4,0.5012,31636.881,37.0,spark,acetate,NCM3722,19
D4,0.5069,32032.252999999997,37.1,spark,acetate,NCM3722,19
D4,0.5127,32427.734,37.1,spark,acetate,NCM3722,19
D4,0.5174,32823.236000000004,37.1,spark,acetate,NCM3722,19
D4,0.5222,33218.655,37.1,spark,acetate,NCM3722,19
D4,0.5263,33614.112,37.0,spark,acetate,NCM3722,19
D4,0.5303,34009.584,37.0,spark,acetate,NCM3722,19
D4,0.5344,34405.064,37.0,spark,acetate,NCM3722,19
D4,0.5377,34800.476,37.1,spark,acetate,NCM3722,19
D4,0.1051,3163.835,37.0,spark,acetate,NCM3722,19
D4,0.5415,35195.883,37.1,spark,acetate,NCM3722,19
D4,0.5453,35591.433,37.1,spark,acetate,NCM3722,19
D4,0.5482,35986.921,37.1,spark,acetate,NCM3722,19
D4,0.5517,36382.343,37.1,spark,acetate,NCM3722,19
D4,0.555,36777.818,37.1,spark,acetate,NCM3722,19
D4,0.5576,37173.212,37.0,spark,acetate,NCM3722,19
D4,0.5608,37568.697,37.1,spark,acetate,NCM3722,19
D4,0.5632,37964.135,37.1,spark,acetate,NCM3722,19
D4,0.5664,38359.53,37.1,spark,acetate,NCM3722,19
D4,0.5696,38754.987,37.1,spark,acetate,NCM3722,19
D5,0.1009,0.0,36.8,spark,acetate,NCM3722,21
D5,0.1056,3559.387,37.1,spark,acetate,NCM3722,21
D5,0.5579,39150.492999999995,37.0,spark,acetate,NCM3722,21
D5,0.5668,39545.915,37.0,spark,acetate,NCM3722,21
D5,0.5765,39941.427,37.1,spark,acetate,NCM3722,21
D5,0.5826,40336.867999999995,37.1,spark,acetate,NCM3722,21
D5,0.5853,40732.405,37.1,spark,acetate,NCM3722,21
D5,0.5858,41127.827000000005,37.1,spark,acetate,NCM3722,21
D5,0.5845,41523.247,37.0,spark,acetate,NCM3722,21
D5,0.5822,41918.727,37.1,spark,acetate,NCM3722,21
D5,0.5799,42314.255,37.1,spark,acetate,NCM3722,21
D5,0.5775,42709.665,37.0,spark,acetate,NCM3722,21
D5,0.1063,3954.907,37.1,spark,acetate,NCM3722,21
D5,0.575,43105.218,37.1,spark,acetate,NCM3722,21
D5,0.5727,43500.674000000006,37.1,spark,acetate,NCM3722,21
D5,0.5698,43896.035,37.0,spark,acetate,NCM3722,21
D5,0.5688,44291.543,37.0,spark,acetate,NCM3722,21
D5,0.5663,44686.987,37.0,spark,acetate,NCM3722,21
D5,0.5648,45082.457,37.0,spark,acetate,NCM3722,21
D5,0.5628,45477.89599999999,37.1,spark,acetate,NCM3722,21
D5,0.5611,45873.349,37.1,spark,acetate,NCM3722,21
D5,0.5593,46268.84,37.1,spark,acetate,NCM3722,21
D5,0.5574,46664.274000000005,37.0,spark,acetate,NCM3722,21
D5,0.1069,4350.259,37.1,spark,acetate,NCM3722,21
D5,0.5566,47059.725,37.1,spark,acetate,NCM3722,21
D5,0.5542,47455.245,37.1,spark,acetate,NCM3722,21
D5,0.5534,47850.738,37.1,spark,acetate,NCM3722,21
D5,0.5522,48246.14,37.1,spark,acetate,NCM3722,21
D5,0.5509,48641.623,37.1,spark,acetate,NCM3722,21
D5,0.5489999999999999,49037.094000000005,37.1,spark,acetate,NCM3722,21
D5,0.5489,49432.502,37.0,spark,acetate,NCM3722,21
D5,0.5465,49827.96599999999,37.1,spark,acetate,NCM3722,21
D5,0.5461,50223.450999999994,37.1,spark,acetate,NCM3722,21
D5,0.5453,50618.873,37.1,spark,acetate,NCM3722,21
D5,0.1078,4745.706,37.0,spark,acetate,NCM3722,21
D5,0.5448,51014.346,37.1,spark,acetate,NCM3722,21
D5,0.5438,51409.780999999995,37.1,spark,acetate,NCM3722,21
D5,0.5419,51805.225999999995,37.1,spark,acetate,NCM3722,21
D5,0.5419,52200.647000000004,37.0,spark,acetate,NCM3722,21
D5,0.5408,52596.081,37.1,spark,acetate,NCM3722,21
D5,0.54,52991.538,37.0,spark,acetate,NCM3722,21
D5,0.5397,53386.954000000005,37.1,spark,acetate,NCM3722,21
D5,0.5383,53782.41,37.1,spark,acetate,NCM3722,21
D5,0.5377,54177.944,37.1,spark,acetate,NCM3722,21
D5,0.537,54573.403,37.0,spark,acetate,NCM3722,21
D5,0.1084,5141.164000000001,37.0,spark,acetate,NCM3722,21
D5,0.5361,54968.807,37.0,spark,acetate,NCM3722,21
D5,0.5357,55364.29,37.1,spark,acetate,NCM3722,21
D5,0.5339,55759.655,37.1,spark,acetate,NCM3722,21
D5,0.5335,56155.072,37.1,spark,acetate,NCM3722,21
D5,0.5325,56550.54,37.1,spark,acetate,NCM3722,21
D5,0.1093,5536.6269999999995,37.1,spark,acetate,NCM3722,21
D5,0.1102,5932.033,37.1,spark,acetate,NCM3722,21
D5,0.1108,6327.445,37.1,spark,acetate,NCM3722,21
D5,0.1118,6722.978,37.1,spark,acetate,NCM3722,21
D5,0.1129,7118.523,37.0,spark,acetate,NCM3722,21
D5,0.10099999999999999,395.842,36.9,spark,acetate,NCM3722,21
D5,0.1134,7513.919,37.1,spark,acetate,NCM3722,21
D5,0.1147,7909.435,37.0,spark,acetate,NCM3722,21
D5,0.1161,8304.905999999999,37.1,spark,acetate,NCM3722,21
D5,0.1175,8700.327,37.1,spark,acetate,NCM3722,21
D5,0.1188,9095.758,37.1,spark,acetate,NCM3722,21
D5,0.1202,9491.201,37.1,spark,acetate,NCM3722,21
D5,0.1222,9886.688,37.1,spark,acetate,NCM3722,21
D5,0.124,10282.094000000001,37.0,spark,acetate,NCM3722,21
D5,0.126,10677.525,37.0,spark,acetate,NCM3722,21
D5,0.1282,11073.053,37.1,spark,acetate,NCM3722,21
D5,0.1016,791.227,37.0,spark,acetate,NCM3722,21
D5,0.1308,11468.559,37.1,spark,acetate,NCM3722,21
D5,0.1335,11863.903999999999,37.1,spark,acetate,NCM3722,21
D5,0.1361,12259.44,37.1,spark,acetate,NCM3722,21
D5,0.1395,12654.92,37.0,spark,acetate,NCM3722,21
D5,0.14300000000000002,13050.38,37.0,spark,acetate,NCM3722,21
D5,0.1468,13445.788,37.0,spark,acetate,NCM3722,21
D5,0.1504,13841.236,37.1,spark,acetate,NCM3722,21
D5,0.1546,14236.688999999998,37.1,spark,acetate,NCM3722,21
D5,0.1589,14632.103000000001,37.1,spark,acetate,NCM3722,21
D5,0.1633,15027.517,37.1,spark,acetate,NCM3722,21
D5,0.1019,1186.634,37.0,spark,acetate,NCM3722,21
D5,0.1677,15423.035,37.0,spark,acetate,NCM3722,21
D5,0.1725,15818.546,37.0,spark,acetate,NCM3722,21
D5,0.1771,16213.933,37.1,spark,acetate,NCM3722,21
D5,0.1825,16609.46,37.0,spark,acetate,NCM3722,21
D5,0.1881,17004.944,37.1,spark,acetate,NCM3722,21
D5,0.1938,17400.328,37.1,spark,acetate,NCM3722,21
D5,0.2002,17795.793999999998,37.0,spark,acetate,NCM3722,21
D5,0.2065,18191.248,37.0,spark,acetate,NCM3722,21
D5,0.2132,18586.721,37.0,spark,acetate,NCM3722,21
D5,0.22,18982.121,37.1,spark,acetate,NCM3722,21
D5,0.1025,1582.1029999999998,37.1,spark,acetate,NCM3722,21
D5,0.22699999999999998,19377.536,37.1,spark,acetate,NCM3722,21
D5,0.2346,19773.025,37.1,spark,acetate,NCM3722,21
D5,0.2425,20168.51,37.1,spark,acetate,NCM3722,21
D5,0.2503,20563.921000000002,37.0,spark,acetate,NCM3722,21
D5,0.2587,20959.44,37.0,spark,acetate,NCM3722,21
D5,0.2671,21354.91,37.0,spark,acetate,NCM3722,21
D5,0.2759,21750.387000000002,37.1,spark,acetate,NCM3722,21
D5,0.2848,22145.83,37.1,spark,acetate,NCM3722,21
D5,0.2942,22541.257,37.1,spark,acetate,NCM3722,21
D5,0.3033,22936.741,37.1,spark,acetate,NCM3722,21
D5,0.1031,1977.575,37.1,spark,acetate,NCM3722,21
D5,0.3129,23332.236,37.0,spark,acetate,NCM3722,21
D5,0.3223,23727.655,37.0,spark,acetate,NCM3722,21
D5,0.3318,24123.117000000002,37.1,spark,acetate,NCM3722,21
D5,0.342,24518.6,37.0,spark,acetate,NCM3722,21
D5,0.3517,24913.996,37.1,spark,acetate,NCM3722,21
D5,0.3616,25309.459,37.1,spark,acetate,NCM3722,21
D5,0.3714,25704.877999999997,37.0,spark,acetate,NCM3722,21
D5,0.3808,26100.394,37.0,spark,acetate,NCM3722,21
D5,0.3902,26495.885,37.0,spark,acetate,NCM3722,21
D5,0.3992,26891.262000000002,37.1,spark,acetate,NCM3722,21
D5,0.1037,2373.006,37.0,spark,acetate,NCM3722,21
D5,0.4081,27286.734,37.1,spark,acetate,NCM3722,21
D5,0.4162,27682.221,37.1,spark,acetate,NCM3722,21
D5,0.4247,28077.679,37.1,spark,acetate,NCM3722,21
D5,0.4326,28473.057,37.0,spark,acetate,NCM3722,21
D5,0.4406,28868.496,37.0,spark,acetate,NCM3722,21
D5,0.4481,29263.988999999998,37.0,spark,acetate,NCM3722,21
D5,0.4553,29659.494,37.1,spark,acetate,NCM3722,21
D5,0.4622,30054.944,37.1,spark,acetate,NCM3722,21
D5,0.4692,30450.46,37.1,spark,acetate,NCM3722,21
D5,0.4754,30845.939,37.0,spark,acetate,NCM3722,21
D5,0.1044,2768.437,37.1,spark,acetate,NCM3722,21
D5,0.4819,31241.424,37.0,spark,acetate,NCM3722,21
D5,0.4878,31636.881,37.0,spark,acetate,NCM3722,21
D5,0.4932,32032.252999999997,37.1,spark,acetate,NCM3722,21
D5,0.4988,32427.734,37.1,spark,acetate,NCM3722,21
D5,0.5041,32823.236000000004,37.1,spark,acetate,NCM3722,21
D5,0.5087,33218.655,37.1,spark,acetate,NCM3722,21
D5,0.5129,33614.112,37.0,spark,acetate,NCM3722,21
D5,0.5176,34009.584,37.0,spark,acetate,NCM3722,21
D5,0.5218,34405.064,37.0,spark,acetate,NCM3722,21
D5,0.5251,34800.476,37.1,spark,acetate,NCM3722,21
D5,0.1049,3163.835,37.0,spark,acetate,NCM3722,21
D5,0.5291,35195.883,37.1,spark,acetate,NCM3722,21
D5,0.5327,35591.433,37.1,spark,acetate,NCM3722,21
D5,0.5356,35986.921,37.1,spark,acetate,NCM3722,21
D5,0.539,36382.343,37.1,spark,acetate,NCM3722,21
D5,0.5421,36777.818,37.1,spark,acetate,NCM3722,21
D5,0.5446,37173.212,37.0,spark,acetate,NCM3722,21
D5,0.5479,37568.697,37.1,spark,acetate,NCM3722,21
D5,0.5512,37964.135,37.1,spark,acetate,NCM3722,21
D5,0.5545,38359.53,37.1,spark,acetate,NCM3722,21
D5,0.5576,38754.987,37.1,spark,acetate,NCM3722,21
D6,0.099,0.0,36.8,spark,acetate,NCM3722,23
D6,0.1034,3559.387,37.1,spark,acetate,NCM3722,23
D6,0.5386,39150.492999999995,37.0,spark,acetate,NCM3722,23
D6,0.5508,39545.915,37.0,spark,acetate,NCM3722,23
D6,0.5584,39941.427,37.1,spark,acetate,NCM3722,23
D6,0.5621,40336.867999999995,37.1,spark,acetate,NCM3722,23
D6,0.5633,40732.405,37.1,spark,acetate,NCM3722,23
D6,0.5624,41127.827000000005,37.1,spark,acetate,NCM3722,23
D6,0.5605,41523.247,37.0,spark,acetate,NCM3722,23
D6,0.5585,41918.727,37.1,spark,acetate,NCM3722,23
D6,0.5557,42314.255,37.1,spark,acetate,NCM3722,23
D6,0.5542,42709.665,37.0,spark,acetate,NCM3722,23
D6,0.1039,3954.907,37.1,spark,acetate,NCM3722,23
D6,0.552,43105.218,37.1,spark,acetate,NCM3722,23
D6,0.5492,43500.674000000006,37.1,spark,acetate,NCM3722,23
D6,0.5476,43896.035,37.0,spark,acetate,NCM3722,23
D6,0.5453,44291.543,37.0,spark,acetate,NCM3722,23
D6,0.5432,44686.987,37.0,spark,acetate,NCM3722,23
D6,0.5415,45082.457,37.0,spark,acetate,NCM3722,23
D6,0.5403,45477.89599999999,37.1,spark,acetate,NCM3722,23
D6,0.5388,45873.349,37.1,spark,acetate,NCM3722,23
D6,0.5374,46268.84,37.1,spark,acetate,NCM3722,23
D6,0.5355,46664.274000000005,37.0,spark,acetate,NCM3722,23
D6,0.1046,4350.259,37.1,spark,acetate,NCM3722,23
D6,0.5344,47059.725,37.1,spark,acetate,NCM3722,23
D6,0.5329999999999999,47455.245,37.1,spark,acetate,NCM3722,23
D6,0.5317,47850.738,37.1,spark,acetate,NCM3722,23
D6,0.5307,48246.14,37.1,spark,acetate,NCM3722,23
D6,0.5297,48641.623,37.1,spark,acetate,NCM3722,23
D6,0.5277,49037.094000000005,37.1,spark,acetate,NCM3722,23
D6,0.5269,49432.502,37.0,spark,acetate,NCM3722,23
D6,0.5258,49827.96599999999,37.1,spark,acetate,NCM3722,23
D6,0.5262,50223.450999999994,37.1,spark,acetate,NCM3722,23
D6,0.5251,50618.873,37.1,spark,acetate,NCM3722,23
D6,0.1054,4745.706,37.0,spark,acetate,NCM3722,23
D6,0.5227,51014.346,37.1,spark,acetate,NCM3722,23
D6,0.5236,51409.780999999995,37.1,spark,acetate,NCM3722,23
D6,0.5216,51805.225999999995,37.1,spark,acetate,NCM3722,23
D6,0.5211,52200.647000000004,37.0,spark,acetate,NCM3722,23
D6,0.5196,52596.081,37.1,spark,acetate,NCM3722,23
D6,0.519,52991.538,37.0,spark,acetate,NCM3722,23
D6,0.5181,53386.954000000005,37.1,spark,acetate,NCM3722,23
D6,0.518,53782.41,37.1,spark,acetate,NCM3722,23
D6,0.5171,54177.944,37.1,spark,acetate,NCM3722,23
D6,0.5162,54573.403,37.0,spark,acetate,NCM3722,23
D6,0.106,5141.164000000001,37.0,spark,acetate,NCM3722,23
D6,0.5157,54968.807,37.0,spark,acetate,NCM3722,23
D6,0.5156,55364.29,37.1,spark,acetate,NCM3722,23
D6,0.5142,55759.655,37.1,spark,acetate,NCM3722,23
D6,0.5141,56155.072,37.1,spark,acetate,NCM3722,23
D6,0.5132,56550.54,37.1,spark,acetate,NCM3722,23
D6,0.1068,5536.6269999999995,37.1,spark,acetate,NCM3722,23
D6,0.1076,5932.033,37.1,spark,acetate,NCM3722,23
D6,0.1084,6327.445,37.1,spark,acetate,NCM3722,23
D6,0.1092,6722.978,37.1,spark,acetate,NCM3722,23
D6,0.1102,7118.523,37.0,spark,acetate,NCM3722,23
D6,0.0993,395.842,36.9,spark,acetate,NCM3722,23
D6,0.1111,7513.919,37.1,spark,acetate,NCM3722,23
D6,0.1122,7909.435,37.0,spark,acetate,NCM3722,23
D6,0.1135,8304.905999999999,37.1,spark,acetate,NCM3722,23
D6,0.1148,8700.327,37.1,spark,acetate,NCM3722,23
D6,0.1161,9095.758,37.1,spark,acetate,NCM3722,23
D6,0.1176,9491.201,37.1,spark,acetate,NCM3722,23
D6,0.1193,9886.688,37.1,spark,acetate,NCM3722,23
D6,0.1211,10282.094000000001,37.0,spark,acetate,NCM3722,23
D6,0.1231,10677.525,37.0,spark,acetate,NCM3722,23
D6,0.1253,11073.053,37.1,spark,acetate,NCM3722,23
D6,0.0995,791.227,37.0,spark,acetate,NCM3722,23
D6,0.1276,11468.559,37.1,spark,acetate,NCM3722,23
D6,0.1302,11863.903999999999,37.1,spark,acetate,NCM3722,23
D6,0.1329,12259.44,37.1,spark,acetate,NCM3722,23
D6,0.1362,12654.92,37.0,spark,acetate,NCM3722,23
D6,0.1394,13050.38,37.0,spark,acetate,NCM3722,23
D6,0.1428,13445.788,37.0,spark,acetate,NCM3722,23
D6,0.1465,13841.236,37.1,spark,acetate,NCM3722,23
D6,0.1508,14236.688999999998,37.1,spark,acetate,NCM3722,23
D6,0.1545,14632.103000000001,37.1,spark,acetate,NCM3722,23
D6,0.1586,15027.517,37.1,spark,acetate,NCM3722,23
D6,0.1,1186.634,37.0,spark,acetate,NCM3722,23
D6,0.1631,15423.035,37.0,spark,acetate,NCM3722,23
D6,0.1672,15818.546,37.0,spark,acetate,NCM3722,23
D6,0.1718,16213.933,37.1,spark,acetate,NCM3722,23
D6,0.177,16609.46,37.0,spark,acetate,NCM3722,23
D6,0.1825,17004.944,37.1,spark,acetate,NCM3722,23
D6,0.1877,17400.328,37.1,spark,acetate,NCM3722,23
D6,0.1937,17795.793999999998,37.0,spark,acetate,NCM3722,23
D6,0.2001,18191.248,37.0,spark,acetate,NCM3722,23
D6,0.2061,18586.721,37.0,spark,acetate,NCM3722,23
D6,0.2128,18982.121,37.1,spark,acetate,NCM3722,23
D6,0.1004,1582.1029999999998,37.1,spark,acetate,NCM3722,23
D6,0.2197,19377.536,37.1,spark,acetate,NCM3722,23
D6,0.2269,19773.025,37.1,spark,acetate,NCM3722,23
D6,0.2343,20168.51,37.1,spark,acetate,NCM3722,23
D6,0.2416,20563.921000000002,37.0,spark,acetate,NCM3722,23
D6,0.2498,20959.44,37.0,spark,acetate,NCM3722,23
D6,0.2576,21354.91,37.0,spark,acetate,NCM3722,23
D6,0.2662,21750.387000000002,37.1,spark,acetate,NCM3722,23
D6,0.2745,22145.83,37.1,spark,acetate,NCM3722,23
D6,0.2835,22541.257,37.1,spark,acetate,NCM3722,23
D6,0.2924,22936.741,37.1,spark,acetate,NCM3722,23
D6,0.1011,1977.575,37.1,spark,acetate,NCM3722,23
D6,0.3012,23332.236,37.0,spark,acetate,NCM3722,23
D6,0.3104,23727.655,37.0,spark,acetate,NCM3722,23
D6,0.3198,24123.117000000002,37.1,spark,acetate,NCM3722,23
D6,0.32899999999999996,24518.6,37.0,spark,acetate,NCM3722,23
D6,0.3386,24913.996,37.1,spark,acetate,NCM3722,23
D6,0.348,25309.459,37.1,spark,acetate,NCM3722,23
D6,0.3573,25704.877999999997,37.0,spark,acetate,NCM3722,23
D6,0.3664,26100.394,37.0,spark,acetate,NCM3722,23
D6,0.3752,26495.885,37.0,spark,acetate,NCM3722,23
D6,0.3842,26891.262000000002,37.1,spark,acetate,NCM3722,23
D6,0.1016,2373.006,37.0,spark,acetate,NCM3722,23
D6,0.3928,27286.734,37.1,spark,acetate,NCM3722,23
D6,0.4007,27682.221,37.1,spark,acetate,NCM3722,23
D6,0.4086,28077.679,37.1,spark,acetate,NCM3722,23
D6,0.4163,28473.057,37.0,spark,acetate,NCM3722,23
D6,0.4237,28868.496,37.0,spark,acetate,NCM3722,23
D6,0.431,29263.988999999998,37.0,spark,acetate,NCM3722,23
D6,0.4379,29659.494,37.1,spark,acetate,NCM3722,23
D6,0.4449,30054.944,37.1,spark,acetate,NCM3722,23
D6,0.4511,30450.46,37.1,spark,acetate,NCM3722,23
D6,0.4575,30845.939,37.0,spark,acetate,NCM3722,23
D6,0.1021,2768.437,37.1,spark,acetate,NCM3722,23
D6,0.4633,31241.424,37.0,spark,acetate,NCM3722,23
D6,0.4691,31636.881,37.0,spark,acetate,NCM3722,23
D6,0.4745,32032.252999999997,37.1,spark,acetate,NCM3722,23
D6,0.4796,32427.734,37.1,spark,acetate,NCM3722,23
D6,0.4851,32823.236000000004,37.1,spark,acetate,NCM3722,23
D6,0.4898,33218.655,37.1,spark,acetate,NCM3722,23
D6,0.494,33614.112,37.0,spark,acetate,NCM3722,23
D6,0.4983,34009.584,37.0,spark,acetate,NCM3722,23
D6,0.5028,34405.064,37.0,spark,acetate,NCM3722,23
D6,0.5061,34800.476,37.1,spark,acetate,NCM3722,23
D6,0.1027,3163.835,37.0,spark,acetate,NCM3722,23
D6,0.5098,35195.883,37.1,spark,acetate,NCM3722,23
D6,0.5131,35591.433,37.1,spark,acetate,NCM3722,23
D6,0.516,35986.921,37.1,spark,acetate,NCM3722,23
D6,0.5192,36382.343,37.1,spark,acetate,NCM3722,23
D6,0.5224,36777.818,37.1,spark,acetate,NCM3722,23
D6,0.525,37173.212,37.0,spark,acetate,NCM3722,23
D6,0.5286,37568.697,37.1,spark,acetate,NCM3722,23
D6,0.532,37964.135,37.1,spark,acetate,NCM3722,23
D6,0.5367,38359.53,37.1,spark,acetate,NCM3722,23
D6,0.5356,38754.987,37.1,spark,acetate,NCM3722,23
D7,0.1006,0.0,36.8,spark,acetate,NCM3722,25
D7,0.1055,3559.387,37.1,spark,acetate,NCM3722,25
D7,0.5592,39150.492999999995,37.0,spark,acetate,NCM3722,25
D7,0.5583,39545.915,37.0,spark,acetate,NCM3722,25
D7,0.5602,39941.427,37.1,spark,acetate,NCM3722,25
D7,0.5714,40336.867999999995,37.1,spark,acetate,NCM3722,25
D7,0.5801,40732.405,37.1,spark,acetate,NCM3722,25
D7,0.5855,41127.827000000005,37.1,spark,acetate,NCM3722,25
D7,0.5881,41523.247,37.0,spark,acetate,NCM3722,25
D7,0.5867,41918.727,37.1,spark,acetate,NCM3722,25
D7,0.5848,42314.255,37.1,spark,acetate,NCM3722,25
D7,0.5828,42709.665,37.0,spark,acetate,NCM3722,25
D7,0.1061,3954.907,37.1,spark,acetate,NCM3722,25
D7,0.5807,43105.218,37.1,spark,acetate,NCM3722,25
D7,0.5783,43500.674000000006,37.1,spark,acetate,NCM3722,25
D7,0.5757,43896.035,37.0,spark,acetate,NCM3722,25
D7,0.5727,44291.543,37.0,spark,acetate,NCM3722,25
D7,0.5709,44686.987,37.0,spark,acetate,NCM3722,25
D7,0.5689,45082.457,37.0,spark,acetate,NCM3722,25
D7,0.5668,45477.89599999999,37.1,spark,acetate,NCM3722,25
D7,0.5646,45873.349,37.1,spark,acetate,NCM3722,25
D7,0.5634,46268.84,37.1,spark,acetate,NCM3722,25
D7,0.5608,46664.274000000005,37.0,spark,acetate,NCM3722,25
D7,0.1068,4350.259,37.1,spark,acetate,NCM3722,25
D7,0.5592,47059.725,37.1,spark,acetate,NCM3722,25
D7,0.5575,47455.245,37.1,spark,acetate,NCM3722,25
D7,0.5566,47850.738,37.1,spark,acetate,NCM3722,25
D7,0.5559,48246.14,37.1,spark,acetate,NCM3722,25
D7,0.5541,48641.623,37.1,spark,acetate,NCM3722,25
D7,0.5523,49037.094000000005,37.1,spark,acetate,NCM3722,25
D7,0.5515,49432.502,37.0,spark,acetate,NCM3722,25
D7,0.5497,49827.96599999999,37.1,spark,acetate,NCM3722,25
D7,0.5491,50223.450999999994,37.1,spark,acetate,NCM3722,25
D7,0.5475,50618.873,37.1,spark,acetate,NCM3722,25
D7,0.1076,4745.706,37.0,spark,acetate,NCM3722,25
D7,0.5466,51014.346,37.1,spark,acetate,NCM3722,25
D7,0.5446,51409.780999999995,37.1,spark,acetate,NCM3722,25
D7,0.5446,51805.225999999995,37.1,spark,acetate,NCM3722,25
D7,0.5443,52200.647000000004,37.0,spark,acetate,NCM3722,25
D7,0.5426,52596.081,37.1,spark,acetate,NCM3722,25
D7,0.5414,52991.538,37.0,spark,acetate,NCM3722,25
D7,0.5411,53386.954000000005,37.1,spark,acetate,NCM3722,25
D7,0.5402,53782.41,37.1,spark,acetate,NCM3722,25
D7,0.5391,54177.944,37.1,spark,acetate,NCM3722,25
D7,0.5382,54573.403,37.0,spark,acetate,NCM3722,25
D7,0.1083,5141.164000000001,37.0,spark,acetate,NCM3722,25
D7,0.5374,54968.807,37.0,spark,acetate,NCM3722,25
D7,0.5361,55364.29,37.1,spark,acetate,NCM3722,25
D7,0.5358,55759.655,37.1,spark,acetate,NCM3722,25
D7,0.5344,56155.072,37.1,spark,acetate,NCM3722,25
D7,0.5341,56550.54,37.1,spark,acetate,NCM3722,25
D7,0.1093,5536.6269999999995,37.1,spark,acetate,NCM3722,25
D7,0.11,5932.033,37.1,spark,acetate,NCM3722,25
D7,0.1109,6327.445,37.1,spark,acetate,NCM3722,25
D7,0.1118,6722.978,37.1,spark,acetate,NCM3722,25
D7,0.1127,7118.523,37.0,spark,acetate,NCM3722,25
D7,0.1009,395.842,36.9,spark,acetate,NCM3722,25
D7,0.1139,7513.919,37.1,spark,acetate,NCM3722,25
D7,0.1151,7909.435,37.0,spark,acetate,NCM3722,25
D7,0.1165,8304.905999999999,37.1,spark,acetate,NCM3722,25
D7,0.1177,8700.327,37.1,spark,acetate,NCM3722,25
D7,0.11900000000000001,9095.758,37.1,spark,acetate,NCM3722,25
D7,0.1206,9491.201,37.1,spark,acetate,NCM3722,25
D7,0.1225,9886.688,37.1,spark,acetate,NCM3722,25
D7,0.1244,10282.094000000001,37.0,spark,acetate,NCM3722,25
D7,0.1265,10677.525,37.0,spark,acetate,NCM3722,25
D7,0.1289,11073.053,37.1,spark,acetate,NCM3722,25
D7,0.1013,791.227,37.0,spark,acetate,NCM3722,25
D7,0.1313,11468.559,37.1,spark,acetate,NCM3722,25
D7,0.134,11863.903999999999,37.1,spark,acetate,NCM3722,25
D7,0.1369,12259.44,37.1,spark,acetate,NCM3722,25
D7,0.1403,12654.92,37.0,spark,acetate,NCM3722,25
D7,0.1434,13050.38,37.0,spark,acetate,NCM3722,25
D7,0.1471,13445.788,37.0,spark,acetate,NCM3722,25
D7,0.1511,13841.236,37.1,spark,acetate,NCM3722,25
D7,0.1551,14236.688999999998,37.1,spark,acetate,NCM3722,25
D7,0.1593,14632.103000000001,37.1,spark,acetate,NCM3722,25
D7,0.16399999999999998,15027.517,37.1,spark,acetate,NCM3722,25
D7,0.1018,1186.634,37.0,spark,acetate,NCM3722,25
D7,0.1687,15423.035,37.0,spark,acetate,NCM3722,25
D7,0.1734,15818.546,37.0,spark,acetate,NCM3722,25
D7,0.1784,16213.933,37.1,spark,acetate,NCM3722,25
D7,0.1839,16609.46,37.0,spark,acetate,NCM3722,25
D7,0.1899,17004.944,37.1,spark,acetate,NCM3722,25
D7,0.1959,17400.328,37.1,spark,acetate,NCM3722,25
D7,0.2023,17795.793999999998,37.0,spark,acetate,NCM3722,25
D7,0.2088,18191.248,37.0,spark,acetate,NCM3722,25
D7,0.2155,18586.721,37.0,spark,acetate,NCM3722,25
D7,0.2227,18982.121,37.1,spark,acetate,NCM3722,25
D7,0.1023,1582.1029999999998,37.1,spark,acetate,NCM3722,25
D7,0.2299,19377.536,37.1,spark,acetate,NCM3722,25
D7,0.2375,19773.025,37.1,spark,acetate,NCM3722,25
D7,0.2456,20168.51,37.1,spark,acetate,NCM3722,25
D7,0.2537,20563.921000000002,37.0,spark,acetate,NCM3722,25
D7,0.262,20959.44,37.0,spark,acetate,NCM3722,25
D7,0.2705,21354.91,37.0,spark,acetate,NCM3722,25
D7,0.2792,21750.387000000002,37.1,spark,acetate,NCM3722,25
D7,0.2882,22145.83,37.1,spark,acetate,NCM3722,25
D7,0.2976,22541.257,37.1,spark,acetate,NCM3722,25
D7,0.3064,22936.741,37.1,spark,acetate,NCM3722,25
D7,0.1029,1977.575,37.1,spark,acetate,NCM3722,25
D7,0.3162,23332.236,37.0,spark,acetate,NCM3722,25
D7,0.3254,23727.655,37.0,spark,acetate,NCM3722,25
D7,0.3349,24123.117000000002,37.1,spark,acetate,NCM3722,25
D7,0.3443,24518.6,37.0,spark,acetate,NCM3722,25
D7,0.3541,24913.996,37.1,spark,acetate,NCM3722,25
D7,0.3636,25309.459,37.1,spark,acetate,NCM3722,25
D7,0.3732,25704.877999999997,37.0,spark,acetate,NCM3722,25
D7,0.3828,26100.394,37.0,spark,acetate,NCM3722,25
D7,0.3914,26495.885,37.0,spark,acetate,NCM3722,25
D7,0.4006,26891.262000000002,37.1,spark,acetate,NCM3722,25
D7,0.1034,2373.006,37.0,spark,acetate,NCM3722,25
D7,0.4092,27286.734,37.1,spark,acetate,NCM3722,25
D7,0.4174,27682.221,37.1,spark,acetate,NCM3722,25
