time_min,intensity_mV,strain,date,replicate,sample_id,glucose_mM,acetate_mM
9.6,1268,NCM3722,2021-02-22,1,3,10.0,30.0
9.60833,1268,NCM3722,2021-02-22,1,3,10.0,30.0
9.61667,1268,NCM3722,2021-02-22,1,3,10.0,30.0
9.625,1268,NCM3722,2021-02-22,1,3,10.0,30.0
9.63333,1268,NCM3722,2021-02-22,1,3,10.0,30.0
9.64167,1267,NCM3722,2021-02-22,1,3,10.0,30.0
9.65,1267,NCM3722,2021-02-22,1,3,10.0,30.0
9.65833,1267,NCM3722,2021-02-22,1,3,10.0,30.0
9.66667,1266,NCM3722,2021-02-22,1,3,10.0,30.0
9.675,1266,NCM3722,2021-02-22,1,3,10.0,30.0
9.68333,1266,NCM3722,2021-02-22,1,3,10.0,30.0
9.69167,1265,NCM3722,2021-02-22,1,3,10.0,30.0
9.7,1264,NCM3722,2021-02-22,1,3,10.0,30.0
9.70833,1264,NCM3722,2021-02-22,1,3,10.0,30.0
9.71667,1264,NCM3722,2021-02-22,1,3,10.0,30.0
9.725,1263,NCM3722,2021-02-22,1,3,10.0,30.0
9.73333,1263,NCM3722,2021-02-22,1,3,10.0,30.0
9.74167,1263,NCM3722,2021-02-22,1,3,10.0,30.0
9.75,1262,NCM3722,2021-02-22,1,3,10.0,30.0
9.75833,1262,NCM3722,2021-02-22,1,3,10.0,30.0
9.76667,1261,NCM3722,2021-02-22,1,3,10.0,30.0
9.775,1261,NCM3722,2021-02-22,1,3,10.0,30.0
9.78333,1260,NCM3722,2021-02-22,1,3,10.0,30.0
9.79167,1260,NCM3722,2021-02-22,1,3,10.0,30.0
9.8,1259,NCM3722,2021-02-22,1,3,10.0,30.0
9.80833,1259,NCM3722,2021-02-22,1,3,10.0,30.0
9.81667,1258,NCM3722,2021-02-22,1,3,10.0,30.0
9.825,1257,NCM3722,2021-02-22,1,3,10.0,30.0
9.83333,1257,NCM3722,2021-02-22,1,3,10.0,30.0
9.84167,1256,NCM3722,2021-02-22,1,3,10.0,30.0
9.85,1256,NCM3722,2021-02-22,1,3,10.0,30.0
9.85833,1255,NCM3722,2021-02-22,1,3,10.0,30.0
9.86667,1255,NCM3722,2021-02-22,1,3,10.0,30.0
9.875,1254,NCM3722,2021-02-22,1,3,10.0,30.0
9.88333,1253,NCM3722,2021-02-22,1,3,10.0,30.0
9.89167,1252,NCM3722,2021-02-22,1,3,10.0,30.0
9.9,1252,NCM3722,2021-02-22,1,3,10.0,30.0
9.90833,1251,NCM3722,2021-02-22,1,3,10.0,30.0
9.91667,1251,NCM3722,2021-02-22,1,3,10.0,30.0
9.925,1251,NCM3722,2021-02-22,1,3,10.0,30.0
9.93333,1250,NCM3722,2021-02-22,1,3,10.0,30.0
9.94167,1250,NCM3722,2021-02-22,1,3,10.0,30.0
9.95,1250,NCM3722,2021-02-22,1,3,10.0,30.0
9.95833,1249,NCM3722,2021-02-22,1,3,10.0,30.0
9.96667,1249,NCM3722,2021-02-22,1,3,10.0,30.0
9.975,1249,NCM3722,2021-02-22,1,3,10.0,30.0
9.98333,1249,NCM3722,2021-02-22,1,3,10.0,30.0
9.99167,1249,NCM3722,2021-02-22,1,3,10.0,30.0
10.0,1248,NCM3722,2021-02-22,1,3,10.0,30.0
10.00833,1248,NCM3722,2021-02-22,1,3,10.0,30.0
10.01667,1248,NCM3722,2021-02-22,1,3,10.0,30.0
10.025,1248,NCM3722,2021-02-22,1,3,10.0,30.0
10.03333,1248,NCM3722,2021-02-22,1,3,10.0,30.0
10.04167,1248,NCM3722,2021-02-22,1,3,10.0,30.0
10.05,1248,NCM3722,2021-02-22,1,3,10.0,30.0
10.05833,1248,NCM3722,2021-02-22,1,3,10.0,30.0
10.06667,1247,NCM3722,2021-02-22,1,3,10.0,30.0
10.075,1247,NCM3722,2021-02-22,1,3,10.0,30.0
10.08333,1247,NCM3722,2021-02-22,1,3,10.0,30.0
10.09167,1247,NCM3722,2021-02-22,1,3,10.0,30.0
10.1,1248,NCM3722,2021-02-22,1,3,10.0,30.0
10.10833,1248,NCM3722,2021-02-22,1,3,10.0,30.0
10.11667,1248,NCM3722,2021-02-22,1,3,10.0,30.0
10.125,1248,NCM3722,2021-02-22,1,3,10.0,30.0
10.13333,1249,NCM3722,2021-02-22,1,3,10.0,30.0
10.14167,1249,NCM3722,2021-02-22,1,3,10.0,30.0
10.15,1250,NCM3722,2021-02-22,1,3,10.0,30.0
10.15833,1251,NCM3722,2021-02-22,1,3,10.0,30.0
10.16667,1252,NCM3722,2021-02-22,1,3,10.0,30.0
10.175,1253,NCM3722,2021-02-22,1,3,10.0,30.0
10.18333,1254,NCM3722,2021-02-22,1,3,10.0,30.0
10.19167,1255,NCM3722,2021-02-22,1,3,10.0,30.0
10.2,1256,NCM3722,2021-02-22,1,3,10.0,30.0
10.20833,1257,NCM3722,2021-02-22,1,3,10.0,30.0
10.21667,1258,NCM3722,2021-02-22,1,3,10.0,30.0
10.225,1259,NCM3722,2021-02-22,1,3,10.0,30.0
10.23333,1260,NCM3722,2021-02-22,1,3,10.0,30.0
10.24167,1262,NCM3722,2021-02-22,1,3,10.0,30.0
10.25,1263,NCM3722,2021-02-22,1,3,10.0,30.0
10.25833,1264,NCM3722,2021-02-22,1,3,10.0,30.0
10.26667,1266,NCM3722,2021-02-22,1,3,10.0,30.0
10.275,1267,NCM3722,2021-02-22,1,3,10.0,30.0
10.28333,1268,NCM3722,2021-02-22,1,3,10.0,30.0
10.29167,1269,NCM3722,2021-02-22,1,3,10.0,30.0
10.3,1270,NCM3722,2021-02-22,1,3,10.0,30.0
10.30833,1271,NCM3722,2021-02-22,1,3,10.0,30.0
10.31667,1273,NCM3722,2021-02-22,1,3,10.0,30.0
10.325,1274,NCM3722,2021-02-22,1,3,10.0,30.0
10.33333,1275,NCM3722,2021-02-22,1,3,10.0,30.0
10.34167,1276,NCM3722,2021-02-22,1,3,10.0,30.0
10.35,1276,NCM3722,2021-02-22,1,3,10.0,30.0
10.35833,1276,NCM3722,2021-02-22,1,3,10.0,30.0
10.36667,1277,NCM3722,2021-02-22,1,3,10.0,30.0
10.375,1277,NCM3722,2021-02-22,1,3,10.0,30.0
10.38333,1277,NCM3722,2021-02-22,1,3,10.0,30.0
10.39167,1276,NCM3722,2021-02-22,1,3,10.0,30.0
10.4,1275,NCM3722,2021-02-22,1,3,10.0,30.0
10.40833,1274,NCM3722,2021-02-22,1,3,10.0,30.0
10.41667,1271,NCM3722,2021-02-22,1,3,10.0,30.0
10.425,1266,NCM3722,2021-02-22,1,3,10.0,30.0
10.43333,1261,NCM3722,2021-02-22,1,3,10.0,30.0
10.44167,1253,NCM3722,2021-02-22,1,3,10.0,30.0
10.45,1243,NCM3722,2021-02-22,1,3,10.0,30.0
10.45833,1229,NCM3722,2021-02-22,1,3,10.0,30.0
10.46667,1211,NCM3722,2021-02-22,1,3,10.0,30.0
10.475,1188,NCM3722,2021-02-22,1,3,10.0,30.0
10.48333,1159,NCM3722,2021-02-22,1,3,10.0,30.0
10.49167,1124,NCM3722,2021-02-22,1,3,10.0,30.0
10.5,1081,NCM3722,2021-02-22,1,3,10.0,30.0
10.50833,1032,NCM3722,2021-02-22,1,3,10.0,30.0
10.51667,975,NCM3722,2021-02-22,1,3,10.0,30.0
10.525,912,NCM3722,2021-02-22,1,3,10.0,30.0
10.53333,843,NCM3722,2021-02-22,1,3,10.0,30.0
10.54167,769,NCM3722,2021-02-22,1,3,10.0,30.0
10.55,694,NCM3722,2021-02-22,1,3,10.0,30.0
10.55833,621,NCM3722,2021-02-22,1,3,10.0,30.0
10.56667,553,NCM3722,2021-02-22,1,3,10.0,30.0
10.575,494,NCM3722,2021-02-22,1,3,10.0,30.0
10.58333,452,NCM3722,2021-02-22,1,3,10.0,30.0
10.59167,431,NCM3722,2021-02-22,1,3,10.0,30.0
10.6,439,NCM3722,2021-02-22,1,3,10.0,30.0
10.60833,482,NCM3722,2021-02-22,1,3,10.0,30.0
10.61667,568,NCM3722,2021-02-22,1,3,10.0,30.0
10.625,703,NCM3722,2021-02-22,1,3,10.0,30.0
10.63333,896,NCM3722,2021-02-22,1,3,10.0,30.0
10.64167,1152,NCM3722,2021-02-22,1,3,10.0,30.0
10.65,1480,NCM3722,2021-02-22,1,3,10.0,30.0
10.65833,1884,NCM3722,2021-02-22,1,3,10.0,30.0
10.66667,2371,NCM3722,2021-02-22,1,3,10.0,30.0
10.675,2944,NCM3722,2021-02-22,1,3,10.0,30.0
10.68333,3610,NCM3722,2021-02-22,1,3,10.0,30.0
10.69167,4369,NCM3722,2021-02-22,1,3,10.0,30.0
10.7,5225,NCM3722,2021-02-22,1,3,10.0,30.0
10.70833,6179,NCM3722,2021-02-22,1,3,10.0,30.0
10.71667,7233,NCM3722,2021-02-22,1,3,10.0,30.0
10.725,8385,NCM3722,2021-02-22,1,3,10.0,30.0
10.73333,9636,NCM3722,2021-02-22,1,3,10.0,30.0
10.74167,10983,NCM3722,2021-02-22,1,3,10.0,30.0
10.75,12424,NCM3722,2021-02-22,1,3,10.0,30.0
10.75833,13956,NCM3722,2021-02-22,1,3,10.0,30.0
10.76667,15574,NCM3722,2021-02-22,1,3,10.0,30.0
10.775,17274,NCM3722,2021-02-22,1,3,10.0,30.0
10.78333,19048,NCM3722,2021-02-22,1,3,10.0,30.0
10.79167,20889,NCM3722,2021-02-22,1,3,10.0,30.0
10.8,22788,NCM3722,2021-02-22,1,3,10.0,30.0
10.80833,24734,NCM3722,2021-02-22,1,3,10.0,30.0
10.81667,26717,NCM3722,2021-02-22,1,3,10.0,30.0
10.825,28721,NCM3722,2021-02-22,1,3,10.0,30.0
10.83333,30730,NCM3722,2021-02-22,1,3,10.0,30.0
10.84167,32725,NCM3722,2021-02-22,1,3,10.0,30.0
10.85,34683,NCM3722,2021-02-22,1,3,10.0,30.0
10.85833,36581,NCM3722,2021-02-22,1,3,10.0,30.0
10.86667,38391,NCM3722,2021-02-22,1,3,10.0,30.0
10.875,40083,NCM3722,2021-02-22,1,3,10.0,30.0
10.88333,41623,NCM3722,2021-02-22,1,3,10.0,30.0
10.89167,42979,NCM3722,2021-02-22,1,3,10.0,30.0
10.9,44115,NCM3722,2021-02-22,1,3,10.0,30.0
10.90833,45001,NCM3722,2021-02-22,1,3,10.0,30.0
10.91667,45606,NCM3722,2021-02-22,1,3,10.0,30.0
10.925,45906,NCM3722,2021-02-22,1,3,10.0,30.0
10.93333,45883,NCM3722,2021-02-22,1,3,10.0,30.0
10.94167,45528,NCM3722,2021-02-22,1,3,10.0,30.0
10.95,44842,NCM3722,2021-02-22,1,3,10.0,30.0
10.95833,43834,NCM3722,2021-02-22,1,3,10.0,30.0
10.96667,42526,NCM3722,2021-02-22,1,3,10.0,30.0
10.975,40947,NCM3722,2021-02-22,1,3,10.0,30.0
10.98333,39134,NCM3722,2021-02-22,1,3,10.0,30.0
10.99167,37129,NCM3722,2021-02-22,1,3,10.0,30.0
11.0,34979,NCM3722,2021-02-22,1,3,10.0,30.0
11.00833,32730,NCM3722,2021-02-22,1,3,10.0,30.0
11.01667,30429,NCM3722,2021-02-22,1,3,10.0,30.0
11.025,28118,NCM3722,2021-02-22,1,3,10.0,30.0
11.03333,25837,NCM3722,2021-02-22,1,3,10.0,30.0
11.04167,23618,NCM3722,2021-02-22,1,3,10.0,30.0
11.05,21489,NCM3722,2021-02-22,1,3,10.0,30.0
11.05833,19470,NCM3722,2021-02-22,1,3,10.0,30.0
11.06667,17578,NCM3722,2021-02-22,1,3,10.0,30.0
11.075,15821,NCM3722,2021-02-22,1,3,10.0,30.0
11.08333,14206,NCM3722,2021-02-22,1,3,10.0,30.0
11.09167,12732,NCM3722,2021-02-22,1,3,10.0,30.0
11.1,11396,NCM3722,2021-02-22,1,3,10.0,30.0
11.10833,10195,NCM3722,2021-02-22,1,3,10.0,30.0
11.11667,9120,NCM3722,2021-02-22,1,3,10.0,30.0
11.125,8164,NCM3722,2021-02-22,1,3,10.0,30.0
11.13333,7318,NCM3722,2021-02-22,1,3,10.0,30.0
11.14167,6571,NCM3722,2021-02-22,1,3,10.0,30.0
11.15,5915,NCM3722,2021-02-22,1,3,10.0,30.0
11.15833,5339,NCM3722,2021-02-22,1,3,10.0,30.0
11.16667,4837,NCM3722,2021-02-22,1,3,10.0,30.0
11.175,4399,NCM3722,2021-02-22,1,3,10.0,30.0
11.18333,4018,NCM3722,2021-02-22,1,3,10.0,30.0
11.19167,3687,NCM3722,2021-02-22,1,3,10.0,30.0
11.2,3400,NCM3722,2021-02-22,1,3,10.0,30.0
11.20833,3150,NCM3722,2021-02-22,1,3,10.0,30.0
11.21667,2934,NCM3722,2021-02-22,1,3,10.0,30.0
11.225,2746,NCM3722,2021-02-22,1,3,10.0,30.0
11.23333,2583,NCM3722,2021-02-22,1,3,10.0,30.0
11.24167,2441,NCM3722,2021-02-22,1,3,10.0,30.0
11.25,2318,NCM3722,2021-02-22,1,3,10.0,30.0
11.25833,2211,NCM3722,2021-02-22,1,3,10.0,30.0
11.26667,2118,NCM3722,2021-02-22,1,3,10.0,30.0
11.275,2037,NCM3722,2021-02-22,1,3,10.0,30.0
11.28333,1965,NCM3722,2021-02-22,1,3,10.0,30.0
11.29167,1902,NCM3722,2021-02-22,1,3,10.0,30.0
11.3,1846,NCM3722,2021-02-22,1,3,10.0,30.0
11.30833,1797,NCM3722,2021-02-22,1,3,10.0,30.0
11.31667,1754,NCM3722,2021-02-22,1,3,10.0,30.0
11.325,1715,NCM3722,2021-02-22,1,3,10.0,30.0
11.33333,1680,NCM3722,2021-02-22,1,3,10.0,30.0
11.34167,1649,NCM3722,2021-02-22,1,3,10.0,30.0
11.35,1621,NCM3722,2021-02-22,1,3,10.0,30.0
11.35833,1596,NCM3722,2021-02-22,1,3,10.0,30.0
11.36667,1574,NCM3722,2021-02-22,1,3,10.0,30.0
11.375,1553,NCM3722,2021-02-22,1,3,10.0,30.0
11.38333,1534,NCM3722,2021-02-22,1,3,10.0,30.0
11.39167,1517,NCM3722,2021-02-22,1,3,10.0,30.0
11.4,1502,NCM3722,2021-02-22,1,3,10.0,30.0
11.40833,1487,NCM3722,2021-02-22,1,3,10.0,30.0
11.41667,1474,NCM3722,2021-02-22,1,3,10.0,30.0
11.425,1462,NCM3722,2021-02-22,1,3,10.0,30.0
11.43333,1450,NCM3722,2021-02-22,1,3,10.0,30.0
11.44167,1440,NCM3722,2021-02-22,1,3,10.0,30.0
11.45,1430,NCM3722,2021-02-22,1,3,10.0,30.0
11.45833,1422,NCM3722,2021-02-22,1,3,10.0,30.0
11.46667,1414,NCM3722,2021-02-22,1,3,10.0,30.0
11.475,1407,NCM3722,2021-02-22,1,3,10.0,30.0
11.48333,1400,NCM3722,2021-02-22,1,3,10.0,30.0
11.49167,1394,NCM3722,2021-02-22,1,3,10.0,30.0
11.5,1389,NCM3722,2021-02-22,1,3,10.0,30.0
11.50833,1384,NCM3722,2021-02-22,1,3,10.0,30.0
11.51667,1379,NCM3722,2021-02-22,1,3,10.0,30.0
11.525,1375,NCM3722,2021-02-22,1,3,10.0,30.0
11.53333,1370,NCM3722,2021-02-22,1,3,10.0,30.0
11.54167,1366,NCM3722,2021-02-22,1,3,10.0,30.0
11.55,1363,NCM3722,2021-02-22,1,3,10.0,30.0
11.55833,1359,NCM3722,2021-02-22,1,3,10.0,30.0
11.56667,1356,NCM3722,2021-02-22,1,3,10.0,30.0
11.575,1353,NCM3722,2021-02-22,1,3,10.0,30.0
11.58333,1350,NCM3722,2021-02-22,1,3,10.0,30.0
11.59167,1348,NCM3722,2021-02-22,1,3,10.0,30.0
11.6,1345,NCM3722,2021-02-22,1,3,10.0,30.0
11.60833,1343,NCM3722,2021-02-22,1,3,10.0,30.0
11.61667,1341,NCM3722,2021-02-22,1,3,10.0,30.0
11.625,1340,NCM3722,2021-02-22,1,3,10.0,30.0
11.63333,1338,NCM3722,2021-02-22,1,3,10.0,30.0
11.64167,1336,NCM3722,2021-02-22,1,3,10.0,30.0
11.65,1334,NCM3722,2021-02-22,1,3,10.0,30.0
11.65833,1333,NCM3722,2021-02-22,1,3,10.0,30.0
11.66667,1331,NCM3722,2021-02-22,1,3,10.0,30.0
11.675,1329,NCM3722,2021-02-22,1,3,10.0,30.0
11.68333,1328,NCM3722,2021-02-22,1,3,10.0,30.0
11.69167,1326,NCM3722,2021-02-22,1,3,10.0,30.0
11.7,1325,NCM3722,2021-02-22,1,3,10.0,30.0
11.70833,1324,NCM3722,2021-02-22,1,3,10.0,30.0
11.71667,1322,NCM3722,2021-02-22,1,3,10.0,30.0
11.725,1321,NCM3722,2021-02-22,1,3,10.0,30.0
11.73333,1320,NCM3722,2021-02-22,1,3,10.0,30.0
11.74167,1318,NCM3722,2021-02-22,1,3,10.0,30.0
11.75,1317,NCM3722,2021-02-22,1,3,10.0,30.0
11.75833,1315,NCM3722,2021-02-22,1,3,10.0,30.0
11.76667,1314,NCM3722,2021-02-22,1,3,10.0,30.0
11.775,1312,NCM3722,2021-02-22,1,3,10.0,30.0
11.78333,1311,NCM3722,2021-02-22,1,3,10.0,30.0
11.79167,1310,NCM3722,2021-02-22,1,3,10.0,30.0
11.8,1309,NCM3722,2021-02-22,1,3,10.0,30.0
11.80833,1308,NCM3722,2021-02-22,1,3,10.0,30.0
11.81667,1307,NCM3722,2021-02-22,1,3,10.0,30.0
11.825,1306,NCM3722,2021-02-22,1,3,10.0,30.0
11.83333,1306,NCM3722,2021-02-22,1,3,10.0,30.0
11.84167,1305,NCM3722,2021-02-22,1,3,10.0,30.0
11.85,1305,NCM3722,2021-02-22,1,3,10.0,30.0
11.85833,1304,NCM3722,2021-02-22,1,3,10.0,30.0
11.86667,1304,NCM3722,2021-02-22,1,3,10.0,30.0
11.875,1304,NCM3722,2021-02-22,1,3,10.0,30.0
11.88333,1303,NCM3722,2021-02-22,1,3,10.0,30.0
11.89167,1303,NCM3722,2021-02-22,1,3,10.0,30.0
11.9,1303,NCM3722,2021-02-22,1,3,10.0,30.0
11.90833,1302,NCM3722,2021-02-22,1,3,10.0,30.0
11.91667,1303,NCM3722,2021-02-22,1,3,10.0,30.0
11.925,1303,NCM3722,2021-02-22,1,3,10.0,30.0
11.93333,1304,NCM3722,2021-02-22,1,3,10.0,30.0
11.94167,1305,NCM3722,2021-02-22,1,3,10.0,30.0
11.95,1306,NCM3722,2021-02-22,1,3,10.0,30.0
11.95833,1307,NCM3722,2021-02-22,1,3,10.0,30.0
11.96667,1308,NCM3722,2021-02-22,1,3,10.0,30.0
11.975,1309,NCM3722,2021-02-22,1,3,10.0,30.0
11.98333,1310,NCM3722,2021-02-22,1,3,10.0,30.0
11.99167,1310,NCM3722,2021-02-22,1,3,10.0,30.0
12.0,1311,NCM3722,2021-02-22,1,3,10.0,30.0
12.00833,1312,NCM3722,2021-02-22,1,3,10.0,30.0
12.01667,1312,NCM3722,2021-02-22,1,3,10.0,30.0
12.025,1314,NCM3722,2021-02-22,1,3,10.0,30.0
12.03333,1315,NCM3722,2021-02-22,1,3,10.0,30.0
12.04167,1315,NCM3722,2021-02-22,1,3,10.0,30.0
12.05,1316,NCM3722,2021-02-22,1,3,10.0,30.0
12.05833,1317,NCM3722,2021-02-22,1,3,10.0,30.0
12.06667,1318,NCM3722,2021-02-22,1,3,10.0,30.0
12.075,1318,NCM3722,2021-02-22,1,3,10.0,30.0
12.08333,1319,NCM3722,2021-02-22,1,3,10.0,30.0
12.09167,1320,NCM3722,2021-02-22,1,3,10.0,30.0
12.1,1321,NCM3722,2021-02-22,1,3,10.0,30.0
12.10833,1321,NCM3722,2021-02-22,1,3,10.0,30.0
12.11667,1322,NCM3722,2021-02-22,1,3,10.0,30.0
12.125,1322,NCM3722,2021-02-22,1,3,10.0,30.0
12.13333,1323,NCM3722,2021-02-22,1,3,10.0,30.0
12.14167,1323,NCM3722,2021-02-22,1,3,10.0,30.0
12.15,1323,NCM3722,2021-02-22,1,3,10.0,30.0
12.15833,1324,NCM3722,2021-02-22,1,3,10.0,30.0
12.16667,1324,NCM3722,2021-02-22,1,3,10.0,30.0
12.175,1324,NCM3722,2021-02-22,1,3,10.0,30.0
12.18333,1323,NCM3722,2021-02-22,1,3,10.0,30.0
12.19167,1323,NCM3722,2021-02-22,1,3,10.0,30.0
12.2,1323,NCM3722,2021-02-22,1,3,10.0,30.0
12.20833,1323,NCM3722,2021-02-22,1,3,10.0,30.0
12.21667,1323,NCM3722,2021-02-22,1,3,10.0,30.0
12.225,1322,NCM3722,2021-02-22,1,3,10.0,30.0
12.23333,1322,NCM3722,2021-02-22,1,3,10.0,30.0
12.24167,1322,NCM3722,2021-02-22,1,3,10.0,30.0
12.25,1321,NCM3722,2021-02-22,1,3,10.0,30.0
12.25833,1321,NCM3722,2021-02-22,1,3,10.0,30.0
12.26667,1321,NCM3722,2021-02-22,1,3,10.0,30.0
12.275,1320,NCM3722,2021-02-22,1,3,10.0,30.0
12.28333,1320,NCM3722,2021-02-22,1,3,10.0,30.0
12.29167,1319,NCM3722,2021-02-22,1,3,10.0,30.0
12.3,1319,NCM3722,2021-02-22,1,3,10.0,30.0
12.30833,1318,NCM3722,2021-02-22,1,3,10.0,30.0
12.31667,1317,NCM3722,2021-02-22,1,3,10.0,30.0
12.325,1317,NCM3722,2021-02-22,1,3,10.0,30.0
12.33333,1316,NCM3722,2021-02-22,1,3,10.0,30.0
12.34167,1316,NCM3722,2021-02-22,1,3,10.0,30.0
12.35,1316,NCM3722,2021-02-22,1,3,10.0,30.0
12.35833,1316,NCM3722,2021-02-22,1,3,10.0,30.0
12.36667,1315,NCM3722,2021-02-22,1,3,10.0,30.0
12.375,1315,NCM3722,2021-02-22,1,3,10.0,30.0
12.38333,1315,NCM3722,2021-02-22,1,3,10.0,30.0
12.39167,1314,NCM3722,2021-02-22,1,3,10.0,30.0
12.4,1314,NCM3722,2021-02-22,1,3,10.0,30.0
12.40833,1314,NCM3722,2021-02-22,1,3,10.0,30.0
12.41667,1313,NCM3722,2021-02-22,1,3,10.0,30.0
12.425,1313,NCM3722,2021-02-22,1,3,10.0,30.0
12.43333,1313,NCM3722,2021-02-22,1,3,10.0,30.0
12.44167,1313,NCM3722,2021-02-22,1,3,10.0,30.0
12.45,1313,NCM3722,2021-02-22,1,3,10.0,30.0
12.45833,1313,NCM3722,2021-02-22,1,3,10.0,30.0
12.46667,1313,NCM3722,2021-02-22,1,3,10.0,30.0
12.475,1313,NCM3722,2021-02-22,1,3,10.0,30.0
12.48333,1313,NCM3722,2021-02-22,1,3,10.0,30.0
12.49167,1313,NCM3722,2021-02-22,1,3,10.0,30.0
12.5,1314,NCM3722,2021-02-22,1,3,10.0,30.0
12.50833,1314,NCM3722,2021-02-22,1,3,10.0,30.0
12.51667,1315,NCM3722,2021-02-22,1,3,10.0,30.0
12.525,1315,NCM3722,2021-02-22,1,3,10.0,30.0
12.53333,1316,NCM3722,2021-02-22,1,3,10.0,30.0
12.54167,1316,NCM3722,2021-02-22,1,3,10.0,30.0
12.55,1317,NCM3722,2021-02-22,1,3,10.0,30.0
12.55833,1318,NCM3722,2021-02-22,1,3,10.0,30.0
12.56667,1318,NCM3722,2021-02-22,1,3,10.0,30.0
12.575,1319,NCM3722,2021-02-22,1,3,10.0,30.0
12.58333,1320,NCM3722,2021-02-22,1,3,10.0,30.0
12.59167,1321,NCM3722,2021-02-22,1,3,10.0,30.0
12.6,1323,NCM3722,2021-02-22,1,3,10.0,30.0
12.60833,1324,NCM3722,2021-02-22,1,3,10.0,30.0
12.61667,1326,NCM3722,2021-02-22,1,3,10.0,30.0
12.625,1328,NCM3722,2021-02-22,1,3,10.0,30.0
12.63333,1330,NCM3722,2021-02-22,1,3,10.0,30.0
12.64167,1332,NCM3722,2021-02-22,1,3,10.0,30.0
12.65,1334,NCM3722,2021-02-22,1,3,10.0,30.0
12.65833,1338,NCM3722,2021-02-22,1,3,10.0,30.0
12.66667,1342,NCM3722,2021-02-22,1,3,10.0,30.0
12.675,1347,NCM3722,2021-02-22,1,3,10.0,30.0
12.68333,1353,NCM3722,2021-02-22,1,3,10.0,30.0
12.69167,1360,NCM3722,2021-02-22,1,3,10.0,30.0
12.7,1368,NCM3722,2021-02-22,1,3,10.0,30.0
12.70833,1378,NCM3722,2021-02-22,1,3,10.0,30.0
12.71667,1390,NCM3722,2021-02-22,1,3,10.0,30.0
12.725,1404,NCM3722,2021-02-22,1,3,10.0,30.0
12.73333,1421,NCM3722,2021-02-22,1,3,10.0,30.0
12.74167,1441,NCM3722,2021-02-22,1,3,10.0,30.0
12.75,1464,NCM3722,2021-02-22,1,3,10.0,30.0
12.75833,1491,NCM3722,2021-02-22,1,3,10.0,30.0
12.76667,1522,NCM3722,2021-02-22,1,3,10.0,30.0
12.775,1559,NCM3722,2021-02-22,1,3,10.0,30.0
12.78333,1600,NCM3722,2021-02-22,1,3,10.0,30.0
12.79167,1647,NCM3722,2021-02-22,1,3,10.0,30.0
12.8,1700,NCM3722,2021-02-22,1,3,10.0,30.0
12.80833,1759,NCM3722,2021-02-22,1,3,10.0,30.0
12.81667,1825,NCM3722,2021-02-22,1,3,10.0,30.0
12.825,1898,NCM3722,2021-02-22,1,3,10.0,30.0
12.83333,1979,NCM3722,2021-02-22,1,3,10.0,30.0
12.84167,2066,NCM3722,2021-02-22,1,3,10.0,30.0
12.85,2162,NCM3722,2021-02-22,1,3,10.0,30.0
12.85833,2265,NCM3722,2021-02-22,1,3,10.0,30.0
12.86667,2376,NCM3722,2021-02-22,1,3,10.0,30.0
12.875,2495,NCM3722,2021-02-22,1,3,10.0,30.0
12.88333,2622,NCM3722,2021-02-22,1,3,10.0,30.0
12.89167,2757,NCM3722,2021-02-22,1,3,10.0,30.0
12.9,2900,NCM3722,2021-02-22,1,3,10.0,30.0
12.90833,3050,NCM3722,2021-02-22,1,3,10.0,30.0
12.91667,3208,NCM3722,2021-02-22,1,3,10.0,30.0
12.925,3373,NCM3722,2021-02-22,1,3,10.0,30.0
12.93333,3545,NCM3722,2021-02-22,1,3,10.0,30.0
12.94167,3724,NCM3722,2021-02-22,1,3,10.0,30.0
12.95,3909,NCM3722,2021-02-22,1,3,10.0,30.0
12.95833,4102,NCM3722,2021-02-22,1,3,10.0,30.0
12.96667,4300,NCM3722,2021-02-22,1,3,10.0,30.0
12.975,4504,NCM3722,2021-02-22,1,3,10.0,30.0
12.98333,4714,NCM3722,2021-02-22,1,3,10.0,30.0
12.99167,4930,NCM3722,2021-02-22,1,3,10.0,30.0
13.0,5152,NCM3722,2021-02-22,1,3,10.0,30.0
13.00833,5378,NCM3722,2021-02-22,1,3,10.0,30.0
13.01667,5610,NCM3722,2021-02-22,1,3,10.0,30.0
13.025,5846,NCM3722,2021-02-22,1,3,10.0,30.0
13.03333,6087,NCM3722,2021-02-22,1,3,10.0,30.0
13.04167,6333,NCM3722,2021-02-22,1,3,10.0,30.0
13.05,6582,NCM3722,2021-02-22,1,3,10.0,30.0
13.05833,6836,NCM3722,2021-02-22,1,3,10.0,30.0
13.06667,7094,NCM3722,2021-02-22,1,3,10.0,30.0
13.075,7356,NCM3722,2021-02-22,1,3,10.0,30.0
13.08333,7621,NCM3722,2021-02-22,1,3,10.0,30.0
13.09167,7891,NCM3722,2021-02-22,1,3,10.0,30.0
13.1,8164,NCM3722,2021-02-22,1,3,10.0,30.0
13.108329999999999,8440,NCM3722,2021-02-22,1,3,10.0,30.0
13.116670000000001,8719,NCM3722,2021-02-22,1,3,10.0,30.0
13.125,9003,NCM3722,2021-02-22,1,3,10.0,30.0
13.133329999999999,9289,NCM3722,2021-02-22,1,3,10.0,30.0
13.141670000000001,9579,NCM3722,2021-02-22,1,3,10.0,30.0
13.15,9872,NCM3722,2021-02-22,1,3,10.0,30.0
